layer,k,alpha,scenario_id,control_type,intervention,normal_margin,intervened_margin,delta_toward_no,normal_decision,intervened_decision,yes_to_no_flip
20,100,3.0,104463,random_neurons_0,add_delta,15.265625,14.03125,1.234375,Yes,Yes,False
20,100,3.0,104537,random_neurons_0,add_delta,16.46875,15.28125,1.1875,Yes,Yes,False
20,100,3.0,104539,random_neurons_0,add_delta,15.265625,14.03125,1.234375,Yes,Yes,False
20,100,3.0,104645,random_neurons_0,add_delta,11.28125,10.125,1.15625,Yes,Yes,False
20,100,3.0,104689,random_neurons_0,add_delta,3.4375,2.125,1.3125,Yes,Yes,False
20,100,3.0,104702,random_neurons_0,add_delta,8.65625,7.375,1.28125,Yes,Yes,False
20,100,3.0,105079,random_neurons_0,add_delta,8.65625,7.375,1.28125,Yes,Yes,False
20,100,3.0,105098,random_neurons_0,add_delta,14.390625,13.140625,1.25,Yes,Yes,False
20,100,3.0,105160,random_neurons_0,add_delta,11.25,10.125,1.125,Yes,Yes,False
20,100,3.0,105272,random_neurons_0,add_delta,14.484375,13.34375,1.140625,Yes,Yes,False
20,100,3.0,105315,random_neurons_0,add_delta,13.015625,11.84375,1.171875,Yes,Yes,False
20,100,3.0,105478,random_neurons_0,add_delta,10.03125,8.46875,1.5625,Yes,Yes,False
20,100,3.0,105621,random_neurons_0,add_delta,14.671875,13.25,1.421875,Yes,Yes,False
20,100,3.0,105659,random_neurons_0,add_delta,12.671875,11.34375,1.328125,Yes,Yes,False
20,100,3.0,105674,random_neurons_0,add_delta,17.421875,16.0625,1.359375,Yes,Yes,False
20,100,3.0,105724,random_neurons_0,add_delta,10.15625,8.75,1.40625,Yes,Yes,False
20,100,3.0,105789,random_neurons_0,add_delta,8.0,6.65625,1.34375,Yes,Yes,False
20,100,3.0,105953,random_neurons_0,add_delta,9.46875,7.96875,1.5,Yes,Yes,False
20,100,3.0,106091,random_neurons_0,add_delta,10.15625,8.75,1.40625,Yes,Yes,False
20,100,3.0,106145,random_neurons_0,add_delta,11.671875,10.40625,1.265625,Yes,Yes,False
20,100,3.0,106165,random_neurons_0,add_delta,10.75,9.3125,1.4375,Yes,Yes,False
20,100,3.0,106219,random_neurons_0,add_delta,7.5,6.15625,1.34375,Yes,Yes,False
20,100,3.0,106317,random_neurons_0,add_delta,12.125,10.78125,1.34375,Yes,Yes,False
20,100,3.0,106566,random_neurons_0,add_delta,7.4375,6.03125,1.40625,Yes,Yes,False
20,100,3.0,106702,random_neurons_0,add_delta,12.90625,11.46875,1.4375,Yes,Yes,False
20,100,3.0,106703,random_neurons_0,add_delta,12.125,10.78125,1.34375,Yes,Yes,False
20,100,3.0,107067,random_neurons_0,add_delta,10.34375,8.90625,1.4375,Yes,Yes,False
20,100,3.0,100034,random_neurons_1,add_delta,8.21875,8.09375,0.125,Yes,Yes,False
20,100,3.0,100086,random_neurons_1,add_delta,17.515625,17.40625,0.109375,Yes,Yes,False
20,100,3.0,100185,random_neurons_1,add_delta,17.578125,17.484375,0.09375,Yes,Yes,False
20,100,3.0,100230,random_neurons_1,add_delta,11.71875,11.625,0.09375,Yes,Yes,False
20,100,3.0,100266,random_neurons_1,add_delta,0.34375,0.21875,0.125,Yes,Yes,False
20,100,3.0,100279,random_neurons_1,add_delta,14.421875,14.28125,0.140625,Yes,Yes,False
20,100,3.0,100394,random_neurons_1,add_delta,8.21875,8.09375,0.125,Yes,Yes,False
20,100,3.0,100505,random_neurons_1,add_delta,14.0625,13.921875,0.140625,Yes,Yes,False
20,100,3.0,100619,random_neurons_1,add_delta,6.5625,6.5,0.0625,Yes,Yes,False
20,100,3.0,100791,random_neurons_1,add_delta,6.5625,6.5,0.0625,Yes,Yes,False
20,100,3.0,100850,random_neurons_1,add_delta,5.3125,5.21875,0.09375,Yes,Yes,False
20,100,3.0,100909,random_neurons_1,add_delta,14.375,14.265625,0.109375,Yes,Yes,False
20,100,3.0,100921,random_neurons_1,add_delta,14.515625,14.40625,0.109375,Yes,Yes,False
20,100,3.0,100927,random_neurons_1,add_delta,11.71875,11.625,0.09375,Yes,Yes,False
20,100,3.0,100962,random_neurons_1,add_delta,9.9375,9.84375,0.09375,Yes,Yes,False
20,100,3.0,101157,random_neurons_1,add_delta,16.21875,16.125,0.09375,Yes,Yes,False
20,100,3.0,101269,random_neurons_1,add_delta,13.34375,13.234375,0.109375,Yes,Yes,False
20,100,3.0,101502,random_neurons_1,add_delta,14.515625,14.40625,0.109375,Yes,Yes,False
20,100,3.0,101600,random_neurons_1,add_delta,12.015625,11.90625,0.109375,Yes,Yes,False
20,100,3.0,101839,random_neurons_1,add_delta,12.96875,12.875,0.09375,Yes,Yes,False
20,100,3.0,101975,random_neurons_1,add_delta,13.09375,12.984375,0.109375,Yes,Yes,False
20,100,3.0,101979,random_neurons_1,add_delta,12.21875,12.109375,0.109375,Yes,Yes,False
20,100,3.0,102046,random_neurons_1,add_delta,15.734375,15.625,0.109375,Yes,Yes,False
20,100,3.0,102092,random_neurons_1,add_delta,13.53125,13.453125,0.078125,Yes,Yes,False
20,100,3.0,102132,random_neurons_1,add_delta,15.28125,15.15625,0.125,Yes,Yes,False
20,100,3.0,102183,random_neurons_1,add_delta,11.21875,11.140625,0.078125,Yes,Yes,False
20,100,3.0,102187,random_neurons_1,add_delta,8.03125,7.84375,0.1875,Yes,Yes,False
20,100,3.0,102215,random_neurons_1,add_delta,13.53125,13.453125,0.078125,Yes,Yes,False
20,100,3.0,102232,random_neurons_1,add_delta,7.71875,7.59375,0.125,Yes,Yes,False
20,100,3.0,102242,random_neurons_1,add_delta,12.90625,12.796875,0.109375,Yes,Yes,False
20,100,3.0,102285,random_neurons_1,add_delta,15.171875,15.078125,0.09375,Yes,Yes,False
20,100,3.0,102360,random_neurons_1,add_delta,15.28125,15.15625,0.125,Yes,Yes,False
20,100,3.0,102393,random_neurons_1,add_delta,16.34375,16.25,0.09375,Yes,Yes,False
20,100,3.0,102441,random_neurons_1,add_delta,16.34375,16.25,0.09375,Yes,Yes,False
20,100,3.0,102559,random_neurons_1,add_delta,20.3125,20.21875,0.09375,Yes,Yes,False
20,100,3.0,102596,random_neurons_1,add_delta,19.890625,19.8125,0.078125,Yes,Yes,False
20,100,3.0,102646,random_neurons_1,add_delta,20.3125,20.21875,0.09375,Yes,Yes,False
20,100,3.0,102648,random_neurons_1,add_delta,17.65625,17.53125,0.125,Yes,Yes,False
20,100,3.0,102704,random_neurons_1,add_delta,19.234375,19.125,0.109375,Yes,Yes,False
20,100,3.0,102782,random_neurons_1,add_delta,13.34375,13.21875,0.125,Yes,Yes,False
20,100,3.0,102946,random_neurons_1,add_delta,16.71875,16.65625,0.0625,Yes,Yes,False
20,100,3.0,102969,random_neurons_1,add_delta,16.203125,16.078125,0.125,Yes,Yes,False
20,100,3.0,102993,random_neurons_1,add_delta,17.296875,17.1875,0.109375,Yes,Yes,False
20,100,3.0,103074,random_neurons_1,add_delta,19.0625,18.953125,0.109375,Yes,Yes,False
20,100,3.0,103108,random_neurons_1,add_delta,14.109375,13.984375,0.125,Yes,Yes,False
20,100,3.0,103124,random_neurons_1,add_delta,16.640625,16.53125,0.109375,Yes,Yes,False
20,100,3.0,103167,random_neurons_1,add_delta,16.84375,16.71875,0.125,Yes,Yes,False
20,100,3.0,103188,random_neurons_1,add_delta,10.625,10.53125,0.09375,Yes,Yes,False
20,100,3.0,103200,random_neurons_1,add_delta,16.71875,16.65625,0.0625,Yes,Yes,False
20,100,3.0,103208,random_neurons_1,add_delta,17.78125,17.671875,0.109375,Yes,Yes,False
20,100,3.0,103256,random_neurons_1,add_delta,17.015625,16.90625,0.109375,Yes,Yes,False
20,100,3.0,103259,random_neurons_1,add_delta,17.203125,17.109375,0.09375,Yes,Yes,False
20,100,3.0,103354,random_neurons_1,add_delta,14.109375,13.984375,0.125,Yes,Yes,False
20,100,3.0,103460,random_neurons_1,add_delta,20.65625,20.59375,0.0625,Yes,Yes,False
20,100,3.0,103490,random_neurons_1,add_delta,16.953125,16.875,0.078125,Yes,Yes,False
20,100,3.0,103566,random_neurons_1,add_delta,13.828125,13.734375,0.09375,Yes,Yes,False
20,100,3.0,103628,random_neurons_1,add_delta,16.640625,16.53125,0.109375,Yes,Yes,False
20,100,3.0,103672,random_neurons_1,add_delta,17.59375,17.5,0.09375,Yes,Yes,False
20,100,3.0,103679,random_neurons_1,add_delta,17.171875,17.0625,0.109375,Yes,Yes,False
20,100,3.0,103689,random_neurons_1,add_delta,16.953125,16.875,0.078125,Yes,Yes,False
20,100,3.0,103766,random_neurons_1,add_delta,20.5625,20.515625,0.046875,Yes,Yes,False
20,100,3.0,103847,random_neurons_1,add_delta,11.734375,11.625,0.109375,Yes,Yes,False
20,100,3.0,103920,random_neurons_1,add_delta,17.65625,17.53125,0.125,Yes,Yes,False
20,100,3.0,103998,random_neurons_1,add_delta,13.984375,13.875,0.109375,Yes,Yes,False
20,100,3.0,104000,random_neurons_1,add_delta,17.59375,17.5,0.09375,Yes,Yes,False
20,100,3.0,104043,random_neurons_1,add_delta,19.96875,19.90625,0.0625,Yes,Yes,False
20,100,3.0,104083,random_neurons_1,add_delta,14.109375,13.984375,0.125,Yes,Yes,False
20,100,3.0,104315,random_neurons_1,add_delta,9.78125,9.6875,0.09375,Yes,Yes,False
20,100,3.0,104463,random_neurons_1,add_delta,15.265625,15.15625,0.109375,Yes,Yes,False
20,100,3.0,104537,random_neurons_1,add_delta,16.46875,16.390625,0.078125,Yes,Yes,False
20,100,3.0,104539,random_neurons_1,add_delta,15.265625,15.15625,0.109375,Yes,Yes,False
20,100,3.0,104645,random_neurons_1,add_delta,11.28125,11.1875,0.09375,Yes,Yes,False
20,100,3.0,104689,random_neurons_1,add_delta,3.4375,3.34375,0.09375,Yes,Yes,False
20,100,3.0,104702,random_neurons_1,add_delta,8.65625,8.53125,0.125,Yes,Yes,False
20,100,3.0,105079,random_neurons_1,add_delta,8.65625,8.53125,0.125,Yes,Yes,False
20,100,3.0,105098,random_neurons_1,add_delta,14.390625,14.296875,0.09375,Yes,Yes,False
20,100,3.0,105160,random_neurons_1,add_delta,11.25,11.15625,0.09375,Yes,Yes,False
20,100,3.0,105272,random_neurons_1,add_delta,14.484375,14.390625,0.09375,Yes,Yes,False
20,100,3.0,105315,random_neurons_1,add_delta,13.015625,12.921875,0.09375,Yes,Yes,False
20,100,3.0,105478,random_neurons_1,add_delta,10.03125,9.90625,0.125,Yes,Yes,False
20,100,3.0,105621,random_neurons_1,add_delta,14.671875,14.578125,0.09375,Yes,Yes,False
20,100,3.0,105659,random_neurons_1,add_delta,12.671875,12.578125,0.09375,Yes,Yes,False
20,100,3.0,105674,random_neurons_1,add_delta,17.421875,17.328125,0.09375,Yes,Yes,False
20,100,3.0,105724,random_neurons_1,add_delta,10.15625,10.0625,0.09375,Yes,Yes,False
20,100,3.0,105789,random_neurons_1,add_delta,8.0,7.90625,0.09375,Yes,Yes,False
20,100,3.0,105953,random_neurons_1,add_delta,9.46875,9.34375,0.125,Yes,Yes,False
20,100,3.0,106091,random_neurons_1,add_delta,10.15625,10.0625,0.09375,Yes,Yes,False
20,100,3.0,106145,random_neurons_1,add_delta,11.671875,11.59375,0.078125,Yes,Yes,False
20,100,3.0,106165,random_neurons_1,add_delta,10.75,10.65625,0.09375,Yes,Yes,False
20,100,3.0,106219,random_neurons_1,add_delta,7.5,7.40625,0.09375,Yes,Yes,False
20,100,3.0,106317,random_neurons_1,add_delta,12.125,12.03125,0.09375,Yes,Yes,False
20,100,3.0,106566,random_neurons_1,add_delta,7.4375,7.3125,0.125,Yes,Yes,False
20,100,3.0,106702,random_neurons_1,add_delta,12.90625,12.8125,0.09375,Yes,Yes,False
20,100,3.0,106703,random_neurons_1,add_delta,12.125,12.03125,0.09375,Yes,Yes,False
20,100,3.0,107067,random_neurons_1,add_delta,10.34375,10.21875,0.125,Yes,Yes,False
20,100,3.0,100034,random_neurons_2,add_delta,8.21875,8.375,-0.15625,Yes,Yes,False
20,100,3.0,100086,random_neurons_2,add_delta,17.515625,17.75,-0.234375,Yes,Yes,False
20,100,3.0,100185,random_neurons_2,add_delta,17.578125,17.796875,-0.21875,Yes,Yes,False
20,100,3.0,100230,random_neurons_2,add_delta,11.71875,11.9375,-0.21875,Yes,Yes,False
20,100,3.0,100266,random_neurons_2,add_delta,0.34375,0.46875,-0.125,Yes,Yes,False
20,100,3.0,100279,random_neurons_2,add_delta,14.421875,14.59375,-0.171875,Yes,Yes,False
20,100,3.0,100394,random_neurons_2,add_delta,8.21875,8.375,-0.15625,Yes,Yes,False
20,100,3.0,100505,random_neurons_2,add_delta,14.0625,14.296875,-0.234375,Yes,Yes,False
20,100,3.0,100619,random_neurons_2,add_delta,6.5625,6.8125,-0.25,Yes,Yes,False
20,100,3.0,100791,random_neurons_2,add_delta,6.5625,6.8125,-0.25,Yes,Yes,False
20,100,3.0,100850,random_neurons_2,add_delta,5.3125,5.53125,-0.21875,Yes,Yes,False
20,100,3.0,100909,random_neurons_2,add_delta,14.375,14.65625,-0.28125,Yes,Yes,False
20,100,3.0,100921,random_neurons_2,add_delta,14.515625,14.765625,-0.25,Yes,Yes,False
20,100,3.0,100927,random_neurons_2,add_delta,11.71875,11.96875,-0.25,Yes,Yes,False
20,100,3.0,100962,random_neurons_2,add_delta,9.9375,10.1875,-0.25,Yes,Yes,False
20,100,3.0,101157,random_neurons_2,add_delta,16.21875,16.46875,-0.25,Yes,Yes,False
20,100,3.0,101269,random_neurons_2,add_delta,13.34375,13.59375,-0.25,Yes,Yes,False
20,100,3.0,101502,random_neurons_2,add_delta,14.515625,14.765625,-0.25,Yes,Yes,False
20,100,3.0,101600,random_neurons_2,add_delta,12.015625,12.234375,-0.21875,Yes,Yes,False
20,100,3.0,101839,random_neurons_2,add_delta,12.96875,13.21875,-0.25,Yes,Yes,False
20,100,3.0,101975,random_neurons_2,add_delta,13.09375,13.296875,-0.203125,Yes,Yes,False
20,100,3.0,101979,random_neurons_2,add_delta,12.21875,12.4375,-0.21875,Yes,Yes,False
20,100,3.0,102046,random_neurons_2,add_delta,15.734375,15.90625,-0.171875,Yes,Yes,False
20,100,3.0,102092,random_neurons_2,add_delta,13.53125,13.75,-0.21875,Yes,Yes,False
20,100,3.0,102132,random_neurons_2,add_delta,15.28125,15.421875,-0.140625,Yes,Yes,False
20,100,3.0,102183,random_neurons_2,add_delta,11.21875,11.453125,-0.234375,Yes,Yes,False
20,100,3.0,102187,random_neurons_2,add_delta,8.03125,8.21875,-0.1875,Yes,Yes,False
20,100,3.0,102215,random_neurons_2,add_delta,13.53125,13.75,-0.21875,Yes,Yes,False
20,100,3.0,102232,random_neurons_2,add_delta,7.71875,7.90625,-0.1875,Yes,Yes,False
20,100,3.0,102242,random_neurons_2,add_delta,12.90625,13.140625,-0.234375,Yes,Yes,False
20,100,3.0,102285,random_neurons_2,add_delta,15.171875,15.375,-0.203125,Yes,Yes,False
20,100,3.0,102360,random_neurons_2,add_delta,15.28125,15.421875,-0.140625,Yes,Yes,False
20,100,3.0,102393,random_neurons_2,add_delta,16.34375,16.59375,-0.25,Yes,Yes,False
20,100,3.0,102441,random_neurons_2,add_delta,16.34375,16.59375,-0.25,Yes,Yes,False
20,100,3.0,102559,random_neurons_2,add_delta,20.3125,20.46875,-0.15625,Yes,Yes,False
20,100,3.0,102596,random_neurons_2,add_delta,19.890625,20.046875,-0.15625,Yes,Yes,False
20,100,3.0,102646,random_neurons_2,add_delta,20.3125,20.46875,-0.15625,Yes,Yes,False
20,100,3.0,102648,random_neurons_2,add_delta,17.65625,17.875,-0.21875,Yes,Yes,False
20,100,3.0,102704,random_neurons_2,add_delta,19.234375,19.40625,-0.171875,Yes,Yes,False
20,100,3.0,102782,random_neurons_2,add_delta,13.34375,13.59375,-0.25,Yes,Yes,False
20,100,3.0,102946,random_neurons_2,add_delta,16.71875,16.96875,-0.25,Yes,Yes,False
20,100,3.0,102969,random_neurons_2,add_delta,16.203125,16.40625,-0.203125,Yes,Yes,False
20,100,3.0,102993,random_neurons_2,add_delta,17.296875,17.53125,-0.234375,Yes,Yes,False
20,100,3.0,103074,random_neurons_2,add_delta,19.0625,19.28125,-0.21875,Yes,Yes,False
20,100,3.0,103108,random_neurons_2,add_delta,14.109375,14.359375,-0.25,Yes,Yes,False
20,100,3.0,103124,random_neurons_2,add_delta,16.640625,16.859375,-0.21875,Yes,Yes,False
20,100,3.0,103167,random_neurons_2,add_delta,16.84375,17.0625,-0.21875,Yes,Yes,False
20,100,3.0,103188,random_neurons_2,add_delta,10.625,10.84375,-0.21875,Yes,Yes,False
20,100,3.0,103200,random_neurons_2,add_delta,16.71875,16.96875,-0.25,Yes,Yes,False
20,100,3.0,103208,random_neurons_2,add_delta,17.78125,17.953125,-0.171875,Yes,Yes,False
20,100,3.0,103256,random_neurons_2,add_delta,17.015625,17.265625,-0.25,Yes,Yes,False
20,100,3.0,103259,random_neurons_2,add_delta,17.203125,17.390625,-0.1875,Yes,Yes,False
20,100,3.0,103354,random_neurons_2,add_delta,14.109375,14.359375,-0.25,Yes,Yes,False
20,100,3.0,103460,random_neurons_2,add_delta,20.65625,20.84375,-0.1875,Yes,Yes,False
20,100,3.0,103490,random_neurons_2,add_delta,16.953125,17.1875,-0.234375,Yes,Yes,False
20,100,3.0,103566,random_neurons_2,add_delta,13.828125,14.0625,-0.234375,Yes,Yes,False
20,100,3.0,103628,random_neurons_2,add_delta,16.640625,16.859375,-0.21875,Yes,Yes,False
20,100,3.0,103672,random_neurons_2,add_delta,17.59375,17.875,-0.28125,Yes,Yes,False
20,100,3.0,103679,random_neurons_2,add_delta,17.171875,17.390625,-0.21875,Yes,Yes,False
20,100,3.0,103689,random_neurons_2,add_delta,16.953125,17.1875,-0.234375,Yes,Yes,False
20,100,3.0,103766,random_neurons_2,add_delta,20.5625,20.75,-0.1875,Yes,Yes,False
20,100,3.0,103847,random_neurons_2,add_delta,11.734375,11.953125,-0.21875,Yes,Yes,False
20,100,3.0,103920,random_neurons_2,add_delta,17.65625,17.875,-0.21875,Yes,Yes,False
20,100,3.0,103998,random_neurons_2,add_delta,13.984375,14.1875,-0.203125,Yes,Yes,False
20,100,3.0,104000,random_neurons_2,add_delta,17.59375,17.875,-0.28125,Yes,Yes,False
20,100,3.0,104043,random_neurons_2,add_delta,19.96875,20.15625,-0.1875,Yes,Yes,False
20,100,3.0,104083,random_neurons_2,add_delta,14.109375,14.359375,-0.25,Yes,Yes,False
20,100,3.0,104315,random_neurons_2,add_delta,9.78125,9.96875,-0.1875,Yes,Yes,False
20,100,3.0,104463,random_neurons_2,add_delta,15.265625,15.453125,-0.1875,Yes,Yes,False
20,100,3.0,104537,random_neurons_2,add_delta,16.46875,16.65625,-0.1875,Yes,Yes,False
20,100,3.0,104539,random_neurons_2,add_delta,15.265625,15.453125,-0.1875,Yes,Yes,False
20,100,3.0,104645,random_neurons_2,add_delta,11.28125,11.5,-0.21875,Yes,Yes,False
20,100,3.0,104689,random_neurons_2,add_delta,3.4375,3.625,-0.1875,Yes,Yes,False
20,100,3.0,104702,random_neurons_2,add_delta,8.65625,8.84375,-0.1875,Yes,Yes,False
20,100,3.0,105079,random_neurons_2,add_delta,8.65625,8.84375,-0.1875,Yes,Yes,False
20,100,3.0,105098,random_neurons_2,add_delta,14.390625,14.625,-0.234375,Yes,Yes,False
20,100,3.0,105160,random_neurons_2,add_delta,11.25,11.4375,-0.1875,Yes,Yes,False
20,100,3.0,105272,random_neurons_2,add_delta,14.484375,14.6875,-0.203125,Yes,Yes,False
20,100,3.0,105315,random_neurons_2,add_delta,13.015625,13.234375,-0.21875,Yes,Yes,False
20,100,3.0,105478,random_neurons_2,add_delta,10.03125,10.3125,-0.28125,Yes,Yes,False
20,100,3.0,105621,random_neurons_2,add_delta,14.671875,14.96875,-0.296875,Yes,Yes,False
20,100,3.0,105659,random_neurons_2,add_delta,12.671875,12.921875,-0.25,Yes,Yes,False
20,100,3.0,105674,random_neurons_2,add_delta,17.421875,17.609375,-0.1875,Yes,Yes,False
20,100,3.0,105724,random_neurons_2,add_delta,10.15625,10.40625,-0.25,Yes,Yes,False
20,100,3.0,105789,random_neurons_2,add_delta,8.0,8.1875,-0.1875,Yes,Yes,False
20,100,3.0,105953,random_neurons_2,add_delta,9.46875,9.703125,-0.234375,Yes,Yes,False
20,100,3.0,106091,random_neurons_2,add_delta,10.15625,10.40625,-0.25,Yes,Yes,False
20,100,3.0,106145,random_neurons_2,add_delta,11.671875,11.890625,-0.21875,Yes,Yes,False
20,100,3.0,106165,random_neurons_2,add_delta,10.75,11.0,-0.25,Yes,Yes,False
20,100,3.0,106219,random_neurons_2,add_delta,7.5,7.6875,-0.1875,Yes,Yes,False
20,100,3.0,106317,random_neurons_2,add_delta,12.125,12.359375,-0.234375,Yes,Yes,False
20,100,3.0,106566,random_neurons_2,add_delta,7.4375,7.625,-0.1875,Yes,Yes,False
20,100,3.0,106702,random_neurons_2,add_delta,12.90625,13.0625,-0.15625,Yes,Yes,False
20,100,3.0,106703,random_neurons_2,add_delta,12.125,12.359375,-0.234375,Yes,Yes,False
20,100,3.0,107067,random_neurons_2,add_delta,10.34375,10.53125,-0.1875,Yes,Yes,False
22,50,3.0,100034,top_writer_neurons,add_delta,8.21875,-0.9375,9.15625,Yes,No,True
22,50,3.0,100086,top_writer_neurons,add_delta,17.515625,0.4375,17.078125,Yes,Yes,False
22,50,3.0,100185,top_writer_neurons,add_delta,17.578125,0.5,17.078125,Yes,Yes,False
22,50,3.0,100230,top_writer_neurons,add_delta,11.71875,-0.53125,12.25,Yes,No,True
22,50,3.0,100266,top_writer_neurons,add_delta,0.34375,-4.375,4.71875,Yes,No,True
22,50,3.0,100279,top_writer_neurons,add_delta,14.421875,-0.03125,14.453125,Yes,No,True
22,50,3.0,100394,top_writer_neurons,add_delta,8.21875,-0.9375,9.15625,Yes,No,True
22,50,3.0,100505,top_writer_neurons,add_delta,14.0625,-0.09375,14.15625,Yes,No,True
22,50,3.0,100619,top_writer_neurons,add_delta,6.5625,-1.9375,8.5,Yes,No,True
22,50,3.0,100791,top_writer_neurons,add_delta,6.5625,-1.9375,8.5,Yes,No,True
22,50,3.0,100850,top_writer_neurons,add_delta,5.3125,-2.71875,8.03125,Yes,No,True
22,50,3.0,100909,top_writer_neurons,add_delta,14.375,-0.21875,14.59375,Yes,No,True
22,50,3.0,100921,top_writer_neurons,add_delta,14.515625,0.21875,14.296875,Yes,Yes,False
22,50,3.0,100927,top_writer_neurons,add_delta,11.71875,-0.59375,12.3125,Yes,No,True
22,50,3.0,100962,top_writer_neurons,add_delta,9.9375,-1.25,11.1875,Yes,No,True
22,50,3.0,101157,top_writer_neurons,add_delta,16.21875,0.375,15.84375,Yes,Yes,False
22,50,3.0,101269,top_writer_neurons,add_delta,13.34375,-0.28125,13.625,Yes,No,True
22,50,3.0,101502,top_writer_neurons,add_delta,14.515625,0.21875,14.296875,Yes,Yes,False
22,50,3.0,101600,top_writer_neurons,add_delta,12.015625,-0.53125,12.546875,Yes,No,True
22,50,3.0,101839,top_writer_neurons,add_delta,12.96875,-0.125,13.09375,Yes,No,True
22,50,3.0,101975,top_writer_neurons,add_delta,13.09375,-0.0625,13.15625,Yes,No,True
22,50,3.0,101979,top_writer_neurons,add_delta,12.21875,-0.3125,12.53125,Yes,No,True
22,50,3.0,102046,top_writer_neurons,add_delta,15.734375,0.34375,15.390625,Yes,Yes,False
22,50,3.0,102092,top_writer_neurons,add_delta,13.53125,-0.375,13.90625,Yes,No,True
22,50,3.0,102132,top_writer_neurons,add_delta,15.28125,0.40625,14.875,Yes,Yes,False
22,50,3.0,102183,top_writer_neurons,add_delta,11.21875,-0.6875,11.90625,Yes,No,True
22,50,3.0,102187,top_writer_neurons,add_delta,8.03125,-2.1875,10.21875,Yes,No,True
22,50,3.0,102215,top_writer_neurons,add_delta,13.53125,-0.375,13.90625,Yes,No,True
22,50,3.0,102232,top_writer_neurons,add_delta,7.71875,-1.9375,9.65625,Yes,No,True
22,50,3.0,102242,top_writer_neurons,add_delta,12.90625,-0.625,13.53125,Yes,No,True
22,50,3.0,102285,top_writer_neurons,add_delta,15.171875,0.125,15.046875,Yes,Yes,False
22,50,3.0,102360,top_writer_neurons,add_delta,15.28125,0.40625,14.875,Yes,Yes,False
22,50,3.0,102393,top_writer_neurons,add_delta,16.34375,0.5625,15.78125,Yes,Yes,False
22,50,3.0,102441,top_writer_neurons,add_delta,16.34375,0.5625,15.78125,Yes,Yes,False
22,50,3.0,102559,top_writer_neurons,add_delta,20.3125,1.46875,18.84375,Yes,Yes,False
22,50,3.0,102596,top_writer_neurons,add_delta,19.890625,1.15625,18.734375,Yes,Yes,False
22,50,3.0,102646,top_writer_neurons,add_delta,20.3125,1.46875,18.84375,Yes,Yes,False
22,50,3.0,102648,top_writer_neurons,add_delta,17.65625,0.8125,16.84375,Yes,Yes,False
22,50,3.0,102704,top_writer_neurons,add_delta,19.234375,1.21875,18.015625,Yes,Yes,False
22,50,3.0,102782,top_writer_neurons,add_delta,13.34375,-0.09375,13.4375,Yes,No,True
22,50,3.0,102946,top_writer_neurons,add_delta,16.71875,0.71875,16.0,Yes,Yes,False
22,50,3.0,102969,top_writer_neurons,add_delta,16.203125,0.6875,15.515625,Yes,Yes,False
22,50,3.0,102993,top_writer_neurons,add_delta,17.296875,1.09375,16.203125,Yes,Yes,False
22,50,3.0,103074,top_writer_neurons,add_delta,19.0625,1.0625,18.0,Yes,Yes,False
22,50,3.0,103108,top_writer_neurons,add_delta,14.109375,0.03125,14.078125,Yes,Yes,False
22,50,3.0,103124,top_writer_neurons,add_delta,16.640625,1.0,15.640625,Yes,Yes,False
22,50,3.0,103167,top_writer_neurons,add_delta,16.84375,0.65625,16.1875,Yes,Yes,False
22,50,3.0,103188,top_writer_neurons,add_delta,10.625,-0.75,11.375,Yes,No,True
22,50,3.0,103200,top_writer_neurons,add_delta,16.71875,0.71875,16.0,Yes,Yes,False
22,50,3.0,103208,top_writer_neurons,add_delta,17.78125,0.90625,16.875,Yes,Yes,False
22,50,3.0,103256,top_writer_neurons,add_delta,17.015625,0.5625,16.453125,Yes,Yes,False
22,50,3.0,103259,top_writer_neurons,add_delta,17.203125,0.3125,16.890625,Yes,Yes,False
22,50,3.0,103354,top_writer_neurons,add_delta,14.109375,0.03125,14.078125,Yes,Yes,False
22,50,3.0,103460,top_writer_neurons,add_delta,20.65625,1.4375,19.21875,Yes,Yes,False
22,50,3.0,103490,top_writer_neurons,add_delta,16.953125,0.4375,16.515625,Yes,Yes,False
22,50,3.0,103566,top_writer_neurons,add_delta,13.828125,-0.0625,13.890625,Yes,No,True
22,50,3.0,103628,top_writer_neurons,add_delta,16.640625,1.0,15.640625,Yes,Yes,False
22,50,3.0,103672,top_writer_neurons,add_delta,17.59375,0.53125,17.0625,Yes,Yes,False
22,50,3.0,103679,top_writer_neurons,add_delta,17.171875,1.03125,16.140625,Yes,Yes,False
22,50,3.0,103689,top_writer_neurons,add_delta,16.953125,0.4375,16.515625,Yes,Yes,False
22,50,3.0,103766,top_writer_neurons,add_delta,20.5625,1.46875,19.09375,Yes,Yes,False
22,50,3.0,103847,top_writer_neurons,add_delta,11.734375,-0.6875,12.421875,Yes,No,True
22,50,3.0,103920,top_writer_neurons,add_delta,17.65625,0.8125,16.84375,Yes,Yes,False
22,50,3.0,103998,top_writer_neurons,add_delta,13.984375,-0.125,14.109375,Yes,No,True
22,50,3.0,104000,top_writer_neurons,add_delta,17.59375,0.53125,17.0625,Yes,Yes,False
22,50,3.0,104043,top_writer_neurons,add_delta,19.96875,1.6875,18.28125,Yes,Yes,False
22,50,3.0,104083,top_writer_neurons,add_delta,14.109375,0.03125,14.078125,Yes,Yes,False
