scenario_id,version,component,layer,projection_onto_DA_direction
101979,D,mlp,21,15.291261672973633
101979,D,resid_post,21,33.10003662109375
101979,D,attn,22,-0.8991105556488037
101979,D,mlp,22,15.228104591369629
101979,D,resid_post,22,39.39170455932617
101979,D,attn,23,-1.851308822631836
101979,D,mlp,23,6.52573299407959
101979,D,resid_post,23,28.63603973388672
101979,D,attn,24,-1.6231374740600586
101979,D,mlp,24,3.1884939670562744
101979,D,resid_post,24,20.770647048950195
101979,D,attn,25,0.8314846754074097
101979,D,mlp,25,3.7341501712799072
101979,D,resid_post,25,21.695934295654297
101979,D,attn,26,-2.99398136138916
101979,D,mlp,26,9.689251899719238
101979,D,resid_post,26,14.715433120727539
101979,D,attn,27,-6.245336532592773
101979,D,mlp,27,42.6439323425293
101979,D,resid_post,27,74.01707458496094
101985,A,attn,0,-0.1781425178050995
101985,A,mlp,0,-0.29734551906585693
101985,A,resid_post,0,-0.4980010390281677
101985,A,attn,1,-0.25039157271385193
101985,A,mlp,1,0.31866928935050964
101985,A,resid_post,1,-0.3743930160999298
101985,A,attn,2,-0.10245922952890396
101985,A,mlp,2,0.19062775373458862
101985,A,resid_post,2,-0.37284407019615173
101985,A,attn,3,0.1189313679933548
101985,A,mlp,3,0.5434376001358032
101985,A,resid_post,3,0.7535558938980103
101985,A,attn,4,-0.07381568849086761
101985,A,mlp,4,0.15949341654777527
101985,A,resid_post,4,0.9530833959579468
101985,A,attn,5,-0.3663569986820221
101985,A,mlp,5,2.1473820209503174
101985,A,resid_post,5,1.1479603052139282
101985,A,attn,6,0.18179932236671448
101985,A,mlp,6,1.0474411249160767
101985,A,resid_post,6,2.121551513671875
101985,A,attn,7,0.4138936400413513
101985,A,mlp,7,-0.26588183641433716
101985,A,resid_post,7,1.3652493953704834
101985,A,attn,8,-0.39378130435943604
101985,A,mlp,8,-0.7126648426055908
101985,A,resid_post,8,1.7662978172302246
101985,A,attn,9,0.6157357096672058
101985,A,mlp,9,0.07941228151321411
101985,A,resid_post,9,3.3206918239593506
101985,A,attn,10,-0.050155818462371826
101985,A,mlp,10,2.9635586738586426
101985,A,resid_post,10,6.030084609985352
101985,A,attn,11,0.5698193907737732
101985,A,mlp,11,0.898009717464447
101985,A,resid_post,11,13.44617748260498
101985,A,attn,12,-0.2628507912158966
101985,A,mlp,12,-0.3744514286518097
101985,A,resid_post,12,6.178017616271973
101985,A,attn,13,0.032497406005859375
101985,A,mlp,13,1.337512731552124
101985,A,resid_post,13,8.443737030029297
101985,A,attn,14,0.19010338187217712
101985,A,mlp,14,-2.695052146911621
101985,A,resid_post,14,1.613481044769287
101985,A,attn,15,-0.2086174190044403
101985,A,mlp,15,-1.731244683265686
101985,A,resid_post,15,-3.3768324851989746
101985,A,attn,16,-0.17935813963413239
101985,A,mlp,16,-0.8412027359008789
101985,A,resid_post,16,-0.4623994827270508
101985,A,attn,17,0.09812111407518387
101985,A,mlp,17,0.7892273664474487
101985,A,resid_post,17,4.202132701873779
101985,A,attn,18,0.9664915800094604
101985,A,mlp,18,-1.690562129020691
101985,A,resid_post,18,1.4534109830856323
101985,A,attn,19,-0.9462592601776123
101985,A,mlp,19,-0.7159063816070557
101985,A,resid_post,19,-1.891690969467163
101985,A,attn,20,0.608660876750946
101985,A,mlp,20,1.0048880577087402
101985,A,resid_post,20,2.325685501098633
101985,A,attn,21,1.1976234912872314
101985,A,mlp,21,7.709345817565918
101985,A,resid_post,21,9.067201614379883
101985,A,attn,22,-2.4955239295959473
101985,A,mlp,22,1.257330298423767
101985,A,resid_post,22,4.124540328979492
101985,A,attn,23,-4.013003349304199
101985,A,mlp,23,-7.196102142333984
101985,A,resid_post,23,-17.358320236206055
101985,A,attn,24,-2.7016148567199707
101985,A,mlp,24,-8.385965347290039
101985,A,resid_post,24,-30.65644645690918
101985,A,attn,25,-1.153833031654358
101985,A,mlp,25,-9.251150131225586
101985,A,resid_post,25,-38.54582595825195
101985,A,attn,26,-3.680105447769165
101985,A,mlp,26,-7.577418804168701
101985,A,resid_post,26,-55.58112335205078
101985,A,attn,27,-6.670810222625732
101985,A,mlp,27,14.687536239624023
101985,A,resid_post,27,-1.200474500656128
101985,D,attn,0,-0.12477290630340576
101985,D,mlp,0,-0.25613439083099365
101985,D,resid_post,0,-0.4034464955329895
101985,D,attn,1,-0.22889503836631775
101985,D,mlp,1,0.3110772371292114
101985,D,resid_post,1,-0.29383450746536255
101985,D,attn,2,-0.026053249835968018
101985,D,mlp,2,0.1971905380487442
101985,D,resid_post,2,-0.23829907178878784
101985,D,attn,3,0.14438605308532715
101985,D,mlp,3,0.5598120093345642
101985,D,resid_post,3,0.8902098536491394
101985,D,attn,4,-0.02612347900867462
101985,D,mlp,4,0.20488490164279938
101985,D,resid_post,4,1.142203450202942
101985,D,attn,5,-0.3401431441307068
101985,D,mlp,5,2.1222269535064697
101985,D,resid_post,5,1.2575393915176392
101985,D,attn,6,0.2390732765197754
101985,D,mlp,6,1.082021951675415
101985,D,resid_post,6,2.283595085144043
101985,D,attn,7,0.5693682432174683
101985,D,mlp,7,-0.1838373988866806
101985,D,resid_post,7,1.6726874113082886
101985,D,attn,8,-0.3394008278846741
101985,D,mlp,8,-0.5366875529289246
101985,D,resid_post,8,2.196962833404541
101985,D,attn,9,0.6911786794662476
101985,D,mlp,9,0.2273273915052414
101985,D,resid_post,9,3.8036859035491943
101985,D,attn,10,-0.011273033916950226
101985,D,mlp,10,3.2834010124206543
101985,D,resid_post,10,6.723320960998535
101985,D,attn,11,0.6644863486289978
101985,D,mlp,11,1.2400660514831543
101985,D,resid_post,11,14.345499038696289
101985,D,attn,12,-0.18226459622383118
101985,D,mlp,12,-0.1455065757036209
101985,D,resid_post,12,7.033209800720215
101985,D,attn,13,0.19819311797618866
101985,D,mlp,13,1.5222325325012207
101985,D,resid_post,13,9.332977294921875
101985,D,attn,14,0.3009299635887146
101985,D,mlp,14,-2.4240100383758545
101985,D,resid_post,14,2.5501372814178467
101985,D,attn,15,-0.04122120141983032
101985,D,mlp,15,-1.5008509159088135
101985,D,resid_post,15,-2.296867847442627
101985,D,attn,16,0.18525458872318268
101985,D,mlp,16,-0.5737919807434082
101985,D,resid_post,16,0.9675700664520264
101985,D,attn,17,0.40755197405815125
101985,D,mlp,17,1.3800424337387085
101985,D,resid_post,17,5.9722900390625
101985,D,attn,18,2.9696218967437744
101985,D,mlp,18,2.580597162246704
101985,D,resid_post,18,8.305665969848633
101985,D,attn,19,0.5237895250320435
101985,D,mlp,19,6.398537635803223
101985,D,resid_post,19,11.317440032958984
101985,D,attn,20,1.256508231163025
101985,D,mlp,20,11.031726837158203
101985,D,resid_post,20,22.277971267700195
101985,D,attn,21,1.7958428859710693
101985,D,mlp,21,16.196388244628906
101985,D,resid_post,21,34.06415557861328
101985,D,attn,22,-0.8936829566955566
101985,D,mlp,22,15.53818130493164
101985,D,resid_post,22,40.400054931640625
101985,D,attn,23,-1.501816987991333
101985,D,mlp,23,8.30119800567627
101985,D,resid_post,23,31.696352005004883
101985,D,attn,24,-1.380663514137268
101985,D,mlp,24,3.4989383220672607
101985,D,resid_post,24,24.021991729736328
101985,D,attn,25,1.0583974123001099
101985,D,mlp,25,3.4624252319335938
101985,D,resid_post,25,24.486345291137695
101985,D,attn,26,-2.5592689514160156
101985,D,mlp,26,8.40112590789795
101985,D,resid_post,26,16.484619140625
101985,D,attn,27,-6.073507785797119
101985,D,mlp,27,38.202728271484375
101985,D,resid_post,27,71.54074096679688
102112,A,attn,0,-0.16963796317577362
102112,A,mlp,0,-0.2915041446685791
102112,A,resid_post,0,-0.48370134830474854
102112,A,attn,1,-0.25527068972587585
102112,A,mlp,1,0.3273305296897888
102112,A,resid_post,1,-0.3581685721874237
102112,A,attn,2,-0.0377945676445961
102112,A,mlp,2,0.2046961486339569
102112,A,resid_post,2,-0.2881016731262207
102112,A,attn,3,0.13509459793567657
102112,A,mlp,3,0.559777021408081
102112,A,resid_post,3,0.8468546867370605
102112,A,attn,4,-0.05411987751722336
102112,A,mlp,4,0.19595690071582794
102112,A,resid_post,4,1.1078753471374512
102112,A,attn,5,-0.36571815609931946
102112,A,mlp,5,2.2409021854400635
102112,A,resid_post,5,1.3430637121200562
102112,A,attn,6,0.1896241009235382
102112,A,mlp,6,1.0599963665008545
102112,A,resid_post,6,2.314462661743164
102112,A,attn,7,0.4281690716743469
102112,A,mlp,7,-0.1371275782585144
102112,A,resid_post,7,1.6084628105163574
102112,A,attn,8,-0.42827722430229187
102112,A,mlp,8,-0.663886547088623
102112,A,resid_post,8,1.9355764389038086
102112,A,attn,9,0.7105274200439453
102112,A,mlp,9,-0.02254873514175415
102112,A,resid_post,9,3.401689291000366
102112,A,attn,10,-0.021675534546375275
102112,A,mlp,10,3.0118770599365234
102112,A,resid_post,10,6.136056423187256
102112,A,attn,11,0.4329114556312561
102112,A,mlp,11,0.9674972295761108
102112,A,resid_post,11,13.496933937072754
102112,A,attn,12,-0.25636914372444153
102112,A,mlp,12,-0.3380526304244995
102112,A,resid_post,12,6.3124613761901855
102112,A,attn,13,0.06964758038520813
102112,A,mlp,13,1.4827415943145752
102112,A,resid_post,13,8.64547348022461
102112,A,attn,14,0.16537290811538696
102112,A,mlp,14,-2.6517772674560547
102112,A,resid_post,14,1.804629921913147
102112,A,attn,15,-0.37447062134742737
102112,A,mlp,15,-1.7949868440628052
102112,A,resid_post,15,-3.4522485733032227
102112,A,attn,16,-0.19571232795715332
102112,A,mlp,16,-0.882182240486145
102112,A,resid_post,16,-0.6128249168395996
102112,A,attn,17,-0.3953183591365814
102112,A,mlp,17,0.05251196026802063
102112,A,resid_post,17,2.8099465370178223
102112,A,attn,18,-0.6052325963973999
102112,A,mlp,18,-5.423080921173096
102112,A,resid_post,18,-4.582197666168213
102112,A,attn,19,-1.8568153381347656
102112,A,mlp,19,-4.1900129318237305
102112,A,resid_post,19,-10.759679794311523
102112,A,attn,20,-0.1688549518585205
102112,A,mlp,20,-4.956974983215332
102112,A,resid_post,20,-11.798742294311523
102112,A,attn,21,0.9656692147254944
102112,A,mlp,21,1.4895414113998413
102112,A,resid_post,21,-8.747196197509766
102112,A,attn,22,-3.218414783477783
102112,A,mlp,22,-8.167224884033203
102112,A,resid_post,22,-19.96350860595703
102112,A,attn,23,-5.154959678649902
102112,A,mlp,23,-17.020286560058594
102112,A,resid_post,23,-47.730934143066406
102112,A,attn,24,-3.811591863632202
102112,A,mlp,24,-19.230709075927734
102112,A,resid_post,24,-69.33460998535156
102112,A,attn,25,-2.4880847930908203
102112,A,mlp,25,-18.729000091552734
102112,A,resid_post,25,-84.38418579101562
102112,A,attn,26,-4.240161895751953
102112,A,mlp,26,-19.315683364868164
102112,A,resid_post,26,-107.4130859375
102112,A,attn,27,-6.661585330963135
102112,A,mlp,27,-2.721254587173462
102112,A,resid_post,27,-53.828407287597656
102112,D,attn,0,-0.09261941909790039
102112,D,mlp,0,-0.20871758460998535
102112,D,resid_post,0,-0.32391107082366943
102112,D,attn,1,-0.1891787052154541
102112,D,mlp,1,0.33481502532958984
102112,D,resid_post,1,-0.16710495948791504
102112,D,attn,2,0.03563425689935684
102112,D,mlp,2,0.2166258692741394
102112,D,resid_post,2,-0.06243148446083069
102112,D,attn,3,0.16488027572631836
102112,D,mlp,3,0.5962741374969482
102112,D,resid_post,3,1.088846206665039
102112,D,attn,4,-0.005612865090370178
102112,D,mlp,4,0.24580439925193787
102112,D,resid_post,4,1.375227451324463
102112,D,attn,5,-0.33364200592041016
102112,D,mlp,5,2.2725064754486084
102112,D,resid_post,5,1.5849037170410156
102112,D,attn,6,0.22879818081855774
102112,D,mlp,6,1.1055843830108643
102112,D,resid_post,6,2.5516281127929688
102112,D,attn,7,0.5614660978317261
102112,D,mlp,7,0.004127137362957001
102112,D,resid_post,7,2.0086448192596436
102112,D,attn,8,-0.3436576724052429
102112,D,mlp,8,-0.44338035583496094
102112,D,resid_post,8,2.504164457321167
102112,D,attn,9,0.7942537069320679
102112,D,mlp,9,0.14166563749313354
102112,D,resid_post,9,3.992114305496216
102112,D,attn,10,0.04216194525361061
102112,D,mlp,10,3.5252585411071777
102112,D,resid_post,10,7.105033874511719
102112,D,attn,11,0.5531238317489624
102112,D,mlp,11,1.451550006866455
102112,D,resid_post,11,14.791943550109863
102112,D,attn,12,-0.13621821999549866
102112,D,mlp,12,-0.021099627017974854
102112,D,resid_post,12,7.539519309997559
102112,D,attn,13,0.2966685891151428
102112,D,mlp,13,1.6926836967468262
102112,D,resid_post,13,9.882417678833008
102112,D,attn,14,0.3792024552822113
102112,D,mlp,14,-2.349264621734619
102112,D,resid_post,14,3.0778560638427734
102112,D,attn,15,-0.03478160500526428
102112,D,mlp,15,-1.3815200328826904
102112,D,resid_post,15,-1.7510735988616943
102112,D,attn,16,0.29448652267456055
102112,D,mlp,16,-0.47751879692077637
102112,D,resid_post,16,1.5147099494934082
102112,D,attn,17,0.42171600461006165
102112,D,mlp,17,1.2528533935546875
102112,D,resid_post,17,6.22324275970459
102112,D,attn,18,2.602778434753418
102112,D,mlp,18,1.3995987176895142
102112,D,resid_post,18,6.593677043914795
102112,D,attn,19,0.5235694050788879
102112,D,mlp,19,4.798556327819824
102112,D,resid_post,19,8.66643238067627
102112,D,attn,20,1.3593153953552246
102112,D,mlp,20,9.39088249206543
102112,D,resid_post,20,18.74278450012207
102112,D,attn,21,1.890289306640625
102112,D,mlp,21,15.215033531188965
102112,D,resid_post,21,30.154422760009766
102112,D,attn,22,-1.446555733680725
102112,D,mlp,22,13.173423767089844
102112,D,resid_post,22,34.13410186767578
102112,D,attn,23,-1.290343165397644
102112,D,mlp,23,5.6699371337890625
102112,D,resid_post,23,24.318967819213867
102112,D,attn,24,-2.2456562519073486
102112,D,mlp,24,2.20949387550354
102112,D,resid_post,24,15.378547668457031
102112,D,attn,25,0.5137457847595215
102112,D,mlp,25,2.3376359939575195
102112,D,resid_post,25,15.8831148147583
102112,D,attn,26,-2.2313313484191895
102112,D,mlp,26,10.06721019744873
102112,D,resid_post,26,9.934349060058594
102112,D,attn,27,-6.3544793128967285
102112,D,mlp,27,42.533935546875
102112,D,resid_post,27,69.70574951171875
102183,A,attn,0,-0.16097067296504974
102183,A,mlp,0,-0.277315616607666
102183,A,resid_post,0,-0.46081602573394775
102183,A,attn,1,-0.24620798230171204
102183,A,mlp,1,0.33096158504486084
102183,A,resid_post,1,-0.3279602527618408
102183,A,attn,2,-0.11770843714475632
102183,A,mlp,2,0.19266074895858765
102183,A,resid_post,2,-0.36227184534072876
102183,A,attn,3,0.11293306201696396
102183,A,mlp,3,0.556652307510376
102183,A,resid_post,3,0.7953307628631592
102183,A,attn,4,-0.08982565999031067
102183,A,mlp,4,0.1576208770275116
102183,A,resid_post,4,0.9979447722434998
102183,A,attn,5,-0.35605353116989136
102183,A,mlp,5,2.2112302780151367
102183,A,resid_post,5,1.2655434608459473
102183,A,attn,6,0.22729995846748352
102183,A,mlp,6,1.0431268215179443
102183,A,resid_post,6,2.2711660861968994
102183,A,attn,7,0.49395471811294556
102183,A,mlp,7,-0.2185611128807068
102183,A,resid_post,7,1.5784858465194702
102183,A,attn,8,-0.3594575822353363
102183,A,mlp,8,-0.5860491991043091
102183,A,resid_post,8,2.0903751850128174
102183,A,attn,9,0.6984821557998657
102183,A,mlp,9,0.044036298990249634
102183,A,resid_post,9,3.5766961574554443
102183,A,attn,10,-0.01381317526102066
102183,A,mlp,10,3.1389944553375244
102183,A,resid_post,10,6.424344062805176
102183,A,attn,11,0.491021066904068
102183,A,mlp,11,1.0489013195037842
102183,A,resid_post,11,13.829377174377441
102183,A,attn,12,-0.2980935275554657
102183,A,mlp,12,-0.13237953186035156
102183,A,resid_post,12,6.701608657836914
102183,A,attn,13,0.061543405055999756
102183,A,mlp,13,1.3293218612670898
102183,A,resid_post,13,8.719223022460938
102183,A,attn,14,0.21577882766723633
102183,A,mlp,14,-2.7791748046875
102183,A,resid_post,14,1.7934340238571167
102183,A,attn,15,-0.288054883480072
102183,A,mlp,15,-1.7667105197906494
102183,A,resid_post,15,-3.373852491378784
102183,A,attn,16,-0.20433039963245392
102183,A,mlp,16,-0.9005751609802246
102183,A,resid_post,16,-0.5489652156829834
102183,A,attn,17,-0.37145400047302246
102183,A,mlp,17,0.027353286743164062
102183,A,resid_post,17,2.8949015140533447
102183,A,attn,18,-0.6141296625137329
102183,A,mlp,18,-5.373628616333008
102183,A,resid_post,18,-4.3870530128479
102183,A,attn,19,-1.7735424041748047
102183,A,mlp,19,-4.31122350692749
102183,A,resid_post,19,-10.550971984863281
102183,A,attn,20,0.43948495388031006
102183,A,mlp,20,-4.275700569152832
102183,A,resid_post,20,-10.404196739196777
102183,A,attn,21,0.8675317764282227
102183,A,mlp,21,1.910025954246521
102183,A,resid_post,21,-7.232236862182617
102183,A,attn,22,-3.3305954933166504
102183,A,mlp,22,-6.757255554199219
102183,A,resid_post,22,-17.482364654541016
102183,A,attn,23,-4.941110610961914
102183,A,mlp,23,-15.140829086303711
102183,A,resid_post,23,-43.890625
102183,A,attn,24,-3.535506248474121
102183,A,mlp,24,-17.106719970703125
102183,A,resid_post,24,-63.62777328491211
102183,A,attn,25,-2.2676749229431152
102183,A,mlp,25,-17.96978759765625
102183,A,resid_post,25,-78.66341400146484
102183,A,attn,26,-4.275523662567139
102183,A,mlp,26,-19.95699119567871
102183,A,resid_post,26,-103.48858642578125
102183,A,attn,27,-6.859272003173828
102183,A,mlp,27,-2.5598745346069336
102183,A,resid_post,27,-49.80837631225586
102183,D,attn,0,-0.08087663352489471
102183,D,mlp,0,-0.19852739572525024
102183,D,resid_post,0,-0.302000492811203
102183,D,attn,1,-0.18197348713874817
102183,D,mlp,1,0.33544954657554626
102183,D,resid_post,1,-0.14053088426589966
102183,D,attn,2,-0.008071772754192352
102183,D,mlp,2,0.20487500727176666
102183,D,resid_post,2,-0.10910490155220032
102183,D,attn,3,0.13543635606765747
102183,D,mlp,3,0.6308026313781738
102183,D,resid_post,3,1.0753506422042847
102183,D,attn,4,-0.023066535592079163
102183,D,mlp,4,0.19388355314731598
102183,D,resid_post,4,1.2988550662994385
102183,D,attn,5,-0.3272773027420044
102183,D,mlp,5,2.311156749725342
102183,D,resid_post,5,1.6734182834625244
102183,D,attn,6,0.2924632132053375
102183,D,mlp,6,1.1213748455047607
102183,D,resid_post,6,2.59928560256958
102183,D,attn,7,0.6301664113998413
102183,D,mlp,7,-0.03539516031742096
102183,D,resid_post,7,2.055744171142578
102183,D,attn,8,-0.27013835310935974
102183,D,mlp,8,-0.2739602327346802
102183,D,resid_post,8,2.7731258869171143
102183,D,attn,9,0.7911604642868042
102183,D,mlp,9,0.12237656116485596
102183,D,resid_post,9,4.142228126525879
102183,D,attn,10,0.060815803706645966
102183,D,mlp,10,3.4842324256896973
102183,D,resid_post,10,7.199586868286133
102183,D,attn,11,0.6322485208511353
102183,D,mlp,11,1.3223419189453125
102183,D,resid_post,11,14.814369201660156
102183,D,attn,12,-0.1638227105140686
102183,D,mlp,12,0.14927718043327332
102183,D,resid_post,12,7.726925849914551
102183,D,attn,13,0.38438859581947327
102183,D,mlp,13,1.6985690593719482
102183,D,resid_post,13,10.064468383789062
102183,D,attn,14,0.5685501098632812
102183,D,mlp,14,-2.1503493785858154
102183,D,resid_post,14,3.6687095165252686
102183,D,attn,15,0.04775997996330261
102183,D,mlp,15,-1.256439447402954
102183,D,resid_post,15,-1.1523289680480957
102183,D,attn,16,0.3666130304336548
102183,D,mlp,16,-0.5445744395256042
102183,D,resid_post,16,1.9842517375946045
102183,D,attn,17,0.5984952449798584
102183,D,mlp,17,1.2880585193634033
102183,D,resid_post,17,6.713047027587891
102183,D,attn,18,3.1381947994232178
102183,D,mlp,18,2.447537660598755
102183,D,resid_post,18,8.261280059814453
102183,D,attn,19,0.6677954792976379
102183,D,mlp,19,6.174679756164551
102183,D,resid_post,19,11.422234535217285
102183,D,attn,20,2.04093599319458
102183,D,mlp,20,13.545648574829102
102183,D,resid_post,20,25.77373504638672
102183,D,attn,21,2.2821173667907715
102183,D,mlp,21,17.967342376708984
102183,D,resid_post,21,39.406951904296875
102183,D,attn,22,-1.037569522857666
102183,D,mlp,22,15.798982620239258
102183,D,resid_post,22,44.44532012939453
102183,D,attn,23,-0.9341325759887695
102183,D,mlp,23,8.736335754394531
102183,D,resid_post,23,36.05101776123047
102183,D,attn,24,-1.5304279327392578
102183,D,mlp,24,4.558027267456055
102183,D,resid_post,24,29.236953735351562
102183,D,attn,25,1.0748400688171387
102183,D,mlp,25,4.192452430725098
102183,D,resid_post,25,30.223814010620117
102183,D,attn,26,-2.7208313941955566
102183,D,mlp,26,11.712204933166504
102183,D,resid_post,26,23.954158782958984
102183,D,attn,27,-6.134554386138916
102183,D,mlp,27,45.002925872802734
102183,D,resid_post,27,81.74702453613281
102187,A,attn,0,-0.17151203751564026
102187,A,mlp,0,-0.2778652310371399
102187,A,resid_post,0,-0.4719318449497223
102187,A,attn,1,-0.23999720811843872
102187,A,mlp,1,0.3358921706676483
102187,A,resid_post,1,-0.32645222544670105
102187,A,attn,2,-0.05857810005545616
102187,A,mlp,2,0.2059285044670105
102187,A,resid_post,2,-0.29484251141548157
102187,A,attn,3,0.11932020634412766
102187,A,mlp,3,0.5796329379081726
102187,A,resid_post,3,0.8456192016601562
102187,A,attn,4,-0.06465087831020355
102187,A,mlp,4,0.15953710675239563
102187,A,resid_post,4,1.047095537185669
102187,A,attn,5,-0.3643774092197418
102187,A,mlp,5,2.2284560203552246
102187,A,resid_post,5,1.3143196105957031
102187,A,attn,6,0.2742575407028198
102187,A,mlp,6,1.121748685836792
102187,A,resid_post,6,2.4094254970550537
102187,A,attn,7,0.470048725605011
102187,A,mlp,7,-0.14108121395111084
102187,A,resid_post,7,1.7046496868133545
102187,A,attn,8,-0.36567044258117676
102187,A,mlp,8,-0.6299861669540405
102187,A,resid_post,8,2.1408586502075195
102187,A,attn,9,0.6791677474975586
102187,A,mlp,9,0.12409690022468567
102187,A,resid_post,9,3.6333959102630615
102187,A,attn,10,-0.020449034869670868
102187,A,mlp,10,3.1878609657287598
102187,A,resid_post,10,6.460862636566162
102187,A,attn,11,0.5624111890792847
102187,A,mlp,11,1.0029618740081787
102187,A,resid_post,11,13.880294799804688
102187,A,attn,12,-0.2582761347293854
102187,A,mlp,12,-0.15969432890415192
102187,A,resid_post,12,6.736082077026367
102187,A,attn,13,0.03050684928894043
102187,A,mlp,13,1.6240999698638916
102187,A,resid_post,13,9.006308555603027
102187,A,attn,14,0.23705817759037018
102187,A,mlp,14,-2.4307987689971924
102187,A,resid_post,14,2.2913999557495117
102187,A,attn,15,-0.2622925639152527
102187,A,mlp,15,-1.7160413265228271
102187,A,resid_post,15,-2.943570375442505
102187,A,attn,16,-0.10771697759628296
102187,A,mlp,16,-0.7846315503120422
102187,A,resid_post,16,-0.022100210189819336
102187,A,attn,17,-0.23194268345832825
102187,A,mlp,17,0.425197035074234
102187,A,resid_post,17,3.702147960662842
102187,A,attn,18,0.47002974152565
102187,A,mlp,18,-3.128693103790283
102187,A,resid_post,18,-0.685523509979248
102187,A,attn,19,-1.0193886756896973
102187,A,mlp,19,-1.261315107345581
102187,A,resid_post,19,-4.144828796386719
102187,A,attn,20,0.8526685237884521
102187,A,mlp,20,0.35278499126434326
102187,A,resid_post,20,-0.11465024948120117
102187,A,attn,21,1.2516034841537476
102187,A,mlp,21,6.5281524658203125
102187,A,resid_post,21,6.10809326171875
102187,A,attn,22,-2.498769521713257
102187,A,mlp,22,0.92984938621521
102187,A,resid_post,22,1.8056728839874268
102187,A,attn,23,-3.964150905609131
102187,A,mlp,23,-7.974480628967285
102187,A,resid_post,23,-20.076244354248047
102187,A,attn,24,-2.7827365398406982
102187,A,mlp,24,-9.30392837524414
102187,A,resid_post,24,-34.58531188964844
102187,A,attn,25,-1.2473047971725464
102187,A,mlp,25,-10.2955961227417
102187,A,resid_post,25,-43.83149719238281
102187,A,attn,26,-3.779806137084961
102187,A,mlp,26,-9.451056480407715
102187,A,resid_post,26,-62.072994232177734
102187,A,attn,27,-6.556870937347412
102187,A,mlp,27,13.345179557800293
102187,A,resid_post,27,-7.16339635848999
102187,D,attn,0,-0.11585141718387604
102187,D,mlp,0,-0.22917327284812927
102187,D,resid_post,0,-0.3675714135169983
102187,D,attn,1,-0.206323504447937
102187,D,mlp,1,0.33663856983184814
102187,D,resid_post,1,-0.21643736958503723
102187,D,attn,2,0.04167000576853752
102187,D,mlp,2,0.2098490446805954
102187,D,resid_post,2,-0.10625022649765015
102187,D,attn,3,0.15510381758213043
102187,D,mlp,3,0.6114966869354248
102187,D,resid_post,3,1.0486688613891602
102187,D,attn,4,-0.01127643883228302
102187,D,mlp,4,0.2073054015636444
102187,D,resid_post,4,1.2895601987838745
102187,D,attn,5,-0.33161818981170654
102187,D,mlp,5,2.252218723297119
102187,D,resid_post,5,1.5121326446533203
102187,D,attn,6,0.31765007972717285
102187,D,mlp,6,1.1538078784942627
102187,D,resid_post,6,2.6163442134857178
102187,D,attn,7,0.6043424606323242
102187,D,mlp,7,-0.02485816553235054
102187,D,resid_post,7,2.058793544769287
102187,D,attn,8,-0.2938399910926819
102187,D,mlp,8,-0.41958680748939514
102187,D,resid_post,8,2.637603998184204
102187,D,attn,9,0.7658262252807617
102187,D,mlp,9,0.34267863631248474
102187,D,resid_post,9,4.215414047241211
102187,D,attn,10,0.03771373629570007
102187,D,mlp,10,3.6916773319244385
102187,D,resid_post,10,7.395334243774414
102187,D,attn,11,0.663818895816803
102187,D,mlp,11,1.4996681213378906
102187,D,resid_post,11,15.12820053100586
102187,D,attn,12,-0.12605606019496918
102187,D,mlp,12,0.11672718822956085
102187,D,resid_post,12,7.898763656616211
102187,D,attn,13,0.3226723074913025
102187,D,mlp,13,1.952333927154541
102187,D,resid_post,13,10.366462707519531
102187,D,attn,14,0.47422853112220764
102187,D,mlp,14,-2.009774684906006
102187,D,resid_post,14,3.8249738216400146
102187,D,attn,15,-0.05493861436843872
102187,D,mlp,15,-1.4144103527069092
102187,D,resid_post,15,-1.3334686756134033
102187,D,attn,16,0.21540623903274536
102187,D,mlp,16,-0.542876124382019
102187,D,resid_post,16,1.670898675918579
102187,D,attn,17,0.18965217471122742
102187,D,mlp,17,1.131300449371338
102187,D,resid_post,17,5.813737869262695
102187,D,attn,18,2.898700714111328
102187,D,mlp,18,1.7402563095092773
102187,D,resid_post,18,7.233982563018799
102187,D,attn,19,0.3588220477104187
102187,D,mlp,19,5.083191871643066
102187,D,resid_post,19,9.200984954833984
102187,D,attn,20,1.5410473346710205
102187,D,mlp,20,9.60973834991455
102187,D,resid_post,20,19.45443344116211
102187,D,attn,21,1.8807237148284912
102187,D,mlp,21,15.30056095123291
102187,D,resid_post,21,30.907024383544922
102187,D,attn,22,-0.9530020952224731
102187,D,mlp,22,14.452298164367676
102187,D,resid_post,22,36.91991424560547
102187,D,attn,23,-1.3111693859100342
102187,D,mlp,23,6.939922332763672
102187,D,resid_post,23,27.519649505615234
102187,D,attn,24,-1.4800937175750732
102187,D,mlp,24,2.5178046226501465
102187,D,resid_post,24,19.021453857421875
102187,D,attn,25,0.5698451995849609
102187,D,mlp,25,2.169661521911621
102187,D,resid_post,25,18.06269073486328
102187,D,attn,26,-2.857501983642578
102187,D,mlp,26,7.492947101593018
102187,D,resid_post,26,9.561017990112305
102187,D,attn,27,-5.957534313201904
102187,D,mlp,27,37.68263244628906
102187,D,resid_post,27,65.39353942871094
102242,A,attn,0,-0.18485127389431
102242,A,mlp,0,-0.29042989015579224
102242,A,resid_post,0,-0.49779582023620605
102242,A,attn,1,-0.24871495366096497
102242,A,mlp,1,0.3151724934577942
102242,A,resid_post,1,-0.3740135133266449
