case_index,name,level,source,data_type,data_subject,data_sender,data_recipient,transmission_principle,selection_name,control_type,layer,k,random_id,alpha,signed_removal,normal_decision,normal_yes_score,normal_no_score,normal_yes_minus_no_margin,patched_decision,patched_yes_score,patched_no_score,patched_yes_minus_no_margin,delta_toward_yes,no_to_yes_flip,error
151,main152,vignette,literature,attendance of substance recovery meetings,members of a recovery group,recovery group coordinator,the coordinator's friend,reply a message on messenger,L22_top50,ci_top_neurons,22,50,-1,6.0,False,No,23.8125,46.59375,-22.78125,Yes,45.53125,29.4375,16.09375,38.875,1,
151,main152,vignette,literature,attendance of substance recovery meetings,members of a recovery group,recovery group coordinator,the coordinator's friend,reply a message on messenger,L22_top100,ci_top_neurons,22,100,-1,1.0,False,No,23.8125,46.59375,-22.78125,No,27.71875,46.8125,-19.09375,3.6875,0,
151,main152,vignette,literature,attendance of substance recovery meetings,members of a recovery group,recovery group coordinator,the coordinator's friend,reply a message on messenger,L22_top100,ci_top_neurons,22,100,-1,2.0,False,No,23.8125,46.59375,-22.78125,No,32.78125,46.25,-13.46875,9.3125,0,
151,main152,vignette,literature,attendance of substance recovery meetings,members of a recovery group,recovery group coordinator,the coordinator's friend,reply a message on messenger,L22_top100,ci_top_neurons,22,100,-1,4.0,False,No,23.8125,46.59375,-22.78125,Yes,41.9375,40.90625,1.03125,23.8125,1,
151,main152,vignette,literature,attendance of substance recovery meetings,members of a recovery group,recovery group coordinator,the coordinator's friend,reply a message on messenger,L22_top100,ci_top_neurons,22,100,-1,6.0,False,No,23.8125,46.59375,-22.78125,Yes,45.59375,28.59375,17.0,39.78125,1,
151,main152,vignette,literature,attendance of substance recovery meetings,members of a recovery group,recovery group coordinator,the coordinator's friend,reply a message on messenger,L22_top200,ci_top_neurons,22,200,-1,1.0,False,No,23.8125,46.59375,-22.78125,No,27.625,46.8125,-19.1875,3.59375,0,
151,main152,vignette,literature,attendance of substance recovery meetings,members of a recovery group,recovery group coordinator,the coordinator's friend,reply a message on messenger,L22_top200,ci_top_neurons,22,200,-1,2.0,False,No,23.8125,46.59375,-22.78125,No,32.625,46.3125,-13.6875,9.09375,0,
151,main152,vignette,literature,attendance of substance recovery meetings,members of a recovery group,recovery group coordinator,the coordinator's friend,reply a message on messenger,L22_top200,ci_top_neurons,22,200,-1,4.0,False,No,23.8125,46.59375,-22.78125,Yes,41.75,41.21875,0.53125,23.3125,1,
151,main152,vignette,literature,attendance of substance recovery meetings,members of a recovery group,recovery group coordinator,the coordinator's friend,reply a message on messenger,L22_top200,ci_top_neurons,22,200,-1,6.0,False,No,23.8125,46.59375,-22.78125,Yes,45.53125,29.28125,16.25,39.03125,1,
151,main152,vignette,literature,attendance of substance recovery meetings,members of a recovery group,recovery group coordinator,the coordinator's friend,reply a message on messenger,L22_top500,ci_top_neurons,22,500,-1,1.0,False,No,23.8125,46.59375,-22.78125,No,27.453125,46.8125,-19.359375,3.421875,0,
151,main152,vignette,literature,attendance of substance recovery meetings,members of a recovery group,recovery group coordinator,the coordinator's friend,reply a message on messenger,L22_top500,ci_top_neurons,22,500,-1,2.0,False,No,23.8125,46.59375,-22.78125,No,32.21875,46.375,-14.15625,8.625,0,
151,main152,vignette,literature,attendance of substance recovery meetings,members of a recovery group,recovery group coordinator,the coordinator's friend,reply a message on messenger,L22_top500,ci_top_neurons,22,500,-1,4.0,False,No,23.8125,46.59375,-22.78125,No,41.21875,41.84375,-0.625,22.15625,0,
151,main152,vignette,literature,attendance of substance recovery meetings,members of a recovery group,recovery group coordinator,the coordinator's friend,reply a message on messenger,L22_top500,ci_top_neurons,22,500,-1,6.0,False,No,23.8125,46.59375,-22.78125,Yes,45.375,30.828125,14.546875,37.328125,1,
151,main152,vignette,literature,attendance of substance recovery meetings,members of a recovery group,recovery group coordinator,the coordinator's friend,reply a message on messenger,L22_random_top50_r0,random_neurons,22,50,0,1.0,False,No,23.8125,46.59375,-22.78125,No,23.8125,46.59375,-22.78125,0.0,0,
151,main152,vignette,literature,attendance of substance recovery meetings,members of a recovery group,recovery group coordinator,the coordinator's friend,reply a message on messenger,L22_random_top50_r0,random_neurons,22,50,0,2.0,False,No,23.8125,46.59375,-22.78125,No,23.8125,46.59375,-22.78125,0.0,0,
151,main152,vignette,literature,attendance of substance recovery meetings,members of a recovery group,recovery group coordinator,the coordinator's friend,reply a message on messenger,L22_random_top50_r0,random_neurons,22,50,0,4.0,False,No,23.8125,46.59375,-22.78125,No,23.8125,46.59375,-22.78125,0.0,0,
151,main152,vignette,literature,attendance of substance recovery meetings,members of a recovery group,recovery group coordinator,the coordinator's friend,reply a message on messenger,L22_random_top50_r0,random_neurons,22,50,0,6.0,False,No,23.8125,46.59375,-22.78125,No,23.8125,46.59375,-22.78125,0.0,0,
151,main152,vignette,literature,attendance of substance recovery meetings,members of a recovery group,recovery group coordinator,the coordinator's friend,reply a message on messenger,L22_random_top100_r0,random_neurons,22,100,0,1.0,False,No,23.8125,46.59375,-22.78125,No,23.8125,46.59375,-22.78125,0.0,0,
151,main152,vignette,literature,attendance of substance recovery meetings,members of a recovery group,recovery group coordinator,the coordinator's friend,reply a message on messenger,L22_random_top100_r0,random_neurons,22,100,0,2.0,False,No,23.8125,46.59375,-22.78125,No,23.8125,46.59375,-22.78125,0.0,0,
151,main152,vignette,literature,attendance of substance recovery meetings,members of a recovery group,recovery group coordinator,the coordinator's friend,reply a message on messenger,L22_random_top100_r0,random_neurons,22,100,0,4.0,False,No,23.8125,46.59375,-22.78125,No,23.8125,46.59375,-22.78125,0.0,0,
151,main152,vignette,literature,attendance of substance recovery meetings,members of a recovery group,recovery group coordinator,the coordinator's friend,reply a message on messenger,L22_random_top100_r0,random_neurons,22,100,0,6.0,False,No,23.8125,46.59375,-22.78125,No,23.8125,46.59375,-22.78125,0.0,0,
151,main152,vignette,literature,attendance of substance recovery meetings,members of a recovery group,recovery group coordinator,the coordinator's friend,reply a message on messenger,L22_random_top200_r0,random_neurons,22,200,0,1.0,False,No,23.8125,46.59375,-22.78125,No,23.8125,46.5625,-22.75,0.03125,0,
151,main152,vignette,literature,attendance of substance recovery meetings,members of a recovery group,recovery group coordinator,the coordinator's friend,reply a message on messenger,L22_random_top200_r0,random_neurons,22,200,0,2.0,False,No,23.8125,46.59375,-22.78125,No,23.8125,46.59375,-22.78125,0.0,0,
151,main152,vignette,literature,attendance of substance recovery meetings,members of a recovery group,recovery group coordinator,the coordinator's friend,reply a message on messenger,L22_random_top200_r0,random_neurons,22,200,0,4.0,False,No,23.8125,46.59375,-22.78125,No,23.8125,46.59375,-22.78125,0.0,0,
151,main152,vignette,literature,attendance of substance recovery meetings,members of a recovery group,recovery group coordinator,the coordinator's friend,reply a message on messenger,L22_random_top200_r0,random_neurons,22,200,0,6.0,False,No,23.8125,46.59375,-22.78125,No,23.8125,46.5625,-22.75,0.03125,0,
151,main152,vignette,literature,attendance of substance recovery meetings,members of a recovery group,recovery group coordinator,the coordinator's friend,reply a message on messenger,L22_random_top500_r0,random_neurons,22,500,0,1.0,False,No,23.8125,46.59375,-22.78125,No,23.8125,46.59375,-22.78125,0.0,0,
151,main152,vignette,literature,attendance of substance recovery meetings,members of a recovery group,recovery group coordinator,the coordinator's friend,reply a message on messenger,L22_random_top500_r0,random_neurons,22,500,0,2.0,False,No,23.8125,46.59375,-22.78125,No,23.8125,46.59375,-22.78125,0.0,0,
151,main152,vignette,literature,attendance of substance recovery meetings,members of a recovery group,recovery group coordinator,the coordinator's friend,reply a message on messenger,L22_random_top500_r0,random_neurons,22,500,0,4.0,False,No,23.8125,46.59375,-22.78125,No,23.8125,46.59375,-22.78125,0.0,0,
151,main152,vignette,literature,attendance of substance recovery meetings,members of a recovery group,recovery group coordinator,the coordinator's friend,reply a message on messenger,L22_random_top500_r0,random_neurons,22,500,0,6.0,False,No,23.8125,46.59375,-22.78125,No,23.8125,46.59375,-22.78125,0.0,0,
152,main153,vignette,literature,progress report of individuals in art therapy,individuals with cognitive impairment,art therapist,organization's online blog readers,send a facebook post,L22_top50,ci_top_neurons,22,50,-1,1.0,False,No,21.71875,46.125,-24.40625,No,25.09375,46.5,-21.40625,3.0,0,
152,main153,vignette,literature,progress report of individuals in art therapy,individuals with cognitive impairment,art therapist,organization's online blog readers,send a facebook post,L22_top50,ci_top_neurons,22,50,-1,2.0,False,No,21.71875,46.125,-24.40625,No,30.203125,46.15625,-15.953125,8.453125,0,
152,main153,vignette,literature,progress report of individuals in art therapy,individuals with cognitive impairment,art therapist,organization's online blog readers,send a facebook post,L22_top50,ci_top_neurons,22,50,-1,4.0,False,No,21.71875,46.125,-24.40625,No,40.59375,41.125,-0.53125,23.875,0,
152,main153,vignette,literature,progress report of individuals in art therapy,individuals with cognitive impairment,art therapist,organization's online blog readers,send a facebook post,L22_top50,ci_top_neurons,22,50,-1,6.0,False,No,21.71875,46.125,-24.40625,Yes,45.0,28.84375,16.15625,40.5625,1,
152,main153,vignette,literature,progress report of individuals in art therapy,individuals with cognitive impairment,art therapist,organization's online blog readers,send a facebook post,L22_top100,ci_top_neurons,22,100,-1,1.0,False,No,21.71875,46.125,-24.40625,No,25.203125,46.5,-21.296875,3.109375,0,
152,main153,vignette,literature,progress report of individuals in art therapy,individuals with cognitive impairment,art therapist,organization's online blog readers,send a facebook post,L22_top100,ci_top_neurons,22,100,-1,2.0,False,No,21.71875,46.125,-24.40625,No,30.453125,46.09375,-15.640625,8.765625,0,
152,main153,vignette,literature,progress report of individuals in art therapy,individuals with cognitive impairment,art therapist,organization's online blog readers,send a facebook post,L22_top100,ci_top_neurons,22,100,-1,4.0,False,No,21.71875,46.125,-24.40625,Yes,40.96875,40.6875,0.28125,24.6875,1,
152,main153,vignette,literature,progress report of individuals in art therapy,individuals with cognitive impairment,art therapist,organization's online blog readers,send a facebook post,L22_top100,ci_top_neurons,22,100,-1,6.0,False,No,21.71875,46.125,-24.40625,Yes,45.09375,27.90625,17.1875,41.59375,1,
152,main153,vignette,literature,progress report of individuals in art therapy,individuals with cognitive impairment,art therapist,organization's online blog readers,send a facebook post,L22_top200,ci_top_neurons,22,200,-1,1.0,False,No,21.71875,46.125,-24.40625,No,25.125,46.5,-21.375,3.03125,0,
152,main153,vignette,literature,progress report of individuals in art therapy,individuals with cognitive impairment,art therapist,organization's online blog readers,send a facebook post,L22_top200,ci_top_neurons,22,200,-1,2.0,False,No,21.71875,46.125,-24.40625,No,30.296875,46.125,-15.828125,8.578125,0,
152,main153,vignette,literature,progress report of individuals in art therapy,individuals with cognitive impairment,art therapist,organization's online blog readers,send a facebook post,L22_top200,ci_top_neurons,22,200,-1,4.0,False,No,21.71875,46.125,-24.40625,No,40.75,40.9375,-0.1875,24.21875,0,
152,main153,vignette,literature,progress report of individuals in art therapy,individuals with cognitive impairment,art therapist,organization's online blog readers,send a facebook post,L22_top200,ci_top_neurons,22,200,-1,6.0,False,No,21.71875,46.125,-24.40625,Yes,45.03125,28.46875,16.5625,40.96875,1,
152,main153,vignette,literature,progress report of individuals in art therapy,individuals with cognitive impairment,art therapist,organization's online blog readers,send a facebook post,L22_top500,ci_top_neurons,22,500,-1,1.0,False,No,21.71875,46.125,-24.40625,No,25.0,46.5,-21.5,2.90625,0,
152,main153,vignette,literature,progress report of individuals in art therapy,individuals with cognitive impairment,art therapist,organization's online blog readers,send a facebook post,L22_top500,ci_top_neurons,22,500,-1,2.0,False,No,21.71875,46.125,-24.40625,No,29.9375,46.1875,-16.25,8.15625,0,
152,main153,vignette,literature,progress report of individuals in art therapy,individuals with cognitive impairment,art therapist,organization's online blog readers,send a facebook post,L22_top500,ci_top_neurons,22,500,-1,4.0,False,No,21.71875,46.125,-24.40625,No,40.28125,41.53125,-1.25,23.15625,0,
152,main153,vignette,literature,progress report of individuals in art therapy,individuals with cognitive impairment,art therapist,organization's online blog readers,send a facebook post,L22_top500,ci_top_neurons,22,500,-1,6.0,False,No,21.71875,46.125,-24.40625,Yes,44.9375,29.71875,15.21875,39.625,1,
152,main153,vignette,literature,progress report of individuals in art therapy,individuals with cognitive impairment,art therapist,organization's online blog readers,send a facebook post,L22_random_top50_r0,random_neurons,22,50,0,1.0,False,No,21.71875,46.125,-24.40625,No,21.71875,46.125,-24.40625,0.0,0,
152,main153,vignette,literature,progress report of individuals in art therapy,individuals with cognitive impairment,art therapist,organization's online blog readers,send a facebook post,L22_random_top50_r0,random_neurons,22,50,0,2.0,False,No,21.71875,46.125,-24.40625,No,21.71875,46.125,-24.40625,0.0,0,
152,main153,vignette,literature,progress report of individuals in art therapy,individuals with cognitive impairment,art therapist,organization's online blog readers,send a facebook post,L22_random_top50_r0,random_neurons,22,50,0,4.0,False,No,21.71875,46.125,-24.40625,No,21.71875,46.125,-24.40625,0.0,0,
152,main153,vignette,literature,progress report of individuals in art therapy,individuals with cognitive impairment,art therapist,organization's online blog readers,send a facebook post,L22_random_top50_r0,random_neurons,22,50,0,6.0,False,No,21.71875,46.125,-24.40625,No,21.71875,46.125,-24.40625,0.0,0,
152,main153,vignette,literature,progress report of individuals in art therapy,individuals with cognitive impairment,art therapist,organization's online blog readers,send a facebook post,L22_random_top100_r0,random_neurons,22,100,0,1.0,False,No,21.71875,46.125,-24.40625,No,21.71875,46.125,-24.40625,0.0,0,
152,main153,vignette,literature,progress report of individuals in art therapy,individuals with cognitive impairment,art therapist,organization's online blog readers,send a facebook post,L22_random_top100_r0,random_neurons,22,100,0,2.0,False,No,21.71875,46.125,-24.40625,No,21.71875,46.125,-24.40625,0.0,0,
152,main153,vignette,literature,progress report of individuals in art therapy,individuals with cognitive impairment,art therapist,organization's online blog readers,send a facebook post,L22_random_top100_r0,random_neurons,22,100,0,4.0,False,No,21.71875,46.125,-24.40625,No,21.71875,46.125,-24.40625,0.0,0,
152,main153,vignette,literature,progress report of individuals in art therapy,individuals with cognitive impairment,art therapist,organization's online blog readers,send a facebook post,L22_random_top100_r0,random_neurons,22,100,0,6.0,False,No,21.71875,46.125,-24.40625,No,21.71875,46.125,-24.40625,0.0,0,
152,main153,vignette,literature,progress report of individuals in art therapy,individuals with cognitive impairment,art therapist,organization's online blog readers,send a facebook post,L22_random_top200_r0,random_neurons,22,200,0,1.0,False,No,21.71875,46.125,-24.40625,No,21.71875,46.125,-24.40625,0.0,0,
152,main153,vignette,literature,progress report of individuals in art therapy,individuals with cognitive impairment,art therapist,organization's online blog readers,send a facebook post,L22_random_top200_r0,random_neurons,22,200,0,2.0,False,No,21.71875,46.125,-24.40625,No,21.71875,46.125,-24.40625,0.0,0,
152,main153,vignette,literature,progress report of individuals in art therapy,individuals with cognitive impairment,art therapist,organization's online blog readers,send a facebook post,L22_random_top200_r0,random_neurons,22,200,0,4.0,False,No,21.71875,46.125,-24.40625,No,21.71875,46.125,-24.40625,0.0,0,
152,main153,vignette,literature,progress report of individuals in art therapy,individuals with cognitive impairment,art therapist,organization's online blog readers,send a facebook post,L22_random_top200_r0,random_neurons,22,200,0,6.0,False,No,21.71875,46.125,-24.40625,No,21.71875,46.125,-24.40625,0.0,0,
152,main153,vignette,literature,progress report of individuals in art therapy,individuals with cognitive impairment,art therapist,organization's online blog readers,send a facebook post,L22_random_top500_r0,random_neurons,22,500,0,1.0,False,No,21.71875,46.125,-24.40625,No,21.71875,46.125,-24.40625,0.0,0,
152,main153,vignette,literature,progress report of individuals in art therapy,individuals with cognitive impairment,art therapist,organization's online blog readers,send a facebook post,L22_random_top500_r0,random_neurons,22,500,0,2.0,False,No,21.71875,46.125,-24.40625,No,21.71875,46.125,-24.40625,0.0,0,
152,main153,vignette,literature,progress report of individuals in art therapy,individuals with cognitive impairment,art therapist,organization's online blog readers,send a facebook post,L22_random_top500_r0,random_neurons,22,500,0,4.0,False,No,21.71875,46.125,-24.40625,No,21.71875,46.125,-24.40625,0.0,0,
152,main153,vignette,literature,progress report of individuals in art therapy,individuals with cognitive impairment,art therapist,organization's online blog readers,send a facebook post,L22_random_top500_r0,random_neurons,22,500,0,6.0,False,No,21.71875,46.125,-24.40625,No,21.71875,46.125,-24.40625,0.0,0,
153,main154,vignette,literature,therapy appointment times,the individual attending therapy,the individual's partner,the partner's close friend,reply a message on messenger,L22_top50,ci_top_neurons,22,50,-1,1.0,False,No,19.25,46.03125,-26.78125,No,21.953125,46.53125,-24.578125,2.203125,0,
153,main154,vignette,literature,therapy appointment times,the individual attending therapy,the individual's partner,the partner's close friend,reply a message on messenger,L22_top50,ci_top_neurons,22,50,-1,2.0,False,No,19.25,46.03125,-26.78125,No,26.09375,46.5,-20.40625,6.375,0,
153,main154,vignette,literature,therapy appointment times,the individual attending therapy,the individual's partner,the partner's close friend,reply a message on messenger,L22_top50,ci_top_neurons,22,50,-1,4.0,False,No,19.25,46.03125,-26.78125,No,38.09375,42.53125,-4.4375,22.34375,0,
153,main154,vignette,literature,therapy appointment times,the individual attending therapy,the individual's partner,the partner's close friend,reply a message on messenger,L22_top50,ci_top_neurons,22,50,-1,6.0,False,No,19.25,46.03125,-26.78125,Yes,44.3125,29.859375,14.453125,41.234375,1,
153,main154,vignette,literature,therapy appointment times,the individual attending therapy,the individual's partner,the partner's close friend,reply a message on messenger,L22_top100,ci_top_neurons,22,100,-1,1.0,False,No,19.25,46.03125,-26.78125,No,22.0,46.53125,-24.53125,2.25,0,
153,main154,vignette,literature,therapy appointment times,the individual attending therapy,the individual's partner,the partner's close friend,reply a message on messenger,L22_top100,ci_top_neurons,22,100,-1,2.0,False,No,19.25,46.03125,-26.78125,No,26.21875,46.5,-20.28125,6.5,0,
153,main154,vignette,literature,therapy appointment times,the individual attending therapy,the individual's partner,the partner's close friend,reply a message on messenger,L22_top100,ci_top_neurons,22,100,-1,4.0,False,No,19.25,46.03125,-26.78125,No,38.34375,42.34375,-4.0,22.78125,0,
153,main154,vignette,literature,therapy appointment times,the individual attending therapy,the individual's partner,the partner's close friend,reply a message on messenger,L22_top100,ci_top_neurons,22,100,-1,6.0,False,No,19.25,46.03125,-26.78125,Yes,44.40625,29.265625,15.140625,41.921875,1,
153,main154,vignette,literature,therapy appointment times,the individual attending therapy,the individual's partner,the partner's close friend,reply a message on messenger,L22_top200,ci_top_neurons,22,200,-1,1.0,False,No,19.25,46.03125,-26.78125,No,21.953125,46.53125,-24.578125,2.203125,0,
153,main154,vignette,literature,therapy appointment times,the individual attending therapy,the individual's partner,the partner's close friend,reply a message on messenger,L22_top200,ci_top_neurons,22,200,-1,2.0,False,No,19.25,46.03125,-26.78125,No,26.0625,46.5,-20.4375,6.34375,0,
153,main154,vignette,literature,therapy appointment times,the individual attending therapy,the individual's partner,the partner's close friend,reply a message on messenger,L22_top200,ci_top_neurons,22,200,-1,4.0,False,No,19.25,46.03125,-26.78125,No,38.0625,42.53125,-4.46875,22.3125,0,
153,main154,vignette,literature,therapy appointment times,the individual attending therapy,the individual's partner,the partner's close friend,reply a message on messenger,L22_top200,ci_top_neurons,22,200,-1,6.0,False,No,19.25,46.03125,-26.78125,Yes,44.28125,29.875,14.40625,41.1875,1,
153,main154,vignette,literature,therapy appointment times,the individual attending therapy,the individual's partner,the partner's close friend,reply a message on messenger,L22_top500,ci_top_neurons,22,500,-1,1.0,False,No,19.25,46.03125,-26.78125,No,21.796875,46.5,-24.703125,2.078125,0,
153,main154,vignette,literature,therapy appointment times,the individual attending therapy,the individual's partner,the partner's close friend,reply a message on messenger,L22_top500,ci_top_neurons,22,500,-1,2.0,False,No,19.25,46.03125,-26.78125,No,25.53125,46.53125,-21.0,5.78125,0,
153,main154,vignette,literature,therapy appointment times,the individual attending therapy,the individual's partner,the partner's close friend,reply a message on messenger,L22_top500,ci_top_neurons,22,500,-1,4.0,False,No,19.25,46.03125,-26.78125,No,36.96875,43.34375,-6.375,20.40625,0,
153,main154,vignette,literature,therapy appointment times,the individual attending therapy,the individual's partner,the partner's close friend,reply a message on messenger,L22_top500,ci_top_neurons,22,500,-1,6.0,False,No,19.25,46.03125,-26.78125,Yes,43.875,32.25,11.625,38.40625,1,
153,main154,vignette,literature,therapy appointment times,the individual attending therapy,the individual's partner,the partner's close friend,reply a message on messenger,L22_random_top50_r0,random_neurons,22,50,0,1.0,False,No,19.25,46.03125,-26.78125,No,19.25,46.03125,-26.78125,0.0,0,
153,main154,vignette,literature,therapy appointment times,the individual attending therapy,the individual's partner,the partner's close friend,reply a message on messenger,L22_random_top50_r0,random_neurons,22,50,0,2.0,False,No,19.25,46.03125,-26.78125,No,19.25,46.03125,-26.78125,0.0,0,
153,main154,vignette,literature,therapy appointment times,the individual attending therapy,the individual's partner,the partner's close friend,reply a message on messenger,L22_random_top50_r0,random_neurons,22,50,0,4.0,False,No,19.25,46.03125,-26.78125,No,19.25,46.03125,-26.78125,0.0,0,
153,main154,vignette,literature,therapy appointment times,the individual attending therapy,the individual's partner,the partner's close friend,reply a message on messenger,L22_random_top50_r0,random_neurons,22,50,0,6.0,False,No,19.25,46.03125,-26.78125,No,19.25,46.03125,-26.78125,0.0,0,
153,main154,vignette,literature,therapy appointment times,the individual attending therapy,the individual's partner,the partner's close friend,reply a message on messenger,L22_random_top100_r0,random_neurons,22,100,0,1.0,False,No,19.25,46.03125,-26.78125,No,19.25,46.03125,-26.78125,0.0,0,
153,main154,vignette,literature,therapy appointment times,the individual attending therapy,the individual's partner,the partner's close friend,reply a message on messenger,L22_random_top100_r0,random_neurons,22,100,0,2.0,False,No,19.25,46.03125,-26.78125,No,19.25,46.03125,-26.78125,0.0,0,
153,main154,vignette,literature,therapy appointment times,the individual attending therapy,the individual's partner,the partner's close friend,reply a message on messenger,L22_random_top100_r0,random_neurons,22,100,0,4.0,False,No,19.25,46.03125,-26.78125,No,19.25,46.03125,-26.78125,0.0,0,
153,main154,vignette,literature,therapy appointment times,the individual attending therapy,the individual's partner,the partner's close friend,reply a message on messenger,L22_random_top100_r0,random_neurons,22,100,0,6.0,False,No,19.25,46.03125,-26.78125,No,19.25,46.03125,-26.78125,0.0,0,
153,main154,vignette,literature,therapy appointment times,the individual attending therapy,the individual's partner,the partner's close friend,reply a message on messenger,L22_random_top200_r0,random_neurons,22,200,0,1.0,False,No,19.25,46.03125,-26.78125,No,19.25,46.03125,-26.78125,0.0,0,
153,main154,vignette,literature,therapy appointment times,the individual attending therapy,the individual's partner,the partner's close friend,reply a message on messenger,L22_random_top200_r0,random_neurons,22,200,0,2.0,False,No,19.25,46.03125,-26.78125,No,19.25,46.03125,-26.78125,0.0,0,
153,main154,vignette,literature,therapy appointment times,the individual attending therapy,the individual's partner,the partner's close friend,reply a message on messenger,L22_random_top200_r0,random_neurons,22,200,0,4.0,False,No,19.25,46.03125,-26.78125,No,19.265625,46.03125,-26.765625,0.015625,0,
153,main154,vignette,literature,therapy appointment times,the individual attending therapy,the individual's partner,the partner's close friend,reply a message on messenger,L22_random_top200_r0,random_neurons,22,200,0,6.0,False,No,19.25,46.03125,-26.78125,No,19.265625,46.03125,-26.765625,0.015625,0,
153,main154,vignette,literature,therapy appointment times,the individual attending therapy,the individual's partner,the partner's close friend,reply a message on messenger,L22_random_top500_r0,random_neurons,22,500,0,1.0,False,No,19.25,46.03125,-26.78125,No,19.25,46.03125,-26.78125,0.0,0,
153,main154,vignette,literature,therapy appointment times,the individual attending therapy,the individual's partner,the partner's close friend,reply a message on messenger,L22_random_top500_r0,random_neurons,22,500,0,2.0,False,No,19.25,46.03125,-26.78125,No,19.25,46.03125,-26.78125,0.0,0,
153,main154,vignette,literature,therapy appointment times,the individual attending therapy,the individual's partner,the partner's close friend,reply a message on messenger,L22_random_top500_r0,random_neurons,22,500,0,4.0,False,No,19.25,46.03125,-26.78125,No,19.25,46.03125,-26.78125,0.0,0,
153,main154,vignette,literature,therapy appointment times,the individual attending therapy,the individual's partner,the partner's close friend,reply a message on messenger,L22_random_top500_r0,random_neurons,22,500,0,6.0,False,No,19.25,46.03125,-26.78125,No,19.25,46.03125,-26.78125,0.0,0,
154,main155,vignette,literature,family's participation in LGBT events,LGBT parents and their children,a close family friend,members of a community social media group,send a facebook post,L22_top50,ci_top_neurons,22,50,-1,1.0,False,No,35.84375,45.0625,-9.21875,No,37.96875,44.8125,-6.84375,2.375,0,
154,main155,vignette,literature,family's participation in LGBT events,LGBT parents and their children,a close family friend,members of a community social media group,send a facebook post,L22_top50,ci_top_neurons,22,50,-1,2.0,False,No,35.84375,45.0625,-9.21875,No,39.9375,44.125,-4.1875,5.03125,0,
154,main155,vignette,literature,family's participation in LGBT events,LGBT parents and their children,a close family friend,members of a community social media group,send a facebook post,L22_top50,ci_top_neurons,22,50,-1,4.0,False,No,35.84375,45.0625,-9.21875,Yes,43.15625,41.28125,1.875,11.09375,1,
154,main155,vignette,literature,family's participation in LGBT events,LGBT parents and their children,a close family friend,members of a community social media group,send a facebook post,L22_top50,ci_top_neurons,22,50,-1,6.0,False,No,35.84375,45.0625,-9.21875,Yes,45.1875,36.3125,8.875,18.09375,1,
154,main155,vignette,literature,family's participation in LGBT events,LGBT parents and their children,a close family friend,members of a community social media group,send a facebook post,L22_top100,ci_top_neurons,22,100,-1,1.0,False,No,35.84375,45.0625,-9.21875,No,38.03125,44.78125,-6.75,2.46875,0,
154,main155,vignette,literature,family's participation in LGBT events,LGBT parents and their children,a close family friend,members of a community social media group,send a facebook post,L22_top100,ci_top_neurons,22,100,-1,2.0,False,No,35.84375,45.0625,-9.21875,No,40.0625,44.09375,-4.03125,5.1875,0,
154,main155,vignette,literature,family's participation in LGBT events,LGBT parents and their children,a close family friend,members of a community social media group,send a facebook post,L22_top100,ci_top_neurons,22,100,-1,4.0,False,No,35.84375,45.0625,-9.21875,Yes,43.34375,41.03125,2.3125,11.53125,1,
154,main155,vignette,literature,family's participation in LGBT events,LGBT parents and their children,a close family friend,members of a community social media group,send a facebook post,L22_top100,ci_top_neurons,22,100,-1,6.0,False,No,35.84375,45.0625,-9.21875,Yes,45.3125,35.75,9.5625,18.78125,1,
154,main155,vignette,literature,family's participation in LGBT events,LGBT parents and their children,a close family friend,members of a community social media group,send a facebook post,L22_top200,ci_top_neurons,22,200,-1,1.0,False,No,35.84375,45.0625,-9.21875,No,37.96875,44.8125,-6.84375,2.375,0,
154,main155,vignette,literature,family's participation in LGBT events,LGBT parents and their children,a close family friend,members of a community social media group,send a facebook post,L22_top200,ci_top_neurons,22,200,-1,2.0,False,No,35.84375,45.0625,-9.21875,No,39.90625,44.15625,-4.25,4.96875,0,
154,main155,vignette,literature,family's participation in LGBT events,LGBT parents and their children,a close family friend,members of a community social media group,send a facebook post,L22_top200,ci_top_neurons,22,200,-1,4.0,False,No,35.84375,45.0625,-9.21875,Yes,43.125,41.34375,1.78125,11.0,1,
154,main155,vignette,literature,family's participation in LGBT events,LGBT parents and their children,a close family friend,members of a community social media group,send a facebook post,L22_top200,ci_top_neurons,22,200,-1,6.0,False,No,35.84375,45.0625,-9.21875,Yes,45.15625,36.4375,8.71875,17.9375,1,
154,main155,vignette,literature,family's participation in LGBT events,LGBT parents and their children,a close family friend,members of a community social media group,send a facebook post,L22_top500,ci_top_neurons,22,500,-1,1.0,False,No,35.84375,45.0625,-9.21875,No,37.90625,44.8125,-6.90625,2.3125,0,
154,main155,vignette,literature,family's participation in LGBT events,LGBT parents and their children,a close family friend,members of a community social media group,send a facebook post,L22_top500,ci_top_neurons,22,500,-1,2.0,False,No,35.84375,45.0625,-9.21875,No,39.84375,44.1875,-4.34375,4.875,0,
154,main155,vignette,literature,family's participation in LGBT events,LGBT parents and their children,a close family friend,members of a community social media group,send a facebook post,L22_top500,ci_top_neurons,22,500,-1,4.0,False,No,35.84375,45.0625,-9.21875,Yes,43.0,41.5,1.5,10.71875,1,
