layer,neuron,writer_score,selection_name,control_type,k,random_id
22,13454,0.03230667,L22_top500,ci_top_neurons,500,-1
22,5352,0.03161444,L22_top500,ci_top_neurons,500,-1
22,9786,0.031343482,L22_top500,ci_top_neurons,500,-1
22,12385,0.031232938,L22_top500,ci_top_neurons,500,-1
22,5891,0.031105923,L22_top500,ci_top_neurons,500,-1
22,1025,0.031100683,L22_top500,ci_top_neurons,500,-1
22,5876,0.03040205,L22_top500,ci_top_neurons,500,-1
22,15486,0.030365808,L22_top500,ci_top_neurons,500,-1
22,18045,0.030000001,L22_top500,ci_top_neurons,500,-1
22,12238,0.029765414,L22_top500,ci_top_neurons,500,-1
22,2908,0.029017825,L22_top500,ci_top_neurons,500,-1
22,12319,0.0289368,L22_top500,ci_top_neurons,500,-1
22,3508,0.028927848,L22_top500,ci_top_neurons,500,-1
22,8292,0.02892718,L22_top500,ci_top_neurons,500,-1
22,4502,0.028776499,L22_top500,ci_top_neurons,500,-1
22,9402,0.028775748,L22_top500,ci_top_neurons,500,-1
22,7472,0.028675456,L22_top500,ci_top_neurons,500,-1
22,18114,0.028643962,L22_top500,ci_top_neurons,500,-1
22,9960,0.028508622,L22_top500,ci_top_neurons,500,-1
22,5377,0.027979385,L22_top500,ci_top_neurons,500,-1
22,11201,0.027888067,L22_top500,ci_top_neurons,500,-1
22,2630,0.02737593,L22_top500,ci_top_neurons,500,-1
22,17648,0.027276315,L22_top500,ci_top_neurons,500,-1
22,16671,0.026993608,L22_top500,ci_top_neurons,500,-1
22,8737,0.02659117,L22_top500,ci_top_neurons,500,-1
22,13526,0.02645452,L22_top500,ci_top_neurons,500,-1
22,4003,0.02625042,L22_top500,ci_top_neurons,500,-1
22,10738,0.026200704,L22_top500,ci_top_neurons,500,-1
22,13701,0.026077982,L22_top500,ci_top_neurons,500,-1
22,17257,0.025390666,L22_top500,ci_top_neurons,500,-1
22,12845,0.025156025,L22_top500,ci_top_neurons,500,-1
22,2304,0.025004197,L22_top500,ci_top_neurons,500,-1
22,9563,0.024984501,L22_top500,ci_top_neurons,500,-1
22,14915,0.024731342,L22_top500,ci_top_neurons,500,-1
22,914,0.024490487,L22_top500,ci_top_neurons,500,-1
22,11610,0.024293525,L22_top500,ci_top_neurons,500,-1
22,4475,0.024147037,L22_top500,ci_top_neurons,500,-1
22,5174,0.023939157,L22_top500,ci_top_neurons,500,-1
22,10455,0.023714462,L22_top500,ci_top_neurons,500,-1
22,8685,0.023633761,L22_top500,ci_top_neurons,500,-1
22,15494,0.023528906,L22_top500,ci_top_neurons,500,-1
22,17877,0.02341646,L22_top500,ci_top_neurons,500,-1
22,11967,0.023069799,L22_top500,ci_top_neurons,500,-1
22,2556,0.022686798,L22_top500,ci_top_neurons,500,-1
22,12957,0.022624845,L22_top500,ci_top_neurons,500,-1
22,1369,0.022529148,L22_top500,ci_top_neurons,500,-1
22,8225,0.022398897,L22_top500,ci_top_neurons,500,-1
22,4862,0.022393705,L22_top500,ci_top_neurons,500,-1
22,3457,0.022378938,L22_top500,ci_top_neurons,500,-1
22,4083,0.022309309,L22_top500,ci_top_neurons,500,-1
22,7776,0.022199787,L22_top500,ci_top_neurons,500,-1
22,17803,0.022122197,L22_top500,ci_top_neurons,500,-1
22,11365,0.022121444,L22_top500,ci_top_neurons,500,-1
22,13581,0.021934807,L22_top500,ci_top_neurons,500,-1
22,10733,0.021873593,L22_top500,ci_top_neurons,500,-1
22,6504,0.02183772,L22_top500,ci_top_neurons,500,-1
22,18466,0.021621661,L22_top500,ci_top_neurons,500,-1
22,1122,0.021434493,L22_top500,ci_top_neurons,500,-1
22,16603,0.021242442,L22_top500,ci_top_neurons,500,-1
22,8721,0.020944398,L22_top500,ci_top_neurons,500,-1
22,3651,0.020484002,L22_top500,ci_top_neurons,500,-1
22,10774,0.020450734,L22_top500,ci_top_neurons,500,-1
22,18910,0.020337464,L22_top500,ci_top_neurons,500,-1
22,15540,0.020058932,L22_top500,ci_top_neurons,500,-1
22,16662,0.020019997,L22_top500,ci_top_neurons,500,-1
22,5086,0.019879442,L22_top500,ci_top_neurons,500,-1
22,1523,0.019859932,L22_top500,ci_top_neurons,500,-1
22,14217,0.01982972,L22_top500,ci_top_neurons,500,-1
22,11609,0.019693399,L22_top500,ci_top_neurons,500,-1
22,18166,0.019608008,L22_top500,ci_top_neurons,500,-1
22,3302,0.019487573,L22_top500,ci_top_neurons,500,-1
22,11222,0.019360747,L22_top500,ci_top_neurons,500,-1
22,16176,0.019321917,L22_top500,ci_top_neurons,500,-1
22,7141,0.019235434,L22_top500,ci_top_neurons,500,-1
22,16434,0.019024735,L22_top500,ci_top_neurons,500,-1
22,6252,0.018796606,L22_top500,ci_top_neurons,500,-1
22,9466,0.018580157,L22_top500,ci_top_neurons,500,-1
22,6628,0.018544326,L22_top500,ci_top_neurons,500,-1
22,1334,0.018510893,L22_top500,ci_top_neurons,500,-1
22,4418,0.018462053,L22_top500,ci_top_neurons,500,-1
22,954,0.018353669,L22_top500,ci_top_neurons,500,-1
22,9772,0.018237688,L22_top500,ci_top_neurons,500,-1
22,12069,0.018125553,L22_top500,ci_top_neurons,500,-1
22,18197,0.018044494,L22_top500,ci_top_neurons,500,-1
22,3413,0.01782164,L22_top500,ci_top_neurons,500,-1
22,13652,0.017750395,L22_top500,ci_top_neurons,500,-1
22,12499,0.01774788,L22_top500,ci_top_neurons,500,-1
22,3123,0.017696816,L22_top500,ci_top_neurons,500,-1
22,8845,0.017688977,L22_top500,ci_top_neurons,500,-1
22,11508,0.017673986,L22_top500,ci_top_neurons,500,-1
22,5405,0.017630072,L22_top500,ci_top_neurons,500,-1
22,2645,0.017620165,L22_top500,ci_top_neurons,500,-1
22,1295,0.01760088,L22_top500,ci_top_neurons,500,-1
22,642,0.017566202,L22_top500,ci_top_neurons,500,-1
22,7254,0.017498536,L22_top500,ci_top_neurons,500,-1
22,8927,0.0174458,L22_top500,ci_top_neurons,500,-1
22,6064,0.01738669,L22_top500,ci_top_neurons,500,-1
22,7500,0.01723933,L22_top500,ci_top_neurons,500,-1
22,18071,0.017193632,L22_top500,ci_top_neurons,500,-1
22,7096,0.017097475,L22_top500,ci_top_neurons,500,-1
22,18134,0.017096272,L22_top500,ci_top_neurons,500,-1
22,1127,0.017078085,L22_top500,ci_top_neurons,500,-1
22,1162,0.017046457,L22_top500,ci_top_neurons,500,-1
22,10734,0.016809737,L22_top500,ci_top_neurons,500,-1
22,7552,0.016796531,L22_top500,ci_top_neurons,500,-1
22,7706,0.01672767,L22_top500,ci_top_neurons,500,-1
22,17683,0.016653284,L22_top500,ci_top_neurons,500,-1
22,12397,0.016615907,L22_top500,ci_top_neurons,500,-1
22,6623,0.016568623,L22_top500,ci_top_neurons,500,-1
22,9225,0.016486028,L22_top500,ci_top_neurons,500,-1
22,11553,0.016235167,L22_top500,ci_top_neurons,500,-1
22,3957,0.016226318,L22_top500,ci_top_neurons,500,-1
22,16254,0.016165366,L22_top500,ci_top_neurons,500,-1
22,13888,0.01609038,L22_top500,ci_top_neurons,500,-1
22,10007,0.016087681,L22_top500,ci_top_neurons,500,-1
22,16998,0.015800837,L22_top500,ci_top_neurons,500,-1
22,3677,0.0157542,L22_top500,ci_top_neurons,500,-1
22,3069,0.015738681,L22_top500,ci_top_neurons,500,-1
22,4925,0.015692037,L22_top500,ci_top_neurons,500,-1
22,3485,0.01567409,L22_top500,ci_top_neurons,500,-1
22,3184,0.015592927,L22_top500,ci_top_neurons,500,-1
22,15057,0.015570924,L22_top500,ci_top_neurons,500,-1
22,18102,0.015466737,L22_top500,ci_top_neurons,500,-1
22,7804,0.015398702,L22_top500,ci_top_neurons,500,-1
22,8776,0.01529864,L22_top500,ci_top_neurons,500,-1
22,10415,0.015178049,L22_top500,ci_top_neurons,500,-1
22,10347,0.015004719,L22_top500,ci_top_neurons,500,-1
22,4787,0.014955837,L22_top500,ci_top_neurons,500,-1
22,2347,0.014945172,L22_top500,ci_top_neurons,500,-1
22,4996,0.0149337845,L22_top500,ci_top_neurons,500,-1
22,8789,0.014874148,L22_top500,ci_top_neurons,500,-1
22,17239,0.014665805,L22_top500,ci_top_neurons,500,-1
22,2890,0.014657118,L22_top500,ci_top_neurons,500,-1
22,4983,0.014525054,L22_top500,ci_top_neurons,500,-1
22,17577,0.014511984,L22_top500,ci_top_neurons,500,-1
22,17928,0.014507457,L22_top500,ci_top_neurons,500,-1
22,14497,0.014499602,L22_top500,ci_top_neurons,500,-1
22,7754,0.014454259,L22_top500,ci_top_neurons,500,-1
22,15881,0.014361156,L22_top500,ci_top_neurons,500,-1
22,18157,0.014358078,L22_top500,ci_top_neurons,500,-1
22,8016,0.014271867,L22_top500,ci_top_neurons,500,-1
22,7857,0.014093769,L22_top500,ci_top_neurons,500,-1
22,10925,0.014060729,L22_top500,ci_top_neurons,500,-1
22,8950,0.0139297955,L22_top500,ci_top_neurons,500,-1
22,9422,0.013922234,L22_top500,ci_top_neurons,500,-1
22,17564,0.013886854,L22_top500,ci_top_neurons,500,-1
22,12208,0.013846713,L22_top500,ci_top_neurons,500,-1
22,13380,0.013796981,L22_top500,ci_top_neurons,500,-1
22,3940,0.013783912,L22_top500,ci_top_neurons,500,-1
22,13497,0.013762373,L22_top500,ci_top_neurons,500,-1
22,9030,0.013738112,L22_top500,ci_top_neurons,500,-1
22,16333,0.013695402,L22_top500,ci_top_neurons,500,-1
22,11171,0.013614621,L22_top500,ci_top_neurons,500,-1
22,3067,0.01351819,L22_top500,ci_top_neurons,500,-1
22,9722,0.013515577,L22_top500,ci_top_neurons,500,-1
22,18144,0.013411048,L22_top500,ci_top_neurons,500,-1
22,8426,0.013394328,L22_top500,ci_top_neurons,500,-1
22,4326,0.01337363,L22_top500,ci_top_neurons,500,-1
22,1980,0.0133641325,L22_top500,ci_top_neurons,500,-1
22,1665,0.013210859,L22_top500,ci_top_neurons,500,-1
22,3356,0.013208515,L22_top500,ci_top_neurons,500,-1
22,4161,0.01320511,L22_top500,ci_top_neurons,500,-1
22,3891,0.013176865,L22_top500,ci_top_neurons,500,-1
22,2316,0.01315881,L22_top500,ci_top_neurons,500,-1
22,5303,0.013124862,L22_top500,ci_top_neurons,500,-1
22,9844,0.01301756,L22_top500,ci_top_neurons,500,-1
22,1180,0.0129889,L22_top500,ci_top_neurons,500,-1
22,1205,0.012877289,L22_top500,ci_top_neurons,500,-1
22,16411,0.012854954,L22_top500,ci_top_neurons,500,-1
22,5815,0.0127618015,L22_top500,ci_top_neurons,500,-1
22,13898,0.012718767,L22_top500,ci_top_neurons,500,-1
22,6987,0.012659987,L22_top500,ci_top_neurons,500,-1
22,3908,0.012644362,L22_top500,ci_top_neurons,500,-1
22,1448,0.012644296,L22_top500,ci_top_neurons,500,-1
22,15634,0.012641566,L22_top500,ci_top_neurons,500,-1
22,11089,0.012628924,L22_top500,ci_top_neurons,500,-1
22,15089,0.012558772,L22_top500,ci_top_neurons,500,-1
22,9649,0.012547709,L22_top500,ci_top_neurons,500,-1
22,11440,0.012505855,L22_top500,ci_top_neurons,500,-1
22,12308,0.012504033,L22_top500,ci_top_neurons,500,-1
22,1750,0.01244225,L22_top500,ci_top_neurons,500,-1
22,5396,0.012429005,L22_top500,ci_top_neurons,500,-1
22,15900,0.012428914,L22_top500,ci_top_neurons,500,-1
22,4265,0.012271505,L22_top500,ci_top_neurons,500,-1
22,16598,0.012243473,L22_top500,ci_top_neurons,500,-1
22,17176,0.012221921,L22_top500,ci_top_neurons,500,-1
22,9902,0.012151339,L22_top500,ci_top_neurons,500,-1
22,14679,0.012129736,L22_top500,ci_top_neurons,500,-1
22,13399,0.012113227,L22_top500,ci_top_neurons,500,-1
22,4799,0.011987195,L22_top500,ci_top_neurons,500,-1
22,18477,0.011904578,L22_top500,ci_top_neurons,500,-1
22,10014,0.011871158,L22_top500,ci_top_neurons,500,-1
22,18440,0.011763058,L22_top500,ci_top_neurons,500,-1
22,7493,0.011750617,L22_top500,ci_top_neurons,500,-1
22,7527,0.011729258,L22_top500,ci_top_neurons,500,-1
22,3870,0.011664651,L22_top500,ci_top_neurons,500,-1
22,17959,0.011654704,L22_top500,ci_top_neurons,500,-1
22,13899,0.011646963,L22_top500,ci_top_neurons,500,-1
22,7190,0.011566162,L22_top500,ci_top_neurons,500,-1
22,3483,0.0115471985,L22_top500,ci_top_neurons,500,-1
22,17565,0.011510045,L22_top500,ci_top_neurons,500,-1
22,17679,0.011412263,L22_top500,ci_top_neurons,500,-1
22,3773,0.011351117,L22_top500,ci_top_neurons,500,-1
22,13302,0.01117587,L22_top500,ci_top_neurons,500,-1
22,793,0.011153504,L22_top500,ci_top_neurons,500,-1
22,7938,0.0110834045,L22_top500,ci_top_neurons,500,-1
22,2789,0.011040937,L22_top500,ci_top_neurons,500,-1
22,13172,0.011038248,L22_top500,ci_top_neurons,500,-1
22,16931,0.01096136,L22_top500,ci_top_neurons,500,-1
22,11329,0.010956471,L22_top500,ci_top_neurons,500,-1
22,17435,0.010916865,L22_top500,ci_top_neurons,500,-1
22,104,0.010888891,L22_top500,ci_top_neurons,500,-1
22,3780,0.010875781,L22_top500,ci_top_neurons,500,-1
22,13975,0.010786993,L22_top500,ci_top_neurons,500,-1
22,5006,0.010783533,L22_top500,ci_top_neurons,500,-1
22,1368,0.010745598,L22_top500,ci_top_neurons,500,-1
22,12505,0.0107445745,L22_top500,ci_top_neurons,500,-1
22,18733,0.010740969,L22_top500,ci_top_neurons,500,-1
22,8650,0.010725176,L22_top500,ci_top_neurons,500,-1
22,12126,0.010703906,L22_top500,ci_top_neurons,500,-1
22,1718,0.010686502,L22_top500,ci_top_neurons,500,-1
22,16432,0.010677179,L22_top500,ci_top_neurons,500,-1
22,7670,0.01067294,L22_top500,ci_top_neurons,500,-1
22,13718,0.010637699,L22_top500,ci_top_neurons,500,-1
22,6614,0.01063708,L22_top500,ci_top_neurons,500,-1
22,13363,0.010609657,L22_top500,ci_top_neurons,500,-1
22,7131,0.010583699,L22_top500,ci_top_neurons,500,-1
22,12717,0.010351984,L22_top500,ci_top_neurons,500,-1
22,6763,0.010339858,L22_top500,ci_top_neurons,500,-1
22,17937,0.010317739,L22_top500,ci_top_neurons,500,-1
22,6673,0.010291696,L22_top500,ci_top_neurons,500,-1
22,11216,0.010271652,L22_top500,ci_top_neurons,500,-1
22,15076,0.010254592,L22_top500,ci_top_neurons,500,-1
22,16139,0.01023516,L22_top500,ci_top_neurons,500,-1
22,8642,0.010232564,L22_top500,ci_top_neurons,500,-1
22,9820,0.010176265,L22_top500,ci_top_neurons,500,-1
22,9041,0.010111015,L22_top500,ci_top_neurons,500,-1
22,15186,0.010077378,L22_top500,ci_top_neurons,500,-1
22,3809,0.010075468,L22_top500,ci_top_neurons,500,-1
22,4816,0.009931143,L22_top500,ci_top_neurons,500,-1
22,13324,0.009907124,L22_top500,ci_top_neurons,500,-1
22,15686,0.009872962,L22_top500,ci_top_neurons,500,-1
22,2970,0.009860697,L22_top500,ci_top_neurons,500,-1
22,2424,0.009840019,L22_top500,ci_top_neurons,500,-1
22,15130,0.009812433,L22_top500,ci_top_neurons,500,-1
22,7879,0.009767592,L22_top500,ci_top_neurons,500,-1
22,18277,0.009732633,L22_top500,ci_top_neurons,500,-1
22,2239,0.009700786,L22_top500,ci_top_neurons,500,-1
22,17323,0.009700222,L22_top500,ci_top_neurons,500,-1
22,16490,0.009673043,L22_top500,ci_top_neurons,500,-1
22,8478,0.00963996,L22_top500,ci_top_neurons,500,-1
22,7222,0.009560337,L22_top500,ci_top_neurons,500,-1
22,13118,0.0095005445,L22_top500,ci_top_neurons,500,-1
22,6753,0.009485793,L22_top500,ci_top_neurons,500,-1
22,3146,0.009476516,L22_top500,ci_top_neurons,500,-1
22,14763,0.009447299,L22_top500,ci_top_neurons,500,-1
22,8155,0.009447293,L22_top500,ci_top_neurons,500,-1
22,6278,0.009399459,L22_top500,ci_top_neurons,500,-1
22,3695,0.009376711,L22_top500,ci_top_neurons,500,-1
22,12621,0.009367871,L22_top500,ci_top_neurons,500,-1
22,5172,0.0093627265,L22_top500,ci_top_neurons,500,-1
22,2158,0.009335475,L22_top500,ci_top_neurons,500,-1
22,17647,0.0093248505,L22_top500,ci_top_neurons,500,-1
22,14490,0.009324145,L22_top500,ci_top_neurons,500,-1
22,17125,0.009311259,L22_top500,ci_top_neurons,500,-1
22,17153,0.0092529105,L22_top500,ci_top_neurons,500,-1
22,14559,0.0091705425,L22_top500,ci_top_neurons,500,-1
22,8456,0.009169446,L22_top500,ci_top_neurons,500,-1
22,14365,0.009163312,L22_top500,ci_top_neurons,500,-1
22,9738,0.009137896,L22_top500,ci_top_neurons,500,-1
22,13496,0.009089941,L22_top500,ci_top_neurons,500,-1
22,15768,0.009068223,L22_top500,ci_top_neurons,500,-1
22,14633,0.009059902,L22_top500,ci_top_neurons,500,-1
22,11829,0.009025881,L22_top500,ci_top_neurons,500,-1
22,17151,0.00899283,L22_top500,ci_top_neurons,500,-1
22,14004,0.008969072,L22_top500,ci_top_neurons,500,-1
22,18274,0.008956309,L22_top500,ci_top_neurons,500,-1
22,14211,0.008947402,L22_top500,ci_top_neurons,500,-1
22,14836,0.008940776,L22_top500,ci_top_neurons,500,-1
22,3025,0.008940274,L22_top500,ci_top_neurons,500,-1
22,17881,0.00892725,L22_top500,ci_top_neurons,500,-1
22,18260,0.008921755,L22_top500,ci_top_neurons,500,-1
22,2275,0.00888435,L22_top500,ci_top_neurons,500,-1
22,3839,0.008876429,L22_top500,ci_top_neurons,500,-1
22,16155,0.008864697,L22_top500,ci_top_neurons,500,-1
22,7914,0.008841772,L22_top500,ci_top_neurons,500,-1
22,4733,0.008833175,L22_top500,ci_top_neurons,500,-1
22,7310,0.008802338,L22_top500,ci_top_neurons,500,-1
22,3399,0.008783036,L22_top500,ci_top_neurons,500,-1
22,11470,0.008779067,L22_top500,ci_top_neurons,500,-1
22,5695,0.00877349,L22_top500,ci_top_neurons,500,-1
22,5365,0.008768239,L22_top500,ci_top_neurons,500,-1
22,3412,0.00874689,L22_top500,ci_top_neurons,500,-1
22,17403,0.0087243635,L22_top500,ci_top_neurons,500,-1
22,13757,0.008699602,L22_top500,ci_top_neurons,500,-1
22,301,0.008662842,L22_top500,ci_top_neurons,500,-1
22,13516,0.008657229,L22_top500,ci_top_neurons,500,-1
22,616,0.008602831,L22_top500,ci_top_neurons,500,-1
22,6831,0.008592975,L22_top500,ci_top_neurons,500,-1
22,9510,0.00853935,L22_top500,ci_top_neurons,500,-1
22,2566,0.008503677,L22_top500,ci_top_neurons,500,-1
22,17355,0.008503422,L22_top500,ci_top_neurons,500,-1
22,12250,0.008480787,L22_top500,ci_top_neurons,500,-1
22,3922,0.008466964,L22_top500,ci_top_neurons,500,-1
22,1674,0.008465816,L22_top500,ci_top_neurons,500,-1
22,12729,0.008451462,L22_top500,ci_top_neurons,500,-1
22,10860,0.008442433,L22_top500,ci_top_neurons,500,-1
22,13959,0.008433875,L22_top500,ci_top_neurons,500,-1
22,5059,0.008419319,L22_top500,ci_top_neurons,500,-1
22,12268,0.008413967,L22_top500,ci_top_neurons,500,-1
22,5486,0.00840163,L22_top500,ci_top_neurons,500,-1
22,14520,0.008337951,L22_top500,ci_top_neurons,500,-1
22,18638,0.008295877,L22_top500,ci_top_neurons,500,-1
22,4491,0.008293875,L22_top500,ci_top_neurons,500,-1
22,7380,0.008289175,L22_top500,ci_top_neurons,500,-1
22,8888,0.008255396,L22_top500,ci_top_neurons,500,-1
22,3969,0.008251358,L22_top500,ci_top_neurons,500,-1
22,6959,0.008225564,L22_top500,ci_top_neurons,500,-1
22,15718,0.008198856,L22_top500,ci_top_neurons,500,-1
22,7616,0.008162326,L22_top500,ci_top_neurons,500,-1
22,5110,0.008152655,L22_top500,ci_top_neurons,500,-1
22,6756,0.008145748,L22_top500,ci_top_neurons,500,-1
22,16385,0.008110271,L22_top500,ci_top_neurons,500,-1
22,662,0.008105467,L22_top500,ci_top_neurons,500,-1
22,5531,0.00809061,L22_top500,ci_top_neurons,500,-1
22,11478,0.008082409,L22_top500,ci_top_neurons,500,-1
22,17077,0.008081789,L22_top500,ci_top_neurons,500,-1
22,7080,0.008078489,L22_top500,ci_top_neurons,500,-1
22,18799,0.0080457805,L22_top500,ci_top_neurons,500,-1
22,8568,0.0080322595,L22_top500,ci_top_neurons,500,-1
22,9682,0.008021561,L22_top500,ci_top_neurons,500,-1
22,12516,0.008016069,L22_top500,ci_top_neurons,500,-1
22,14431,0.008014578,L22_top500,ci_top_neurons,500,-1
22,6098,0.008006022,L22_top500,ci_top_neurons,500,-1
22,13471,0.008004017,L22_top500,ci_top_neurons,500,-1
22,5300,0.008003295,L22_top500,ci_top_neurons,500,-1
22,3845,0.007982247,L22_top500,ci_top_neurons,500,-1
22,16511,0.007968711,L22_top500,ci_top_neurons,500,-1
22,3216,0.007928662,L22_top500,ci_top_neurons,500,-1
22,13919,0.007891852,L22_top500,ci_top_neurons,500,-1
22,5184,0.007890059,L22_top500,ci_top_neurons,500,-1
22,18550,0.00788299,L22_top500,ci_top_neurons,500,-1
22,13817,0.007826104,L22_top500,ci_top_neurons,500,-1
22,13867,0.007811322,L22_top500,ci_top_neurons,500,-1
22,3155,0.007792396,L22_top500,ci_top_neurons,500,-1
22,14326,0.0077908617,L22_top500,ci_top_neurons,500,-1
22,9452,0.007785242,L22_top500,ci_top_neurons,500,-1
22,5551,0.007729075,L22_top500,ci_top_neurons,500,-1
22,14675,0.0077150646,L22_top500,ci_top_neurons,500,-1
22,6595,0.0076949075,L22_top500,ci_top_neurons,500,-1
22,16184,0.0076820403,L22_top500,ci_top_neurons,500,-1
22,448,0.0076807844,L22_top500,ci_top_neurons,500,-1
22,11295,0.007654363,L22_top500,ci_top_neurons,500,-1
22,14104,0.007650732,L22_top500,ci_top_neurons,500,-1
22,697,0.0076366956,L22_top500,ci_top_neurons,500,-1
22,18714,0.0076177544,L22_top500,ci_top_neurons,500,-1
22,1686,0.007602804,L22_top500,ci_top_neurons,500,-1
22,1033,0.007546897,L22_top500,ci_top_neurons,500,-1
22,13961,0.007544738,L22_top500,ci_top_neurons,500,-1
22,2555,0.0075334967,L22_top500,ci_top_neurons,500,-1
22,22,0.0075284652,L22_top500,ci_top_neurons,500,-1
22,17300,0.0075151175,L22_top500,ci_top_neurons,500,-1
22,16124,0.0075100968,L22_top500,ci_top_neurons,500,-1
22,17225,0.0075080777,L22_top500,ci_top_neurons,500,-1
22,3214,0.0074686143,L22_top500,ci_top_neurons,500,-1
22,8327,0.0074629234,L22_top500,ci_top_neurons,500,-1
22,4647,0.0074622617,L22_top500,ci_top_neurons,500,-1
22,13020,0.0074446863,L22_top500,ci_top_neurons,500,-1
22,12293,0.0074379416,L22_top500,ci_top_neurons,500,-1
22,7313,0.0074212584,L22_top500,ci_top_neurons,500,-1
22,18793,0.00740178,L22_top500,ci_top_neurons,500,-1
22,870,0.007400664,L22_top500,ci_top_neurons,500,-1
22,18465,0.0073812627,L22_top500,ci_top_neurons,500,-1
22,13979,0.007357039,L22_top500,ci_top_neurons,500,-1
22,9805,0.007332583,L22_top500,ci_top_neurons,500,-1
22,2623,0.0073193307,L22_top500,ci_top_neurons,500,-1
22,14968,0.0073189484,L22_top500,ci_top_neurons,500,-1
22,4594,0.0073187444,L22_top500,ci_top_neurons,500,-1
22,9270,0.0073105395,L22_top500,ci_top_neurons,500,-1
22,3374,0.007308659,L22_top500,ci_top_neurons,500,-1
22,14375,0.0073076976,L22_top500,ci_top_neurons,500,-1
22,7719,0.0072945966,L22_top500,ci_top_neurons,500,-1
22,4049,0.007286156,L22_top500,ci_top_neurons,500,-1
22,11583,0.0072855502,L22_top500,ci_top_neurons,500,-1
22,14927,0.007277535,L22_top500,ci_top_neurons,500,-1
22,11971,0.007250195,L22_top500,ci_top_neurons,500,-1
22,4079,0.007205025,L22_top500,ci_top_neurons,500,-1
22,10261,0.0071858196,L22_top500,ci_top_neurons,500,-1
22,3378,0.0071800854,L22_top500,ci_top_neurons,500,-1
22,1580,0.0071684844,L22_top500,ci_top_neurons,500,-1
22,4858,0.007165294,L22_top500,ci_top_neurons,500,-1
22,181,0.007148029,L22_top500,ci_top_neurons,500,-1
22,1088,0.0071416763,L22_top500,ci_top_neurons,500,-1
22,14429,0.0071065826,L22_top500,ci_top_neurons,500,-1
22,9345,0.007089954,L22_top500,ci_top_neurons,500,-1
22,11627,0.007084283,L22_top500,ci_top_neurons,500,-1
22,1977,0.0070506553,L22_top500,ci_top_neurons,500,-1
22,10682,0.0070343358,L22_top500,ci_top_neurons,500,-1
22,7406,0.007031953,L22_top500,ci_top_neurons,500,-1
22,2447,0.007006916,L22_top500,ci_top_neurons,500,-1
22,4490,0.0064077657,L22_random_top50_r0,random_neurons,50,0
22,18276,0.005931646,L22_random_top50_r0,random_neurons,50,0
22,10675,0.0054610046,L22_random_top50_r0,random_neurons,50,0
22,14692,0.0046619345,L22_random_top50_r0,random_neurons,50,0
22,5600,0.0042262343,L22_random_top50_r0,random_neurons,50,0
22,5228,0.0037798604,L22_random_top50_r0,random_neurons,50,0
22,16626,0.0034808943,L22_random_top50_r0,random_neurons,50,0
22,15864,0.003130222,L22_random_top50_r0,random_neurons,50,0
22,5906,0.002164863,L22_random_top50_r0,random_neurons,50,0
22,12061,0.0020457485,L22_random_top50_r0,random_neurons,50,0
22,6596,0.001877808,L22_random_top50_r0,random_neurons,50,0
22,16497,0.0014373285,L22_random_top50_r0,random_neurons,50,0
22,14522,0.000992423,L22_random_top50_r0,random_neurons,50,0
22,11048,0.0009898441,L22_random_top50_r0,random_neurons,50,0
22,11191,0.0005486399,L22_random_top50_r0,random_neurons,50,0
22,2614,0.00049726915,L22_random_top50_r0,random_neurons,50,0
22,839,0.00046390004,L22_random_top50_r0,random_neurons,50,0
22,1244,0.0003808647,L22_random_top50_r0,random_neurons,50,0
22,16227,0.00036051392,L22_random_top50_r0,random_neurons,50,0
22,5677,0.00015155981,L22_random_top50_r0,random_neurons,50,0
22,17463,0.00013252346,L22_random_top50_r0,random_neurons,50,0
22,15514,9.6122254e-05,L22_random_top50_r0,random_neurons,50,0
22,16466,1.8112505e-05,L22_random_top50_r0,random_neurons,50,0
22,5420,2.9424566e-08,L22_random_top50_r0,random_neurons,50,0
22,1807,-5.0907865e-06,L22_random_top50_r0,random_neurons,50,0
22,14358,-1.8395967e-05,L22_random_top50_r0,random_neurons,50,0
22,18827,-3.458489e-05,L22_random_top50_r0,random_neurons,50,0
22,9851,-3.6882382e-05,L22_random_top50_r0,random_neurons,50,0
22,15308,-5.109381e-05,L22_random_top50_r0,random_neurons,50,0
22,7944,-5.9025184e-05,L22_random_top50_r0,random_neurons,50,0
22,16509,-0.00013303918,L22_random_top50_r0,random_neurons,50,0
22,14934,-0.00015258025,L22_random_top50_r0,random_neurons,50,0
22,371,-0.00019043041,L22_random_top50_r0,random_neurons,50,0
22,10284,-0.00020020315,L22_random_top50_r0,random_neurons,50,0
22,9334,-0.00022947216,L22_random_top50_r0,random_neurons,50,0
22,453,-0.00023153897,L22_random_top50_r0,random_neurons,50,0
22,9039,-0.00028849134,L22_random_top50_r0,random_neurons,50,0
22,9956,-0.00029004135,L22_random_top50_r0,random_neurons,50,0
22,4622,-0.00047126957,L22_random_top50_r0,random_neurons,50,0
22,8196,-0.00047419433,L22_random_top50_r0,random_neurons,50,0
22,6740,-0.00062083843,L22_random_top50_r0,random_neurons,50,0
22,13463,-0.0008593977,L22_random_top50_r0,random_neurons,50,0
22,10207,-0.0008815014,L22_random_top50_r0,random_neurons,50,0
22,4472,-0.0011199433,L22_random_top50_r0,random_neurons,50,0
22,12424,-0.0011494132,L22_random_top50_r0,random_neurons,50,0
