pair,donor,receiver,experiment,direction,site,layer,n,mean_effect,mean_aligned_effect,median_aligned_effect,flip_rate,source_answer_rate,target_answer_rate,mean_original_margin,mean_patched_margin
base_to_ci,base,ci,final_AC,C_to_A,final,16,87,-0.15176005747126436,0.15176005747126436,0.140625,0.0,0.0,1.0,12.235452586206897,12.083692528735632
base_to_ci,base,ci,final_AC,C_to_A,final,17,87,-0.6339798850574713,0.6339798850574713,0.546875,0.0,0.0,1.0,12.235452586206897,11.601472701149426
base_to_ci,base,ci,final_AC,C_to_A,final,18,87,-6.084231321839081,6.084231321839081,6.578125,0.0,0.0,1.0,12.235452586206897,6.151221264367816
base_to_ci,base,ci,final_AC,C_to_A,final,19,87,-8.151760057471265,8.151760057471265,8.859375,0.0,0.0,1.0,12.235452586206897,4.083692528735632
base_to_ci,base,ci,final_AC,C_to_A,final,20,87,-10.68157327586207,10.68157327586207,11.859375,0.0,0.0,1.0,12.235452586206897,1.5538793103448276
base_to_ci,base,ci,final_AC,C_to_A,final,21,87,-10.73724856321839,10.73724856321839,11.984375,0.0,0.0,1.0,12.235452586206897,1.4982040229885059
base_to_ci,base,ci,final_AC,C_to_A,final,22,87,-10.759159482758621,10.759159482758621,11.984375,0.0,0.0,1.0,12.235452586206897,1.4762931034482758
base_to_ci,base,ci,final_AC,C_to_A,final,23,87,-10.923311781609195,10.923311781609195,12.140625,0.0,0.0,1.0,12.235452586206897,1.3121408045977012
base_to_ci,base,ci,final_AC,C_to_A,final,24,87,-10.968211206896552,10.968211206896552,12.234375,0.0,0.0,1.0,12.235452586206897,1.2672413793103448
base_to_ci,base,ci,final_AC,C_to_A,final,25,87,-11.276760057471265,11.276760057471265,12.578125,0.0,0.0,1.0,12.235452586206897,0.9586925287356322
base_to_ci,base,ci,final_AC,C_to_A,final,26,87,-11.514188218390805,11.514188218390805,12.828125,0.0,0.0,1.0,12.235452586206897,0.7212643678160919
base_to_ci,base,ci,final_AC,C_to_A,final,27,87,-13.471443965517242,13.471443965517242,14.765625,0.9885057471264368,0.9885057471264368,0.011494252873563218,12.235452586206897,-1.2359913793103448
base_to_ci,base,ci,final_AD,A_to_D,final,0,190,0.000986842105263158,0.000986842105263158,0.0,0.005263157894736842,0.005263157894736842,0.9947368421052631,-0.7217105263157895,-0.7207236842105263
base_to_ci,base,ci,final_AD,A_to_D,final,1,190,-0.003289473684210526,-0.003289473684210526,0.0,0.010526315789473684,0.010526315789473684,0.9894736842105263,-0.7217105263157895,-0.725
base_to_ci,base,ci,final_AD,A_to_D,final,2,190,0.005756578947368421,0.005756578947368421,0.0,0.010526315789473684,0.010526315789473684,0.9894736842105263,-0.7217105263157895,-0.7159539473684211
base_to_ci,base,ci,final_AD,A_to_D,final,3,190,0.007894736842105263,0.007894736842105263,0.0,0.010526315789473684,0.010526315789473684,0.9894736842105263,-0.7217105263157895,-0.7138157894736842
base_to_ci,base,ci,final_AD,A_to_D,final,4,190,0.0014802631578947369,0.0014802631578947369,0.0,0.010526315789473684,0.021052631578947368,0.9789473684210527,-0.7217105263157895,-0.7202302631578947
base_to_ci,base,ci,final_AD,A_to_D,final,5,190,0.02286184210526316,0.02286184210526316,0.03125,0.02631578947368421,0.02631578947368421,0.9736842105263158,-0.7217105263157895,-0.6988486842105263
base_to_ci,base,ci,final_AD,A_to_D,final,6,190,0.031578947368421054,0.031578947368421054,0.03125,0.021052631578947368,0.031578947368421054,0.968421052631579,-0.7217105263157895,-0.6901315789473684
base_to_ci,base,ci,final_AD,A_to_D,final,7,190,0.05970394736842105,0.05970394736842105,0.0625,0.042105263157894736,0.05263157894736842,0.9473684210526315,-0.7217105263157895,-0.6620065789473685
base_to_ci,base,ci,final_AD,A_to_D,final,8,190,0.08898026315789474,0.08898026315789474,0.09375,0.05263157894736842,0.06315789473684211,0.9368421052631579,-0.7217105263157895,-0.6327302631578947
base_to_ci,base,ci,final_AD,A_to_D,final,9,190,0.18470394736842105,0.18470394736842105,0.1875,0.12631578947368421,0.1368421052631579,0.8631578947368421,-0.7217105263157895,-0.5370065789473685
base_to_ci,base,ci,final_AD,A_to_D,final,10,190,0.23305921052631579,0.23305921052631579,0.21875,0.16842105263157894,0.17894736842105263,0.8210526315789474,-0.7217105263157895,-0.4886513157894737
base_to_ci,base,ci,final_AD,A_to_D,final,11,190,0.2657894736842105,0.2657894736842105,0.25,0.20526315789473684,0.21578947368421053,0.7842105263157895,-0.7217105263157895,-0.45592105263157895
base_to_ci,base,ci,final_AD,A_to_D,final,12,190,0.2988486842105263,0.2988486842105263,0.28125,0.22105263157894736,0.23157894736842105,0.7684210526315789,-0.7217105263157895,-0.4228618421052632
base_to_ci,base,ci,final_AD,A_to_D,final,13,190,0.3213815789473684,0.3213815789473684,0.3125,0.23157894736842105,0.24210526315789474,0.7578947368421053,-0.7217105263157895,-0.40032894736842106
base_to_ci,base,ci,final_AD,A_to_D,final,14,190,0.3258223684210526,0.3258223684210526,0.3125,0.25263157894736843,0.2631578947368421,0.7368421052631579,-0.7217105263157895,-0.39588815789473686
base_to_ci,base,ci,final_AD,A_to_D,final,15,190,0.4743421052631579,0.4743421052631579,0.46875,0.3631578947368421,0.3736842105263158,0.6263157894736842,-0.7217105263157895,-0.24736842105263157
base_to_ci,base,ci,final_AD,A_to_D,final,16,190,0.5957236842105263,0.5957236842105263,0.59375,0.46842105263157896,0.4789473684210526,0.5210526315789473,-0.7217105263157895,-0.12598684210526315
base_to_ci,base,ci,final_AD,A_to_D,final,17,190,0.8939144736842105,0.8939144736842105,0.84375,0.6842105263157895,0.6947368421052632,0.30526315789473685,-0.7217105263157895,0.17220394736842104
base_to_ci,base,ci,final_AD,A_to_D,final,18,190,7.255838815789474,7.255838815789474,7.421875,0.9894736842105263,1.0,0.0,-0.7217105263157895,6.534128289473684
base_to_ci,base,ci,final_AD,A_to_D,final,19,190,9.086759868421053,9.086759868421053,9.3125,0.9894736842105263,1.0,0.0,-0.7217105263157895,8.365049342105262
base_to_ci,base,ci,final_AD,A_to_D,final,20,190,12.577138157894737,12.577138157894737,12.9296875,0.9894736842105263,1.0,0.0,-0.7217105263157895,11.855427631578948
base_to_ci,base,ci,final_AD,A_to_D,final,21,190,12.799259868421053,12.799259868421053,13.0859375,0.9894736842105263,1.0,0.0,-0.7217105263157895,12.077549342105263
base_to_ci,base,ci,final_AD,A_to_D,final,22,190,12.816694078947368,12.816694078947368,13.1328125,0.9894736842105263,1.0,0.0,-0.7217105263157895,12.094983552631579
base_to_ci,base,ci,final_AD,A_to_D,final,23,190,13.150575657894738,13.150575657894738,13.453125,0.9894736842105263,1.0,0.0,-0.7217105263157895,12.428865131578947
base_to_ci,base,ci,final_AD,A_to_D,final,24,190,13.206167763157895,13.206167763157895,13.5,0.9894736842105263,1.0,0.0,-0.7217105263157895,12.484457236842106
base_to_ci,base,ci,final_AD,A_to_D,final,25,190,13.885279605263158,13.885279605263158,14.171875,0.9894736842105263,1.0,0.0,-0.7217105263157895,13.163569078947368
base_to_ci,base,ci,final_AD,A_to_D,final,26,190,14.19251644736842,14.19251644736842,14.4375,0.9894736842105263,1.0,0.0,-0.7217105263157895,13.470805921052632
base_to_ci,base,ci,final_AD,A_to_D,final,27,190,10.097450657894736,10.097450657894736,10.390625,0.9842105263157894,0.9947368421052631,0.005263157894736842,-0.7217105263157895,9.375740131578947
base_to_ci,base,ci,final_AD,D_to_A,final,0,190,-0.001973684210526316,0.001973684210526316,-0.0,0.0,0.0,1.0,13.757319078947368,13.755345394736842
base_to_ci,base,ci,final_AD,D_to_A,final,1,190,-0.013898026315789474,0.013898026315789474,0.015625,0.0,0.0,1.0,13.757319078947368,13.743421052631579
base_to_ci,base,ci,final_AD,D_to_A,final,2,190,-0.028125,0.028125,0.03125,0.0,0.0,1.0,13.757319078947368,13.72919407894737
base_to_ci,base,ci,final_AD,D_to_A,final,3,190,-0.03560855263157895,0.03560855263157895,0.03125,0.0,0.0,1.0,13.757319078947368,13.721710526315789
base_to_ci,base,ci,final_AD,D_to_A,final,4,190,-0.0203125,0.0203125,0.0234375,0.0,0.0,1.0,13.757319078947368,13.73700657894737
base_to_ci,base,ci,final_AD,D_to_A,final,5,190,-0.025164473684210525,0.025164473684210525,0.03125,0.0,0.0,1.0,13.757319078947368,13.732154605263158
base_to_ci,base,ci,final_AD,D_to_A,final,6,190,-0.025411184210526315,0.025411184210526315,0.03125,0.0,0.0,1.0,13.757319078947368,13.731907894736842
base_to_ci,base,ci,final_AD,D_to_A,final,7,190,0.0012335526315789473,-0.0012335526315789473,-0.0,0.0,0.0,1.0,13.757319078947368,13.758552631578947
base_to_ci,base,ci,final_AD,D_to_A,final,8,190,0.015953947368421054,-0.015953947368421054,-0.015625,0.0,0.0,1.0,13.757319078947368,13.77327302631579
base_to_ci,base,ci,final_AD,D_to_A,final,9,190,0.17080592105263157,-0.17080592105263157,-0.171875,0.0,0.0,1.0,13.757319078947368,13.928125
base_to_ci,base,ci,final_AD,D_to_A,final,10,190,0.16620065789473684,-0.16620065789473684,-0.1640625,0.0,0.0,1.0,13.757319078947368,13.923519736842104
base_to_ci,base,ci,final_AD,D_to_A,final,11,190,0.1756578947368421,-0.1756578947368421,-0.171875,0.0,0.0,1.0,13.757319078947368,13.93297697368421
base_to_ci,base,ci,final_AD,D_to_A,final,12,190,0.17976973684210526,-0.17976973684210526,-0.171875,0.0,0.0,1.0,13.757319078947368,13.937088815789474
base_to_ci,base,ci,final_AD,D_to_A,final,13,190,0.11850328947368421,-0.11850328947368421,-0.125,0.0,0.0,1.0,13.757319078947368,13.875822368421053
base_to_ci,base,ci,final_AD,D_to_A,final,14,190,0.052796052631578945,-0.052796052631578945,-0.0625,0.0,0.0,1.0,13.757319078947368,13.810115131578947
base_to_ci,base,ci,final_AD,D_to_A,final,15,190,-0.10526315789473684,0.10526315789473684,0.1015625,0.0,0.0,1.0,13.757319078947368,13.652055921052632
base_to_ci,base,ci,final_AD,D_to_A,final,16,190,-0.23273026315789475,0.23273026315789475,0.21875,0.0,0.0,1.0,13.757319078947368,13.524588815789473
base_to_ci,base,ci,final_AD,D_to_A,final,17,190,-0.8110197368421053,0.8110197368421053,0.8359375,0.0,0.0,1.0,13.757319078947368,12.946299342105263
base_to_ci,base,ci,final_AD,D_to_A,final,18,190,-7.167434210526316,7.167434210526316,7.484375,0.0,0.0,1.0,13.757319078947368,6.589884868421053
base_to_ci,base,ci,final_AD,D_to_A,final,19,190,-9.235608552631579,9.235608552631579,9.5546875,0.0,0.0,1.0,13.757319078947368,4.52171052631579
base_to_ci,base,ci,final_AD,D_to_A,final,20,190,-12.000246710526316,12.000246710526316,12.3125,0.0,0.0,1.0,13.757319078947368,1.7570723684210525
base_to_ci,base,ci,final_AD,D_to_A,final,21,190,-12.08856907894737,12.08856907894737,12.421875,0.0,0.0,1.0,13.757319078947368,1.66875
base_to_ci,base,ci,final_AD,D_to_A,final,22,190,-12.110279605263157,12.110279605263157,12.3984375,0.0,0.0,1.0,13.757319078947368,1.6470394736842104
base_to_ci,base,ci,final_AD,D_to_A,final,23,190,-12.31751644736842,12.31751644736842,12.625,0.0,0.0,1.0,13.757319078947368,1.4398026315789474
base_to_ci,base,ci,final_AD,D_to_A,final,24,190,-12.362911184210526,12.362911184210526,12.65625,0.0,0.0,1.0,13.757319078947368,1.3944078947368421
base_to_ci,base,ci,final_AD,D_to_A,final,25,190,-12.719819078947369,12.719819078947369,13.0390625,0.0,0.0,1.0,13.757319078947368,1.0375
base_to_ci,base,ci,final_AD,D_to_A,final,26,190,-13.002713815789473,13.002713815789473,13.34375,0.0,0.0,1.0,13.757319078947368,0.7546052631578948
base_to_ci,base,ci,final_AD,D_to_A,final,27,190,-14.897203947368421,14.897203947368421,15.359375,0.9789473684210527,0.9789473684210527,0.021052631578947368,13.757319078947368,-1.1398848684210525
base_to_ci,base,ci,purpose_span_AC,A_to_C,purpose_span,0,65,12.875721153846154,12.875721153846154,14.015625,0.9846153846153847,1.0,0.0,-0.8894230769230769,11.986298076923077
base_to_ci,base,ci,purpose_span_AC,A_to_C,purpose_span,1,65,12.842548076923077,12.842548076923077,13.953125,0.9846153846153847,1.0,0.0,-0.8894230769230769,11.953125
base_to_ci,base,ci,purpose_span_AC,A_to_C,purpose_span,2,65,12.862019230769231,12.862019230769231,14.0,0.9846153846153847,1.0,0.0,-0.8894230769230769,11.972596153846155
base_to_ci,base,ci,purpose_span_AC,A_to_C,purpose_span,3,65,12.853846153846154,12.853846153846154,14.09375,0.9846153846153847,1.0,0.0,-0.8894230769230769,11.964423076923078
base_to_ci,base,ci,purpose_span_AC,A_to_C,purpose_span,4,65,12.838942307692308,12.838942307692308,14.03125,0.9846153846153847,1.0,0.0,-0.8894230769230769,11.94951923076923
base_to_ci,base,ci,purpose_span_AC,A_to_C,purpose_span,5,65,12.807451923076924,12.807451923076924,14.0625,0.9846153846153847,1.0,0.0,-0.8894230769230769,11.918028846153845
base_to_ci,base,ci,purpose_span_AC,A_to_C,purpose_span,6,65,12.820913461538462,12.820913461538462,13.9375,0.9846153846153847,1.0,0.0,-0.8894230769230769,11.931490384615385
base_to_ci,base,ci,purpose_span_AC,A_to_C,purpose_span,7,65,12.754326923076922,12.754326923076922,13.640625,0.9846153846153847,1.0,0.0,-0.8894230769230769,11.864903846153846
base_to_ci,base,ci,purpose_span_AC,A_to_C,purpose_span,8,65,12.764663461538461,12.764663461538461,13.25,0.9846153846153847,1.0,0.0,-0.8894230769230769,11.875240384615385
base_to_ci,base,ci,purpose_span_AC,A_to_C,purpose_span,9,65,12.640865384615385,12.640865384615385,13.3125,0.9846153846153847,1.0,0.0,-0.8894230769230769,11.751442307692308
base_to_ci,base,ci,purpose_span_AC,A_to_C,purpose_span,10,65,12.356730769230769,12.356730769230769,13.359375,0.9846153846153847,1.0,0.0,-0.8894230769230769,11.467307692307692
base_to_ci,base,ci,purpose_span_AC,A_to_C,purpose_span,11,65,11.616346153846154,11.616346153846154,12.71875,0.9846153846153847,1.0,0.0,-0.8894230769230769,10.726923076923077
base_to_ci,base,ci,purpose_span_AC,A_to_C,purpose_span,12,65,10.771634615384615,10.771634615384615,11.46875,0.9846153846153847,1.0,0.0,-0.8894230769230769,9.882211538461538
base_to_ci,base,ci,purpose_span_AC,A_to_C,purpose_span,13,65,9.197596153846154,9.197596153846154,9.53125,0.9846153846153847,1.0,0.0,-0.8894230769230769,8.308173076923078
base_to_ci,base,ci,purpose_span_AC,A_to_C,purpose_span,14,65,8.213461538461539,8.213461538461539,7.734375,0.9846153846153847,1.0,0.0,-0.8894230769230769,7.3240384615384615
base_to_ci,base,ci,purpose_span_AC,A_to_C,purpose_span,15,65,5.15625,5.15625,4.9375,0.9692307692307692,0.9846153846153847,0.015384615384615385,-0.8894230769230769,4.266826923076923
base_to_ci,base,ci,purpose_span_AC,A_to_C,purpose_span,16,65,2.605769230769231,2.605769230769231,2.75,0.8615384615384616,0.8769230769230769,0.12307692307692308,-0.8894230769230769,1.7163461538461537
base_to_ci,base,ci,purpose_span_AC,A_to_C,purpose_span,17,65,1.020673076923077,1.020673076923077,1.0625,0.6153846153846154,0.6307692307692307,0.36923076923076925,-0.8894230769230769,0.13125
base_to_ci,base,ci,purpose_span_AC,A_to_C,purpose_span,18,65,0.06490384615384616,0.06490384615384616,0.0625,0.09230769230769231,0.1076923076923077,0.8923076923076924,-0.8894230769230769,-0.8245192307692307
base_to_ci,base,ci,purpose_span_AC,A_to_C,purpose_span,19,65,-0.009134615384615385,-0.009134615384615385,0.0,0.0,0.015384615384615385,0.9846153846153847,-0.8894230769230769,-0.8985576923076923
base_to_ci,base,ci,purpose_span_AC,A_to_C,purpose_span,20,65,-0.004326923076923077,-0.004326923076923077,0.0,0.0,0.015384615384615385,0.9846153846153847,-0.8894230769230769,-0.89375
base_to_ci,base,ci,purpose_span_AC,A_to_C,purpose_span,21,65,-0.008653846153846154,-0.008653846153846154,0.0,0.0,0.015384615384615385,0.9846153846153847,-0.8894230769230769,-0.8980769230769231
base_to_ci,base,ci,purpose_span_AC,A_to_C,purpose_span,22,65,-0.006730769230769231,-0.006730769230769231,0.0,0.0,0.015384615384615385,0.9846153846153847,-0.8894230769230769,-0.8961538461538462
base_to_ci,base,ci,purpose_span_AC,A_to_C,purpose_span,23,65,-0.0028846153846153848,-0.0028846153846153848,0.0,0.0,0.015384615384615385,0.9846153846153847,-0.8894230769230769,-0.8923076923076924
base_to_ci,base,ci,purpose_span_AC,A_to_C,purpose_span,24,65,-0.004326923076923077,-0.004326923076923077,0.0,0.0,0.015384615384615385,0.9846153846153847,-0.8894230769230769,-0.89375
base_to_ci,base,ci,purpose_span_AC,A_to_C,purpose_span,25,65,-0.0019230769230769232,-0.0019230769230769232,0.0,0.0,0.015384615384615385,0.9846153846153847,-0.8894230769230769,-0.8913461538461539
base_to_ci,base,ci,purpose_span_AC,A_to_C,purpose_span,26,65,0.0,0.0,0.0,0.0,0.015384615384615385,0.9846153846153847,-0.8894230769230769,-0.8894230769230769
base_to_ci,base,ci,purpose_span_AC,A_to_C,purpose_span,27,65,0.0,0.0,0.0,0.0,0.015384615384615385,0.9846153846153847,-0.8894230769230769,-0.8894230769230769
base_to_ci,base,ci,purpose_span_AC,C_to_A,purpose_span,0,65,-12.909375,12.909375,14.03125,0.9846153846153847,0.9846153846153847,0.015384615384615385,11.983413461538461,-0.9259615384615385
base_to_ci,base,ci,purpose_span_AC,C_to_A,purpose_span,1,65,-12.918990384615384,12.918990384615384,14.0625,0.9384615384615385,0.9384615384615385,0.06153846153846154,11.983413461538461,-0.9355769230769231
base_to_ci,base,ci,purpose_span_AC,C_to_A,purpose_span,2,65,-12.973798076923076,12.973798076923076,14.0625,0.9846153846153847,0.9846153846153847,0.015384615384615385,11.983413461538461,-0.9903846153846154
base_to_ci,base,ci,purpose_span_AC,C_to_A,purpose_span,3,65,-12.962740384615385,12.962740384615385,14.0625,0.9538461538461539,0.9538461538461539,0.046153846153846156,11.983413461538461,-0.979326923076923
base_to_ci,base,ci,purpose_span_AC,C_to_A,purpose_span,4,65,-12.898317307692308,12.898317307692308,13.96875,0.9538461538461539,0.9538461538461539,0.046153846153846156,11.983413461538461,-0.9149038461538461
base_to_ci,base,ci,purpose_span_AC,C_to_A,purpose_span,5,65,-12.830528846153847,12.830528846153847,14.0,0.8307692307692308,0.8307692307692308,0.16923076923076924,11.983413461538461,-0.8471153846153846
base_to_ci,base,ci,purpose_span_AC,C_to_A,purpose_span,6,65,-12.622836538461538,12.622836538461538,13.453125,0.7692307692307693,0.7692307692307693,0.23076923076923078,11.983413461538461,-0.6394230769230769
base_to_ci,base,ci,purpose_span_AC,C_to_A,purpose_span,7,65,-12.256971153846154,12.256971153846154,13.390625,0.676923076923077,0.676923076923077,0.3230769230769231,11.983413461538461,-0.27355769230769234
base_to_ci,base,ci,purpose_span_AC,C_to_A,purpose_span,8,65,-12.063221153846154,12.063221153846154,13.109375,0.49230769230769234,0.49230769230769234,0.5076923076923077,11.983413461538461,-0.0798076923076923
base_to_ci,base,ci,purpose_span_AC,C_to_A,purpose_span,9,65,-11.226682692307692,11.226682692307692,12.8125,0.3384615384615385,0.3384615384615385,0.6615384615384615,11.983413461538461,0.7567307692307692
base_to_ci,base,ci,purpose_span_AC,C_to_A,purpose_span,10,65,-9.831971153846155,9.831971153846155,10.0,0.2923076923076923,0.2923076923076923,0.7076923076923077,11.983413461538461,2.1514423076923075
base_to_ci,base,ci,purpose_span_AC,C_to_A,purpose_span,11,65,-8.353365384615385,8.353365384615385,7.3125,0.12307692307692308,0.12307692307692308,0.8769230769230769,11.983413461538461,3.6300480769230767
base_to_ci,base,ci,purpose_span_AC,C_to_A,purpose_span,12,65,-7.045913461538461,7.045913461538461,6.28125,0.06153846153846154,0.06153846153846154,0.9384615384615385,11.983413461538461,4.9375
base_to_ci,base,ci,purpose_span_AC,C_to_A,purpose_span,13,65,-5.518028846153846,5.518028846153846,5.25,0.03076923076923077,0.03076923076923077,0.9692307692307692,11.983413461538461,6.4653846153846155
base_to_ci,base,ci,purpose_span_AC,C_to_A,purpose_span,14,65,-4.558894230769231,4.558894230769231,4.109375,0.0,0.0,1.0,11.983413461538461,7.4245192307692305
base_to_ci,base,ci,purpose_span_AC,C_to_A,purpose_span,15,65,-2.6209134615384615,2.6209134615384615,2.5,0.0,0.0,1.0,11.983413461538461,9.3625
base_to_ci,base,ci,purpose_span_AC,C_to_A,purpose_span,16,65,-1.9362980769230769,1.9362980769230769,1.78125,0.0,0.0,1.0,11.983413461538461,10.047115384615385
base_to_ci,base,ci,purpose_span_AC,C_to_A,purpose_span,17,65,-1.1319711538461539,1.1319711538461539,1.1875,0.0,0.0,1.0,11.983413461538461,10.851442307692308
base_to_ci,base,ci,purpose_span_AC,C_to_A,purpose_span,18,65,-0.05625,0.05625,0.03125,0.0,0.0,1.0,11.983413461538461,11.927163461538461
base_to_ci,base,ci,purpose_span_AC,C_to_A,purpose_span,19,65,-0.014663461538461538,0.014663461538461538,-0.0,0.0,0.0,1.0,11.983413461538461,11.96875
base_to_ci,base,ci,purpose_span_AC,C_to_A,purpose_span,20,65,-0.0026442307692307694,0.0026442307692307694,-0.0,0.0,0.0,1.0,11.983413461538461,11.98076923076923
base_to_ci,base,ci,purpose_span_AC,C_to_A,purpose_span,21,65,0.0026442307692307694,-0.0026442307692307694,-0.0,0.0,0.0,1.0,11.983413461538461,11.986057692307693
base_to_ci,base,ci,purpose_span_AC,C_to_A,purpose_span,22,65,0.0002403846153846154,-0.0002403846153846154,-0.0,0.0,0.0,1.0,11.983413461538461,11.983653846153846
base_to_ci,base,ci,purpose_span_AC,C_to_A,purpose_span,23,65,-0.0033653846153846156,0.0033653846153846156,-0.0,0.0,0.0,1.0,11.983413461538461,11.980048076923078
base_to_ci,base,ci,purpose_span_AC,C_to_A,purpose_span,24,65,-0.004326923076923077,0.004326923076923077,-0.0,0.0,0.0,1.0,11.983413461538461,11.979086538461539
base_to_ci,base,ci,purpose_span_AC,C_to_A,purpose_span,25,65,-0.009615384615384616,0.009615384615384616,-0.0,0.0,0.0,1.0,11.983413461538461,11.973798076923076
base_to_ci,base,ci,purpose_span_AC,C_to_A,purpose_span,26,65,-0.007692307692307693,0.007692307692307693,-0.0,0.0,0.0,1.0,11.983413461538461,11.975721153846154
base_to_ci,base,ci,purpose_span_AC,C_to_A,purpose_span,27,65,0.0,0.0,-0.0,0.0,0.0,1.0,11.983413461538461,11.983413461538461
base_to_ci,base,ci,recipient_span_AB,A_to_B,recipient_span,0,28,9.327008928571429,9.327008928571429,8.796875,1.0,1.0,0.0,-0.45870535714285715,8.868303571428571
base_to_ci,base,ci,recipient_span_AB,A_to_B,recipient_span,1,28,9.284598214285714,9.284598214285714,8.78125,1.0,1.0,0.0,-0.45870535714285715,8.825892857142858
base_to_ci,base,ci,recipient_span_AB,A_to_B,recipient_span,2,28,9.299107142857142,9.299107142857142,8.828125,1.0,1.0,0.0,-0.45870535714285715,8.840401785714286
base_to_ci,base,ci,recipient_span_AB,A_to_B,recipient_span,3,28,9.300223214285714,9.300223214285714,8.859375,1.0,1.0,0.0,-0.45870535714285715,8.841517857142858
base_to_ci,base,ci,recipient_span_AB,A_to_B,recipient_span,4,28,9.391741071428571,9.391741071428571,8.921875,1.0,1.0,0.0,-0.45870535714285715,8.933035714285714
base_to_ci,base,ci,recipient_span_AB,A_to_B,recipient_span,5,28,9.426339285714286,9.426339285714286,8.953125,1.0,1.0,0.0,-0.45870535714285715,8.967633928571429
base_to_ci,base,ci,recipient_span_AB,A_to_B,recipient_span,6,28,9.4453125,9.4453125,8.828125,1.0,1.0,0.0,-0.45870535714285715,8.986607142857142
base_to_ci,base,ci,recipient_span_AB,A_to_B,recipient_span,7,28,9.103794642857142,9.103794642857142,8.65625,1.0,1.0,0.0,-0.45870535714285715,8.645089285714286
base_to_ci,base,ci,recipient_span_AB,A_to_B,recipient_span,8,28,9.084821428571429,9.084821428571429,8.546875,1.0,1.0,0.0,-0.45870535714285715,8.626116071428571
base_to_ci,base,ci,recipient_span_AB,A_to_B,recipient_span,9,28,7.876116071428571,7.876116071428571,7.90625,0.9285714285714286,0.9285714285714286,0.07142857142857142,-0.45870535714285715,7.417410714285714
base_to_ci,base,ci,recipient_span_AB,A_to_B,recipient_span,10,28,7.660714285714286,7.660714285714286,7.640625,0.9285714285714286,0.9285714285714286,0.07142857142857142,-0.45870535714285715,7.202008928571429
base_to_ci,base,ci,recipient_span_AB,A_to_B,recipient_span,11,28,7.044642857142857,7.044642857142857,6.9375,0.9285714285714286,0.9285714285714286,0.07142857142857142,-0.45870535714285715,6.5859375
base_to_ci,base,ci,recipient_span_AB,A_to_B,recipient_span,12,28,5.3671875,5.3671875,4.78125,1.0,1.0,0.0,-0.45870535714285715,4.908482142857143
base_to_ci,base,ci,recipient_span_AB,A_to_B,recipient_span,13,28,4.072544642857143,4.072544642857143,2.96875,1.0,1.0,0.0,-0.45870535714285715,3.6138392857142856
base_to_ci,base,ci,recipient_span_AB,A_to_B,recipient_span,14,28,3.411830357142857,3.411830357142857,2.609375,0.8571428571428571,0.8571428571428571,0.14285714285714285,-0.45870535714285715,2.953125
base_to_ci,base,ci,recipient_span_AB,A_to_B,recipient_span,15,28,1.7421875,1.7421875,1.21875,0.7142857142857143,0.7142857142857143,0.2857142857142857,-0.45870535714285715,1.2834821428571428
base_to_ci,base,ci,recipient_span_AB,A_to_B,recipient_span,16,28,0.8839285714285714,0.8839285714285714,0.671875,0.5,0.5,0.5,-0.45870535714285715,0.4252232142857143
base_to_ci,base,ci,recipient_span_AB,A_to_B,recipient_span,17,28,0.34933035714285715,0.34933035714285715,0.25,0.35714285714285715,0.35714285714285715,0.6428571428571429,-0.45870535714285715,-0.109375
base_to_ci,base,ci,recipient_span_AB,A_to_B,recipient_span,18,28,0.04352678571428571,0.04352678571428571,0.03125,0.14285714285714285,0.14285714285714285,0.8571428571428571,-0.45870535714285715,-0.41517857142857145
base_to_ci,base,ci,recipient_span_AB,A_to_B,recipient_span,19,28,0.005580357142857143,0.005580357142857143,0.0,0.0,0.0,1.0,-0.45870535714285715,-0.453125
base_to_ci,base,ci,recipient_span_AB,A_to_B,recipient_span,20,28,0.006696428571428571,0.006696428571428571,0.0,0.0,0.0,1.0,-0.45870535714285715,-0.45200892857142855
base_to_ci,base,ci,recipient_span_AB,A_to_B,recipient_span,21,28,0.0011160714285714285,0.0011160714285714285,0.0,0.0,0.0,1.0,-0.45870535714285715,-0.4575892857142857
base_to_ci,base,ci,recipient_span_AB,A_to_B,recipient_span,22,28,0.004464285714285714,0.004464285714285714,0.0,0.0,0.0,1.0,-0.45870535714285715,-0.45424107142857145
base_to_ci,base,ci,recipient_span_AB,A_to_B,recipient_span,23,28,0.004464285714285714,0.004464285714285714,0.0,0.0,0.0,1.0,-0.45870535714285715,-0.45424107142857145
base_to_ci,base,ci,recipient_span_AB,A_to_B,recipient_span,24,28,0.0033482142857142855,0.0033482142857142855,0.0,0.0,0.0,1.0,-0.45870535714285715,-0.45535714285714285
base_to_ci,base,ci,recipient_span_AB,A_to_B,recipient_span,25,28,0.005580357142857143,0.005580357142857143,0.0,0.0,0.0,1.0,-0.45870535714285715,-0.453125
base_to_ci,base,ci,recipient_span_AB,A_to_B,recipient_span,26,28,0.0078125,0.0078125,0.0,0.0,0.0,1.0,-0.45870535714285715,-0.45089285714285715
base_to_ci,base,ci,recipient_span_AB,A_to_B,recipient_span,27,28,0.0,0.0,0.0,0.0,0.0,1.0,-0.45870535714285715,-0.45870535714285715
base_to_ci,base,ci,recipient_span_AB,B_to_A,recipient_span,0,28,-9.375,9.375,8.84375,0.8214285714285714,0.8214285714285714,0.17857142857142858,8.921875,-0.453125
