layer,k,alpha,scenario_id,control_type,intervention,normal_margin,intervened_margin,delta_toward_no,normal_decision,intervened_decision,yes_to_no_flip
22,20,1.5,102470,random_neurons_2,replace,14.09375,14.0,0.09375,Yes,Yes,False
22,20,1.5,102559,random_neurons_2,replace,20.3125,20.25,0.0625,Yes,Yes,False
22,20,1.5,102596,random_neurons_2,replace,19.890625,19.8125,0.078125,Yes,Yes,False
22,20,1.5,102600,random_neurons_2,replace,17.78125,17.6875,0.09375,Yes,Yes,False
22,20,1.5,102646,random_neurons_2,replace,20.3125,20.25,0.0625,Yes,Yes,False
22,20,1.5,102648,random_neurons_2,replace,17.65625,17.578125,0.078125,Yes,Yes,False
22,20,1.5,102663,random_neurons_2,replace,20.65625,20.59375,0.0625,Yes,Yes,False
22,20,1.5,102704,random_neurons_2,replace,19.234375,19.140625,0.09375,Yes,Yes,False
22,20,1.5,102734,random_neurons_2,replace,17.203125,17.125,0.078125,Yes,Yes,False
22,20,1.5,102761,random_neurons_2,replace,19.921875,19.8125,0.109375,Yes,Yes,False
22,20,1.5,102770,random_neurons_2,replace,13.828125,13.75,0.078125,Yes,Yes,False
22,20,1.5,102782,random_neurons_2,replace,13.34375,13.265625,0.078125,Yes,Yes,False
22,20,1.5,102833,random_neurons_2,replace,18.0,17.90625,0.09375,Yes,Yes,False
22,20,1.5,102946,random_neurons_2,replace,16.71875,16.65625,0.0625,Yes,Yes,False
22,20,1.5,102969,random_neurons_2,replace,16.203125,16.109375,0.09375,Yes,Yes,False
22,20,1.5,103124,random_neurons_2,replace,16.640625,16.546875,0.09375,Yes,Yes,False
22,20,1.5,103156,random_neurons_2,replace,16.84375,16.78125,0.0625,Yes,Yes,False
22,20,1.5,103239,random_neurons_2,replace,17.015625,16.921875,0.09375,Yes,Yes,False
22,20,1.5,103354,random_neurons_2,replace,14.109375,14.046875,0.0625,Yes,Yes,False
22,20,1.5,103377,random_neurons_2,replace,20.71875,20.625,0.09375,Yes,Yes,False
22,20,1.5,103382,random_neurons_2,replace,17.296875,17.21875,0.078125,Yes,Yes,False
22,20,1.5,103470,random_neurons_2,replace,17.8125,17.71875,0.09375,Yes,Yes,False
22,20,1.5,103582,random_neurons_2,replace,20.59375,20.53125,0.0625,Yes,Yes,False
22,20,1.5,103628,random_neurons_2,replace,16.640625,16.546875,0.09375,Yes,Yes,False
22,20,1.5,103671,random_neurons_2,replace,10.625,10.53125,0.09375,Yes,Yes,False
22,20,1.5,103672,random_neurons_2,replace,17.59375,17.5625,0.03125,Yes,Yes,False
22,20,1.5,103691,random_neurons_2,replace,12.3125,12.234375,0.078125,Yes,Yes,False
22,20,1.5,103766,random_neurons_2,replace,20.5625,20.515625,0.046875,Yes,Yes,False
22,20,1.5,103792,random_neurons_2,replace,12.3125,12.234375,0.078125,Yes,Yes,False
22,20,1.5,103847,random_neurons_2,replace,11.734375,11.671875,0.0625,Yes,Yes,False
22,20,1.5,103920,random_neurons_2,replace,17.65625,17.578125,0.078125,Yes,Yes,False
22,20,1.5,103971,random_neurons_2,replace,11.734375,11.671875,0.0625,Yes,Yes,False
22,20,1.5,103998,random_neurons_2,replace,13.984375,13.875,0.109375,Yes,Yes,False
22,20,1.5,104043,random_neurons_2,replace,19.96875,19.90625,0.0625,Yes,Yes,False
22,20,1.5,104083,random_neurons_2,replace,14.109375,14.046875,0.0625,Yes,Yes,False
22,20,1.5,104114,random_neurons_2,replace,13.984375,13.875,0.109375,Yes,Yes,False
22,20,1.5,104217,random_neurons_2,replace,14.984375,14.9375,0.046875,Yes,Yes,False
22,20,1.5,104248,random_neurons_2,replace,14.484375,14.421875,0.0625,Yes,Yes,False
22,20,1.5,104384,random_neurons_2,replace,7.0,6.96875,0.03125,Yes,Yes,False
22,20,1.5,104463,random_neurons_2,replace,15.265625,15.1875,0.078125,Yes,Yes,False
22,20,1.5,104514,random_neurons_2,replace,3.4375,3.4375,0.0,Yes,Yes,False
22,20,1.5,104537,random_neurons_2,replace,16.46875,16.421875,0.046875,Yes,Yes,False
22,20,1.5,104606,random_neurons_2,replace,9.78125,9.6875,0.09375,Yes,Yes,False
22,20,1.5,104688,random_neurons_2,replace,14.609375,14.5,0.109375,Yes,Yes,False
22,20,1.5,104689,random_neurons_2,replace,3.4375,3.4375,0.0,Yes,Yes,False
22,20,1.5,104828,random_neurons_2,replace,9.625,9.59375,0.03125,Yes,Yes,False
22,20,1.5,104957,random_neurons_2,replace,14.578125,14.515625,0.0625,Yes,Yes,False
22,20,1.5,105160,random_neurons_2,replace,11.25,11.1875,0.0625,Yes,Yes,False
22,20,1.5,105315,random_neurons_2,replace,13.015625,12.921875,0.09375,Yes,Yes,False
22,20,1.5,105478,random_neurons_2,replace,10.03125,9.9375,0.09375,Yes,Yes,False
22,20,1.5,105569,random_neurons_2,replace,10.09375,10.03125,0.0625,Yes,Yes,False
22,20,1.5,105659,random_neurons_2,replace,12.671875,12.59375,0.078125,Yes,Yes,False
22,20,1.5,105724,random_neurons_2,replace,10.15625,10.09375,0.0625,Yes,Yes,False
22,20,1.5,105789,random_neurons_2,replace,8.0,7.96875,0.03125,Yes,Yes,False
22,20,1.5,105796,random_neurons_2,replace,14.21875,14.140625,0.078125,Yes,Yes,False
22,20,1.5,105798,random_neurons_2,replace,13.609375,13.53125,0.078125,Yes,Yes,False
22,20,1.5,105953,random_neurons_2,replace,9.46875,9.375,0.09375,Yes,Yes,False
22,20,1.5,106145,random_neurons_2,replace,11.671875,11.625,0.046875,Yes,Yes,False
22,20,1.5,106278,random_neurons_2,replace,8.0,7.96875,0.03125,Yes,Yes,False
22,20,1.5,106314,random_neurons_2,replace,9.09375,9.03125,0.0625,Yes,Yes,False
22,20,1.5,106566,random_neurons_2,replace,7.4375,7.375,0.0625,Yes,Yes,False
22,20,1.5,106702,random_neurons_2,replace,12.90625,12.8125,0.09375,Yes,Yes,False
22,20,1.5,106703,random_neurons_2,replace,12.125,12.0625,0.0625,Yes,Yes,False
22,20,2.0,100034,top_writer_neurons,replace,8.21875,2.8125,5.40625,Yes,Yes,False
22,20,2.0,100185,top_writer_neurons,replace,17.578125,4.90625,12.671875,Yes,Yes,False
22,20,2.0,100206,top_writer_neurons,replace,9.03125,2.9375,6.09375,Yes,Yes,False
22,20,2.0,100394,top_writer_neurons,replace,8.21875,2.8125,5.40625,Yes,Yes,False
22,20,2.0,100459,top_writer_neurons,replace,15.25,4.46875,10.78125,Yes,Yes,False
22,20,2.0,100505,top_writer_neurons,replace,14.0625,4.21875,9.84375,Yes,Yes,False
22,20,2.0,100747,top_writer_neurons,replace,5.5,2.0,3.5,Yes,Yes,False
22,20,2.0,100791,top_writer_neurons,replace,6.5625,1.65625,4.90625,Yes,Yes,False
22,20,2.0,100798,top_writer_neurons,replace,9.5,3.46875,6.03125,Yes,Yes,False
22,20,2.0,100850,top_writer_neurons,replace,5.3125,1.875,3.4375,Yes,Yes,False
22,20,2.0,100919,top_writer_neurons,replace,10.46875,3.625,6.84375,Yes,Yes,False
22,20,2.0,100921,top_writer_neurons,replace,14.515625,4.5,10.015625,Yes,Yes,False
22,20,2.0,100927,top_writer_neurons,replace,11.71875,3.53125,8.1875,Yes,Yes,False
22,20,2.0,100962,top_writer_neurons,replace,9.9375,3.5625,6.375,Yes,Yes,False
22,20,2.0,101109,top_writer_neurons,replace,18.9375,5.5,13.4375,Yes,Yes,False
22,20,2.0,101157,top_writer_neurons,replace,16.21875,5.09375,11.125,Yes,Yes,False
22,20,2.0,101397,top_writer_neurons,replace,9.5625,3.34375,6.21875,Yes,Yes,False
22,20,2.0,101521,top_writer_neurons,replace,14.0625,4.21875,9.84375,Yes,Yes,False
22,20,2.0,101559,top_writer_neurons,replace,12.15625,4.125,8.03125,Yes,Yes,False
22,20,2.0,101582,top_writer_neurons,replace,10.0625,3.0625,7.0,Yes,Yes,False
22,20,2.0,101660,top_writer_neurons,replace,14.09375,4.40625,9.6875,Yes,Yes,False
22,20,2.0,101678,top_writer_neurons,replace,15.171875,4.8125,10.359375,Yes,Yes,False
22,20,2.0,101979,top_writer_neurons,replace,12.21875,4.0625,8.15625,Yes,Yes,False
22,20,2.0,101985,top_writer_neurons,replace,7.71875,2.78125,4.9375,Yes,Yes,False
22,20,2.0,102112,top_writer_neurons,replace,10.0625,3.0625,7.0,Yes,Yes,False
22,20,2.0,102183,top_writer_neurons,replace,11.21875,3.6875,7.53125,Yes,Yes,False
22,20,2.0,102187,top_writer_neurons,replace,8.03125,2.90625,5.125,Yes,Yes,False
22,20,2.0,102242,top_writer_neurons,replace,12.90625,4.25,8.65625,Yes,Yes,False
22,20,2.0,102269,top_writer_neurons,replace,14.0,4.46875,9.53125,Yes,Yes,False
22,20,2.0,102285,top_writer_neurons,replace,15.171875,4.8125,10.359375,Yes,Yes,False
22,20,2.0,102334,top_writer_neurons,replace,13.53125,4.21875,9.3125,Yes,Yes,False
22,20,2.0,102393,top_writer_neurons,replace,16.34375,5.34375,11.0,Yes,Yes,False
22,20,2.0,102470,top_writer_neurons,replace,14.09375,4.40625,9.6875,Yes,Yes,False
22,20,2.0,102559,top_writer_neurons,replace,20.3125,6.78125,13.53125,Yes,Yes,False
22,20,2.0,102596,top_writer_neurons,replace,19.890625,6.71875,13.171875,Yes,Yes,False
22,20,2.0,102600,top_writer_neurons,replace,17.78125,5.875,11.90625,Yes,Yes,False
22,20,2.0,102646,top_writer_neurons,replace,20.3125,6.78125,13.53125,Yes,Yes,False
22,20,2.0,102648,top_writer_neurons,replace,17.65625,5.96875,11.6875,Yes,Yes,False
22,20,2.0,102663,top_writer_neurons,replace,20.65625,6.59375,14.0625,Yes,Yes,False
22,20,2.0,102704,top_writer_neurons,replace,19.234375,6.09375,13.140625,Yes,Yes,False
22,20,2.0,102734,top_writer_neurons,replace,17.203125,5.3125,11.890625,Yes,Yes,False
22,20,2.0,102761,top_writer_neurons,replace,19.921875,6.5625,13.359375,Yes,Yes,False
22,20,2.0,102770,top_writer_neurons,replace,13.828125,4.8125,9.015625,Yes,Yes,False
22,20,2.0,102782,top_writer_neurons,replace,13.34375,4.53125,8.8125,Yes,Yes,False
22,20,2.0,102833,top_writer_neurons,replace,18.0,6.21875,11.78125,Yes,Yes,False
22,20,2.0,102946,top_writer_neurons,replace,16.71875,5.65625,11.0625,Yes,Yes,False
22,20,2.0,102969,top_writer_neurons,replace,16.203125,5.375,10.828125,Yes,Yes,False
22,20,2.0,103124,top_writer_neurons,replace,16.640625,5.09375,11.546875,Yes,Yes,False
22,20,2.0,103156,top_writer_neurons,replace,16.84375,5.625,11.21875,Yes,Yes,False
22,20,2.0,103239,top_writer_neurons,replace,17.015625,5.65625,11.359375,Yes,Yes,False
22,20,2.0,103354,top_writer_neurons,replace,14.109375,4.75,9.359375,Yes,Yes,False
22,20,2.0,103377,top_writer_neurons,replace,20.71875,6.75,13.96875,Yes,Yes,False
22,20,2.0,103382,top_writer_neurons,replace,17.296875,6.1875,11.109375,Yes,Yes,False
22,20,2.0,103470,top_writer_neurons,replace,17.8125,6.1875,11.625,Yes,Yes,False
22,20,2.0,103582,top_writer_neurons,replace,20.59375,6.78125,13.8125,Yes,Yes,False
22,20,2.0,103628,top_writer_neurons,replace,16.640625,5.09375,11.546875,Yes,Yes,False
22,20,2.0,103671,top_writer_neurons,replace,10.625,3.84375,6.78125,Yes,Yes,False
22,20,2.0,103672,top_writer_neurons,replace,17.59375,5.84375,11.75,Yes,Yes,False
22,20,2.0,103691,top_writer_neurons,replace,12.3125,4.21875,8.09375,Yes,Yes,False
22,20,2.0,103766,top_writer_neurons,replace,20.5625,6.78125,13.78125,Yes,Yes,False
22,20,2.0,103792,top_writer_neurons,replace,12.3125,4.21875,8.09375,Yes,Yes,False
22,20,2.0,103847,top_writer_neurons,replace,11.734375,4.3125,7.421875,Yes,Yes,False
22,20,2.0,103920,top_writer_neurons,replace,17.65625,5.96875,11.6875,Yes,Yes,False
22,20,2.0,103971,top_writer_neurons,replace,11.734375,4.3125,7.421875,Yes,Yes,False
22,20,2.0,103998,top_writer_neurons,replace,13.984375,4.40625,9.578125,Yes,Yes,False
22,20,2.0,104043,top_writer_neurons,replace,19.96875,6.5625,13.40625,Yes,Yes,False
22,20,2.0,104083,top_writer_neurons,replace,14.109375,4.75,9.359375,Yes,Yes,False
22,20,2.0,104114,top_writer_neurons,replace,13.984375,4.40625,9.578125,Yes,Yes,False
22,20,2.0,104217,top_writer_neurons,replace,14.984375,4.90625,10.078125,Yes,Yes,False
22,20,2.0,104248,top_writer_neurons,replace,14.484375,4.5625,9.921875,Yes,Yes,False
22,20,2.0,104384,top_writer_neurons,replace,7.0,2.28125,4.71875,Yes,Yes,False
22,20,2.0,104463,top_writer_neurons,replace,15.265625,5.125,10.140625,Yes,Yes,False
22,20,2.0,104514,top_writer_neurons,replace,3.4375,1.21875,2.21875,Yes,Yes,False
22,20,2.0,104537,top_writer_neurons,replace,16.46875,5.21875,11.25,Yes,Yes,False
22,20,2.0,104606,top_writer_neurons,replace,9.78125,3.46875,6.3125,Yes,Yes,False
22,20,2.0,104688,top_writer_neurons,replace,14.609375,4.4375,10.171875,Yes,Yes,False
22,20,2.0,104689,top_writer_neurons,replace,3.4375,1.21875,2.21875,Yes,Yes,False
22,20,2.0,104828,top_writer_neurons,replace,9.625,3.21875,6.40625,Yes,Yes,False
22,20,2.0,104957,top_writer_neurons,replace,14.578125,4.75,9.828125,Yes,Yes,False
22,20,2.0,105160,top_writer_neurons,replace,11.25,3.8125,7.4375,Yes,Yes,False
22,20,2.0,105315,top_writer_neurons,replace,13.015625,4.15625,8.859375,Yes,Yes,False
22,20,2.0,105478,top_writer_neurons,replace,10.03125,3.34375,6.6875,Yes,Yes,False
22,20,2.0,105569,top_writer_neurons,replace,10.09375,3.125,6.96875,Yes,Yes,False
22,20,2.0,105659,top_writer_neurons,replace,12.671875,3.96875,8.703125,Yes,Yes,False
22,20,2.0,105724,top_writer_neurons,replace,10.15625,3.625,6.53125,Yes,Yes,False
22,20,2.0,105789,top_writer_neurons,replace,8.0,2.53125,5.46875,Yes,Yes,False
22,20,2.0,105796,top_writer_neurons,replace,14.21875,4.25,9.96875,Yes,Yes,False
22,20,2.0,105798,top_writer_neurons,replace,13.609375,4.3125,9.296875,Yes,Yes,False
22,20,2.0,105953,top_writer_neurons,replace,9.46875,3.1875,6.28125,Yes,Yes,False
22,20,2.0,106145,top_writer_neurons,replace,11.671875,3.5625,8.109375,Yes,Yes,False
22,20,2.0,106278,top_writer_neurons,replace,8.0,2.53125,5.46875,Yes,Yes,False
22,20,2.0,106314,top_writer_neurons,replace,9.09375,3.28125,5.8125,Yes,Yes,False
22,20,2.0,106566,top_writer_neurons,replace,7.4375,2.34375,5.09375,Yes,Yes,False
22,20,2.0,106702,top_writer_neurons,replace,12.90625,3.8125,9.09375,Yes,Yes,False
22,20,2.0,106703,top_writer_neurons,replace,12.125,3.84375,8.28125,Yes,Yes,False
22,20,2.0,100034,random_neurons_0,replace,8.21875,8.1875,0.03125,Yes,Yes,False
22,20,2.0,100185,random_neurons_0,replace,17.578125,17.578125,0.0,Yes,Yes,False
22,20,2.0,100206,random_neurons_0,replace,9.03125,9.03125,0.0,Yes,Yes,False
22,20,2.0,100394,random_neurons_0,replace,8.21875,8.1875,0.03125,Yes,Yes,False
22,20,2.0,100459,random_neurons_0,replace,15.25,15.234375,0.015625,Yes,Yes,False
22,20,2.0,100505,random_neurons_0,replace,14.0625,14.03125,0.03125,Yes,Yes,False
22,20,2.0,100747,random_neurons_0,replace,5.5,5.5,0.0,Yes,Yes,False
22,20,2.0,100791,random_neurons_0,replace,6.5625,6.59375,-0.03125,Yes,Yes,False
22,20,2.0,100798,random_neurons_0,replace,9.5,9.53125,-0.03125,Yes,Yes,False
22,20,2.0,100850,random_neurons_0,replace,5.3125,5.3125,0.0,Yes,Yes,False
22,20,2.0,100919,random_neurons_0,replace,10.46875,10.46875,0.0,Yes,Yes,False
22,20,2.0,100921,random_neurons_0,replace,14.515625,14.484375,0.03125,Yes,Yes,False
22,20,2.0,100927,random_neurons_0,replace,11.71875,11.71875,0.0,Yes,Yes,False
22,20,2.0,100962,random_neurons_0,replace,9.9375,9.9375,0.0,Yes,Yes,False
22,20,2.0,101109,random_neurons_0,replace,18.9375,18.890625,0.046875,Yes,Yes,False
22,20,2.0,101157,random_neurons_0,replace,16.21875,16.234375,-0.015625,Yes,Yes,False
22,20,2.0,101397,random_neurons_0,replace,9.5625,9.53125,0.03125,Yes,Yes,False
22,20,2.0,101521,random_neurons_0,replace,14.0625,14.03125,0.03125,Yes,Yes,False
22,20,2.0,101559,random_neurons_0,replace,12.15625,12.140625,0.015625,Yes,Yes,False
22,20,2.0,101582,random_neurons_0,replace,10.0625,10.0625,0.0,Yes,Yes,False
22,20,2.0,101660,random_neurons_0,replace,14.09375,14.09375,0.0,Yes,Yes,False
22,20,2.0,101678,random_neurons_0,replace,15.171875,15.203125,-0.03125,Yes,Yes,False
22,20,2.0,101979,random_neurons_0,replace,12.21875,12.203125,0.015625,Yes,Yes,False
22,20,2.0,101985,random_neurons_0,replace,7.71875,7.71875,0.0,Yes,Yes,False
22,20,2.0,102112,random_neurons_0,replace,10.0625,10.0625,0.0,Yes,Yes,False
22,20,2.0,102183,random_neurons_0,replace,11.21875,11.25,-0.03125,Yes,Yes,False
22,20,2.0,102187,random_neurons_0,replace,8.03125,8.03125,0.0,Yes,Yes,False
22,20,2.0,102242,random_neurons_0,replace,12.90625,12.90625,0.0,Yes,Yes,False
22,20,2.0,102269,random_neurons_0,replace,14.0,14.046875,-0.046875,Yes,Yes,False
22,20,2.0,102285,random_neurons_0,replace,15.171875,15.203125,-0.03125,Yes,Yes,False
22,20,2.0,102334,random_neurons_0,replace,13.53125,13.546875,-0.015625,Yes,Yes,False
22,20,2.0,102393,random_neurons_0,replace,16.34375,16.375,-0.03125,Yes,Yes,False
22,20,2.0,102470,random_neurons_0,replace,14.09375,14.09375,0.0,Yes,Yes,False
22,20,2.0,102559,random_neurons_0,replace,20.3125,20.328125,-0.015625,Yes,Yes,False
22,20,2.0,102596,random_neurons_0,replace,19.890625,19.90625,-0.015625,Yes,Yes,False
22,20,2.0,102600,random_neurons_0,replace,17.78125,17.8125,-0.03125,Yes,Yes,False
22,20,2.0,102646,random_neurons_0,replace,20.3125,20.328125,-0.015625,Yes,Yes,False
22,20,2.0,102648,random_neurons_0,replace,17.65625,17.65625,0.0,Yes,Yes,False
22,20,2.0,102663,random_neurons_0,replace,20.65625,20.671875,-0.015625,Yes,Yes,False
22,20,2.0,102704,random_neurons_0,replace,19.234375,19.234375,0.0,Yes,Yes,False
22,20,2.0,102734,random_neurons_0,replace,17.203125,17.21875,-0.015625,Yes,Yes,False
22,20,2.0,102761,random_neurons_0,replace,19.921875,19.90625,0.015625,Yes,Yes,False
22,20,2.0,102770,random_neurons_0,replace,13.828125,13.84375,-0.015625,Yes,Yes,False
22,20,2.0,102782,random_neurons_0,replace,13.34375,13.34375,0.0,Yes,Yes,False
22,20,2.0,102833,random_neurons_0,replace,18.0,18.015625,-0.015625,Yes,Yes,False
22,20,2.0,102946,random_neurons_0,replace,16.71875,16.75,-0.03125,Yes,Yes,False
22,20,2.0,102969,random_neurons_0,replace,16.203125,16.1875,0.015625,Yes,Yes,False
22,20,2.0,103124,random_neurons_0,replace,16.640625,16.640625,0.0,Yes,Yes,False
22,20,2.0,103156,random_neurons_0,replace,16.84375,16.84375,0.0,Yes,Yes,False
22,20,2.0,103239,random_neurons_0,replace,17.015625,17.015625,0.0,Yes,Yes,False
22,20,2.0,103354,random_neurons_0,replace,14.109375,14.125,-0.015625,Yes,Yes,False
22,20,2.0,103377,random_neurons_0,replace,20.71875,20.71875,0.0,Yes,Yes,False
22,20,2.0,103382,random_neurons_0,replace,17.296875,17.3125,-0.015625,Yes,Yes,False
22,20,2.0,103470,random_neurons_0,replace,17.8125,17.8125,0.0,Yes,Yes,False
22,20,2.0,103582,random_neurons_0,replace,20.59375,20.609375,-0.015625,Yes,Yes,False
22,20,2.0,103628,random_neurons_0,replace,16.640625,16.640625,0.0,Yes,Yes,False
22,20,2.0,103671,random_neurons_0,replace,10.625,10.625,0.0,Yes,Yes,False
22,20,2.0,103672,random_neurons_0,replace,17.59375,17.640625,-0.046875,Yes,Yes,False
22,20,2.0,103691,random_neurons_0,replace,12.3125,12.296875,0.015625,Yes,Yes,False
22,20,2.0,103766,random_neurons_0,replace,20.5625,20.578125,-0.015625,Yes,Yes,False
22,20,2.0,103792,random_neurons_0,replace,12.3125,12.296875,0.015625,Yes,Yes,False
22,20,2.0,103847,random_neurons_0,replace,11.734375,11.71875,0.015625,Yes,Yes,False
22,20,2.0,103920,random_neurons_0,replace,17.65625,17.65625,0.0,Yes,Yes,False
22,20,2.0,103971,random_neurons_0,replace,11.734375,11.71875,0.015625,Yes,Yes,False
22,20,2.0,103998,random_neurons_0,replace,13.984375,13.984375,0.0,Yes,Yes,False
22,20,2.0,104043,random_neurons_0,replace,19.96875,19.984375,-0.015625,Yes,Yes,False
22,20,2.0,104083,random_neurons_0,replace,14.109375,14.125,-0.015625,Yes,Yes,False
22,20,2.0,104114,random_neurons_0,replace,13.984375,13.984375,0.0,Yes,Yes,False
22,20,2.0,104217,random_neurons_0,replace,14.984375,15.046875,-0.0625,Yes,Yes,False
22,20,2.0,104248,random_neurons_0,replace,14.484375,14.53125,-0.046875,Yes,Yes,False
22,20,2.0,104384,random_neurons_0,replace,7.0,7.03125,-0.03125,Yes,Yes,False
22,20,2.0,104463,random_neurons_0,replace,15.265625,15.265625,0.0,Yes,Yes,False
22,20,2.0,104514,random_neurons_0,replace,3.4375,3.46875,-0.03125,Yes,Yes,False
22,20,2.0,104537,random_neurons_0,replace,16.46875,16.5,-0.03125,Yes,Yes,False
22,20,2.0,104606,random_neurons_0,replace,9.78125,9.8125,-0.03125,Yes,Yes,False
22,20,2.0,104688,random_neurons_0,replace,14.609375,14.59375,0.015625,Yes,Yes,False
22,20,2.0,104689,random_neurons_0,replace,3.4375,3.46875,-0.03125,Yes,Yes,False
22,20,2.0,104828,random_neurons_0,replace,9.625,9.65625,-0.03125,Yes,Yes,False
22,20,2.0,104957,random_neurons_0,replace,14.578125,14.59375,-0.015625,Yes,Yes,False
22,20,2.0,105160,random_neurons_0,replace,11.25,11.25,0.0,Yes,Yes,False
22,20,2.0,105315,random_neurons_0,replace,13.015625,13.0,0.015625,Yes,Yes,False
22,20,2.0,105478,random_neurons_0,replace,10.03125,10.0,0.03125,Yes,Yes,False
22,20,2.0,105569,random_neurons_0,replace,10.09375,10.09375,0.0,Yes,Yes,False
22,20,2.0,105659,random_neurons_0,replace,12.671875,12.6875,-0.015625,Yes,Yes,False
22,20,2.0,105724,random_neurons_0,replace,10.15625,10.15625,0.0,Yes,Yes,False
22,20,2.0,105789,random_neurons_0,replace,8.0,8.0,0.0,Yes,Yes,False
22,20,2.0,105796,random_neurons_0,replace,14.21875,14.21875,0.0,Yes,Yes,False
22,20,2.0,105798,random_neurons_0,replace,13.609375,13.625,-0.015625,Yes,Yes,False
22,20,2.0,105953,random_neurons_0,replace,9.46875,9.5,-0.03125,Yes,Yes,False
22,20,2.0,106145,random_neurons_0,replace,11.671875,11.703125,-0.03125,Yes,Yes,False
22,20,2.0,106278,random_neurons_0,replace,8.0,8.0,0.0,Yes,Yes,False
22,20,2.0,106314,random_neurons_0,replace,9.09375,9.09375,0.0,Yes,Yes,False
22,20,2.0,106566,random_neurons_0,replace,7.4375,7.4375,0.0,Yes,Yes,False
22,20,2.0,106702,random_neurons_0,replace,12.90625,12.875,0.03125,Yes,Yes,False
22,20,2.0,106703,random_neurons_0,replace,12.125,12.171875,-0.046875,Yes,Yes,False
22,20,2.0,100034,random_neurons_1,replace,8.21875,8.1875,0.03125,Yes,Yes,False
22,20,2.0,100185,random_neurons_1,replace,17.578125,17.546875,0.03125,Yes,Yes,False
22,20,2.0,100206,random_neurons_1,replace,9.03125,9.03125,0.0,Yes,Yes,False
22,20,2.0,100394,random_neurons_1,replace,8.21875,8.1875,0.03125,Yes,Yes,False
22,20,2.0,100459,random_neurons_1,replace,15.25,15.203125,0.046875,Yes,Yes,False
22,20,2.0,100505,random_neurons_1,replace,14.0625,14.046875,0.015625,Yes,Yes,False
22,20,2.0,100747,random_neurons_1,replace,5.5,5.5,0.0,Yes,Yes,False
22,20,2.0,100791,random_neurons_1,replace,6.5625,6.5625,0.0,Yes,Yes,False
22,20,2.0,100798,random_neurons_1,replace,9.5,9.53125,-0.03125,Yes,Yes,False
22,20,2.0,100850,random_neurons_1,replace,5.3125,5.3125,0.0,Yes,Yes,False
22,20,2.0,100919,random_neurons_1,replace,10.46875,10.5,-0.03125,Yes,Yes,False
22,20,2.0,100921,random_neurons_1,replace,14.515625,14.46875,0.046875,Yes,Yes,False
22,20,2.0,100927,random_neurons_1,replace,11.71875,11.71875,0.0,Yes,Yes,False
22,20,2.0,100962,random_neurons_1,replace,9.9375,9.9375,0.0,Yes,Yes,False
22,20,2.0,101109,random_neurons_1,replace,18.9375,18.890625,0.046875,Yes,Yes,False
22,20,2.0,101157,random_neurons_1,replace,16.21875,16.21875,0.0,Yes,Yes,False
22,20,2.0,101397,random_neurons_1,replace,9.5625,9.53125,0.03125,Yes,Yes,False
22,20,2.0,101521,random_neurons_1,replace,14.0625,14.046875,0.015625,Yes,Yes,False
22,20,2.0,101559,random_neurons_1,replace,12.15625,12.15625,0.0,Yes,Yes,False
22,20,2.0,101582,random_neurons_1,replace,10.0625,10.0625,0.0,Yes,Yes,False
22,20,2.0,101660,random_neurons_1,replace,14.09375,14.0625,0.03125,Yes,Yes,False
22,20,2.0,101678,random_neurons_1,replace,15.171875,15.171875,0.0,Yes,Yes,False
22,20,2.0,101979,random_neurons_1,replace,12.21875,12.203125,0.015625,Yes,Yes,False
22,20,2.0,101985,random_neurons_1,replace,7.71875,7.71875,0.0,Yes,Yes,False
22,20,2.0,102112,random_neurons_1,replace,10.0625,10.0625,0.0,Yes,Yes,False
22,20,2.0,102183,random_neurons_1,replace,11.21875,11.234375,-0.015625,Yes,Yes,False
22,20,2.0,102187,random_neurons_1,replace,8.03125,8.0,0.03125,Yes,Yes,False
22,20,2.0,102242,random_neurons_1,replace,12.90625,12.90625,0.0,Yes,Yes,False
22,20,2.0,102269,random_neurons_1,replace,14.0,14.03125,-0.03125,Yes,Yes,False
22,20,2.0,102285,random_neurons_1,replace,15.171875,15.171875,0.0,Yes,Yes,False
22,20,2.0,102334,random_neurons_1,replace,13.53125,13.546875,-0.015625,Yes,Yes,False
22,20,2.0,102393,random_neurons_1,replace,16.34375,16.34375,0.0,Yes,Yes,False
22,20,2.0,102470,random_neurons_1,replace,14.09375,14.0625,0.03125,Yes,Yes,False
22,20,2.0,102559,random_neurons_1,replace,20.3125,20.28125,0.03125,Yes,Yes,False
22,20,2.0,102596,random_neurons_1,replace,19.890625,19.890625,0.0,Yes,Yes,False
22,20,2.0,102600,random_neurons_1,replace,17.78125,17.765625,0.015625,Yes,Yes,False
22,20,2.0,102646,random_neurons_1,replace,20.3125,20.28125,0.03125,Yes,Yes,False
22,20,2.0,102648,random_neurons_1,replace,17.65625,17.640625,0.015625,Yes,Yes,False
22,20,2.0,102663,random_neurons_1,replace,20.65625,20.6875,-0.03125,Yes,Yes,False
22,20,2.0,102704,random_neurons_1,replace,19.234375,19.1875,0.046875,Yes,Yes,False
22,20,2.0,102734,random_neurons_1,replace,17.203125,17.171875,0.03125,Yes,Yes,False
22,20,2.0,102761,random_neurons_1,replace,19.921875,19.875,0.046875,Yes,Yes,False
22,20,2.0,102770,random_neurons_1,replace,13.828125,13.828125,0.0,Yes,Yes,False
