model,model_short,scenario_id,experiment,patch_family,is_control,layer,source_version,target_version,source_expected,target_expected,expected_direction,source_sites,target_sites,n_patched_tokens,source_margin,target_original_margin,patched_margin,patch_effect,aligned_effect,source_decision,target_original_decision,patched_decision,source_yes_logit,source_no_logit,target_original_yes_logit,target_original_no_logit,patched_yes_logit,patched_no_logit,source_prompt_len,target_prompt_len
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102823,recipient_last_AB_B_to_A,recipient_last_AB,False,13,B,A,No,Yes,-1,recipient_last,recipient_last,1,0.8125,8.28125,4.875,-3.40625,3.40625,Yes,Yes,Yes,36.34375,35.53125,42.5,34.21875,40.09375,35.21875,89,90
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102823,recipient_last_AB_B_to_A,recipient_last_AB,False,14,B,A,No,Yes,-1,recipient_last,recipient_last,1,0.8125,8.28125,5.53125,-2.75,2.75,Yes,Yes,Yes,36.34375,35.53125,42.5,34.21875,40.71875,35.1875,89,90
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102823,recipient_last_AB_B_to_A,recipient_last_AB,False,15,B,A,No,Yes,-1,recipient_last,recipient_last,1,0.8125,8.28125,6.71875,-1.5625,1.5625,Yes,Yes,Yes,36.34375,35.53125,42.5,34.21875,41.59375,34.875,89,90
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102823,recipient_last_AB_B_to_A,recipient_last_AB,False,16,B,A,No,Yes,-1,recipient_last,recipient_last,1,0.8125,8.28125,8.25,-0.03125,0.03125,Yes,Yes,Yes,36.34375,35.53125,42.5,34.21875,42.46875,34.21875,89,90
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102823,recipient_last_AB_B_to_A,recipient_last_AB,False,17,B,A,No,Yes,-1,recipient_last,recipient_last,1,0.8125,8.28125,8.65625,0.375,-0.375,Yes,Yes,Yes,36.34375,35.53125,42.5,34.21875,42.6875,34.03125,89,90
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102823,recipient_last_AB_B_to_A,recipient_last_AB,False,18,B,A,No,Yes,-1,recipient_last,recipient_last,1,0.8125,8.28125,8.40625,0.125,-0.125,Yes,Yes,Yes,36.34375,35.53125,42.5,34.21875,42.5625,34.15625,89,90
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102823,recipient_last_AB_B_to_A,recipient_last_AB,False,19,B,A,No,Yes,-1,recipient_last,recipient_last,1,0.8125,8.28125,8.21875,-0.0625,0.0625,Yes,Yes,Yes,36.34375,35.53125,42.5,34.21875,42.46875,34.25,89,90
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102823,recipient_last_AB_B_to_A,recipient_last_AB,False,20,B,A,No,Yes,-1,recipient_last,recipient_last,1,0.8125,8.28125,8.28125,0.0,-0.0,Yes,Yes,Yes,36.34375,35.53125,42.5,34.21875,42.5,34.21875,89,90
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102823,recipient_last_AB_B_to_A,recipient_last_AB,False,21,B,A,No,Yes,-1,recipient_last,recipient_last,1,0.8125,8.28125,8.28125,0.0,-0.0,Yes,Yes,Yes,36.34375,35.53125,42.5,34.21875,42.53125,34.25,89,90
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102823,recipient_last_AB_B_to_A,recipient_last_AB,False,22,B,A,No,Yes,-1,recipient_last,recipient_last,1,0.8125,8.28125,8.28125,0.0,-0.0,Yes,Yes,Yes,36.34375,35.53125,42.5,34.21875,42.53125,34.25,89,90
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102823,recipient_last_AB_B_to_A,recipient_last_AB,False,23,B,A,No,Yes,-1,recipient_last,recipient_last,1,0.8125,8.28125,8.28125,0.0,-0.0,Yes,Yes,Yes,36.34375,35.53125,42.5,34.21875,42.53125,34.25,89,90
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102823,recipient_last_AB_B_to_A,recipient_last_AB,False,24,B,A,No,Yes,-1,recipient_last,recipient_last,1,0.8125,8.28125,8.3125,0.03125,-0.03125,Yes,Yes,Yes,36.34375,35.53125,42.5,34.21875,42.53125,34.21875,89,90
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102823,recipient_last_AB_B_to_A,recipient_last_AB,False,25,B,A,No,Yes,-1,recipient_last,recipient_last,1,0.8125,8.28125,8.28125,0.0,-0.0,Yes,Yes,Yes,36.34375,35.53125,42.5,34.21875,42.53125,34.25,89,90
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102823,recipient_last_AB_B_to_A,recipient_last_AB,False,26,B,A,No,Yes,-1,recipient_last,recipient_last,1,0.8125,8.28125,8.28125,0.0,-0.0,Yes,Yes,Yes,36.34375,35.53125,42.5,34.21875,42.53125,34.25,89,90
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102823,recipient_last_AB_B_to_A,recipient_last_AB,False,27,B,A,No,Yes,-1,recipient_last,recipient_last,1,0.8125,8.28125,8.28125,0.0,-0.0,Yes,Yes,Yes,36.34375,35.53125,42.5,34.21875,42.5,34.21875,89,90
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_A_to_B,final_AB,False,0,A,B,Yes,No,1,final,final,1,12.3125,1.8125,1.84375,0.03125,0.03125,Yes,Yes,Yes,43.21875,30.90625,36.28125,34.46875,36.3125,34.46875,86,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_A_to_B,final_AB,False,1,A,B,Yes,No,1,final,final,1,12.3125,1.8125,1.8125,0.0,0.0,Yes,Yes,Yes,43.21875,30.90625,36.28125,34.46875,36.25,34.4375,86,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_A_to_B,final_AB,False,2,A,B,Yes,No,1,final,final,1,12.3125,1.8125,1.8125,0.0,0.0,Yes,Yes,Yes,43.21875,30.90625,36.28125,34.46875,36.28125,34.46875,86,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_A_to_B,final_AB,False,3,A,B,Yes,No,1,final,final,1,12.3125,1.8125,1.8125,0.0,0.0,Yes,Yes,Yes,43.21875,30.90625,36.28125,34.46875,36.28125,34.46875,86,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_A_to_B,final_AB,False,4,A,B,Yes,No,1,final,final,1,12.3125,1.8125,1.8125,0.0,0.0,Yes,Yes,Yes,43.21875,30.90625,36.28125,34.46875,36.28125,34.46875,86,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_A_to_B,final_AB,False,5,A,B,Yes,No,1,final,final,1,12.3125,1.8125,1.8125,0.0,0.0,Yes,Yes,Yes,43.21875,30.90625,36.28125,34.46875,36.28125,34.46875,86,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_A_to_B,final_AB,False,6,A,B,Yes,No,1,final,final,1,12.3125,1.8125,1.84375,0.03125,0.03125,Yes,Yes,Yes,43.21875,30.90625,36.28125,34.46875,36.28125,34.4375,86,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_A_to_B,final_AB,False,7,A,B,Yes,No,1,final,final,1,12.3125,1.8125,1.84375,0.03125,0.03125,Yes,Yes,Yes,43.21875,30.90625,36.28125,34.46875,36.28125,34.4375,86,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_A_to_B,final_AB,False,8,A,B,Yes,No,1,final,final,1,12.3125,1.8125,1.8125,0.0,0.0,Yes,Yes,Yes,43.21875,30.90625,36.28125,34.46875,36.28125,34.46875,86,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_A_to_B,final_AB,False,9,A,B,Yes,No,1,final,final,1,12.3125,1.8125,1.8125,0.0,0.0,Yes,Yes,Yes,43.21875,30.90625,36.28125,34.46875,36.25,34.4375,86,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_A_to_B,final_AB,False,10,A,B,Yes,No,1,final,final,1,12.3125,1.8125,1.84375,0.03125,0.03125,Yes,Yes,Yes,43.21875,30.90625,36.28125,34.46875,36.25,34.40625,86,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_A_to_B,final_AB,False,11,A,B,Yes,No,1,final,final,1,12.3125,1.8125,1.84375,0.03125,0.03125,Yes,Yes,Yes,43.21875,30.90625,36.28125,34.46875,36.21875,34.375,86,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_A_to_B,final_AB,False,12,A,B,Yes,No,1,final,final,1,12.3125,1.8125,1.84375,0.03125,0.03125,Yes,Yes,Yes,43.21875,30.90625,36.28125,34.46875,36.21875,34.375,86,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_A_to_B,final_AB,False,13,A,B,Yes,No,1,final,final,1,12.3125,1.8125,1.875,0.0625,0.0625,Yes,Yes,Yes,43.21875,30.90625,36.28125,34.46875,36.25,34.375,86,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_A_to_B,final_AB,False,14,A,B,Yes,No,1,final,final,1,12.3125,1.8125,1.875,0.0625,0.0625,Yes,Yes,Yes,43.21875,30.90625,36.28125,34.46875,36.25,34.375,86,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_A_to_B,final_AB,False,15,A,B,Yes,No,1,final,final,1,12.3125,1.8125,1.96875,0.15625,0.15625,Yes,Yes,Yes,43.21875,30.90625,36.28125,34.46875,36.34375,34.375,86,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_A_to_B,final_AB,False,16,A,B,Yes,No,1,final,final,1,12.3125,1.8125,1.96875,0.15625,0.15625,Yes,Yes,Yes,43.21875,30.90625,36.28125,34.46875,36.375,34.40625,86,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_A_to_B,final_AB,False,17,A,B,Yes,No,1,final,final,1,12.3125,1.8125,2.1875,0.375,0.375,Yes,Yes,Yes,43.21875,30.90625,36.28125,34.46875,36.84375,34.65625,86,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_A_to_B,final_AB,False,18,A,B,Yes,No,1,final,final,1,12.3125,1.8125,6.15625,4.34375,4.34375,Yes,Yes,Yes,43.21875,30.90625,36.28125,34.46875,40.375,34.21875,86,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_A_to_B,final_AB,False,19,A,B,Yes,No,1,final,final,1,12.3125,1.8125,7.4375,5.625,5.625,Yes,Yes,Yes,43.21875,30.90625,36.28125,34.46875,41.1875,33.75,86,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_A_to_B,final_AB,False,20,A,B,Yes,No,1,final,final,1,12.3125,1.8125,10.765625,8.953125,8.953125,Yes,Yes,Yes,43.21875,30.90625,36.28125,34.46875,42.625,31.859375,86,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_A_to_B,final_AB,False,21,A,B,Yes,No,1,final,final,1,12.3125,1.8125,10.921875,9.109375,9.109375,Yes,Yes,Yes,43.21875,30.90625,36.28125,34.46875,42.75,31.828125,86,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_A_to_B,final_AB,False,22,A,B,Yes,No,1,final,final,1,12.3125,1.8125,10.921875,9.109375,9.109375,Yes,Yes,Yes,43.21875,30.90625,36.28125,34.46875,42.75,31.828125,86,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_A_to_B,final_AB,False,23,A,B,Yes,No,1,final,final,1,12.3125,1.8125,11.25,9.4375,9.4375,Yes,Yes,Yes,43.21875,30.90625,36.28125,34.46875,42.8125,31.5625,86,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_A_to_B,final_AB,False,24,A,B,Yes,No,1,final,final,1,12.3125,1.8125,11.3125,9.5,9.5,Yes,Yes,Yes,43.21875,30.90625,36.28125,34.46875,42.84375,31.53125,86,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_A_to_B,final_AB,False,25,A,B,Yes,No,1,final,final,1,12.3125,1.8125,11.96875,10.15625,10.15625,Yes,Yes,Yes,43.21875,30.90625,36.28125,34.46875,43.21875,31.25,86,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_A_to_B,final_AB,False,26,A,B,Yes,No,1,final,final,1,12.3125,1.8125,12.3125,10.5,10.5,Yes,Yes,Yes,43.21875,30.90625,36.28125,34.46875,43.28125,30.96875,86,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_A_to_B,final_AB,False,27,A,B,Yes,No,1,final,final,1,12.3125,1.8125,8.375,6.5625,6.5625,Yes,Yes,Yes,43.21875,30.90625,36.28125,34.46875,36.5625,28.1875,86,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_B_to_A,final_AB,False,0,B,A,No,Yes,-1,final,final,1,1.8125,12.3125,12.3125,0.0,-0.0,Yes,Yes,Yes,36.28125,34.46875,43.21875,30.90625,43.21875,30.90625,85,86
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_B_to_A,final_AB,False,1,B,A,No,Yes,-1,final,final,1,1.8125,12.3125,12.3125,0.0,-0.0,Yes,Yes,Yes,36.28125,34.46875,43.21875,30.90625,43.21875,30.90625,85,86
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_B_to_A,final_AB,False,2,B,A,No,Yes,-1,final,final,1,1.8125,12.3125,12.3125,0.0,-0.0,Yes,Yes,Yes,36.28125,34.46875,43.21875,30.90625,43.21875,30.90625,85,86
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_B_to_A,final_AB,False,3,B,A,No,Yes,-1,final,final,1,1.8125,12.3125,12.328125,0.015625,-0.015625,Yes,Yes,Yes,36.28125,34.46875,43.21875,30.90625,43.25,30.921875,85,86
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_B_to_A,final_AB,False,4,B,A,No,Yes,-1,final,final,1,1.8125,12.3125,12.296875,-0.015625,0.015625,Yes,Yes,Yes,36.28125,34.46875,43.21875,30.90625,43.21875,30.921875,85,86
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_B_to_A,final_AB,False,5,B,A,No,Yes,-1,final,final,1,1.8125,12.3125,12.296875,-0.015625,0.015625,Yes,Yes,Yes,36.28125,34.46875,43.21875,30.90625,43.21875,30.921875,85,86
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_B_to_A,final_AB,False,6,B,A,No,Yes,-1,final,final,1,1.8125,12.3125,12.3125,0.0,-0.0,Yes,Yes,Yes,36.28125,34.46875,43.21875,30.90625,43.21875,30.90625,85,86
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_B_to_A,final_AB,False,7,B,A,No,Yes,-1,final,final,1,1.8125,12.3125,12.328125,0.015625,-0.015625,Yes,Yes,Yes,36.28125,34.46875,43.21875,30.90625,43.21875,30.890625,85,86
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_B_to_A,final_AB,False,8,B,A,No,Yes,-1,final,final,1,1.8125,12.3125,12.328125,0.015625,-0.015625,Yes,Yes,Yes,36.28125,34.46875,43.21875,30.90625,43.21875,30.890625,85,86
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_B_to_A,final_AB,False,9,B,A,No,Yes,-1,final,final,1,1.8125,12.3125,12.359375,0.046875,-0.046875,Yes,Yes,Yes,36.28125,34.46875,43.21875,30.90625,43.25,30.890625,85,86
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_B_to_A,final_AB,False,10,B,A,No,Yes,-1,final,final,1,1.8125,12.3125,12.390625,0.078125,-0.078125,Yes,Yes,Yes,36.28125,34.46875,43.21875,30.90625,43.28125,30.890625,85,86
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_B_to_A,final_AB,False,11,B,A,No,Yes,-1,final,final,1,1.8125,12.3125,12.34375,0.03125,-0.03125,Yes,Yes,Yes,36.28125,34.46875,43.21875,30.90625,43.25,30.90625,85,86
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_B_to_A,final_AB,False,12,B,A,No,Yes,-1,final,final,1,1.8125,12.3125,12.3125,0.0,-0.0,Yes,Yes,Yes,36.28125,34.46875,43.21875,30.90625,43.25,30.9375,85,86
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_B_to_A,final_AB,False,13,B,A,No,Yes,-1,final,final,1,1.8125,12.3125,12.28125,-0.03125,0.03125,Yes,Yes,Yes,36.28125,34.46875,43.21875,30.90625,43.25,30.96875,85,86
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_B_to_A,final_AB,False,14,B,A,No,Yes,-1,final,final,1,1.8125,12.3125,12.296875,-0.015625,0.015625,Yes,Yes,Yes,36.28125,34.46875,43.21875,30.90625,43.25,30.953125,85,86
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_B_to_A,final_AB,False,15,B,A,No,Yes,-1,final,final,1,1.8125,12.3125,12.140625,-0.171875,0.171875,Yes,Yes,Yes,36.28125,34.46875,43.21875,30.90625,43.15625,31.015625,85,86
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_B_to_A,final_AB,False,16,B,A,No,Yes,-1,final,final,1,1.8125,12.3125,12.125,-0.1875,0.1875,Yes,Yes,Yes,36.28125,34.46875,43.21875,30.90625,43.15625,31.03125,85,86
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_B_to_A,final_AB,False,17,B,A,No,Yes,-1,final,final,1,1.8125,12.3125,11.53125,-0.78125,0.78125,Yes,Yes,Yes,36.28125,34.46875,43.21875,30.90625,42.84375,31.3125,85,86
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_B_to_A,final_AB,False,18,B,A,No,Yes,-1,final,final,1,1.8125,12.3125,6.96875,-5.34375,5.34375,Yes,Yes,Yes,36.28125,34.46875,43.21875,30.90625,40.4375,33.46875,85,86
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_B_to_A,final_AB,False,19,B,A,No,Yes,-1,final,final,1,1.8125,12.3125,5.5625,-6.75,6.75,Yes,Yes,Yes,36.28125,34.46875,43.21875,30.90625,39.5,33.9375,85,86
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_B_to_A,final_AB,False,20,B,A,No,Yes,-1,final,final,1,1.8125,12.3125,2.6875,-9.625,9.625,Yes,Yes,Yes,36.28125,34.46875,43.21875,30.90625,37.0625,34.375,85,86
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_B_to_A,final_AB,False,21,B,A,No,Yes,-1,final,final,1,1.8125,12.3125,2.625,-9.6875,9.6875,Yes,Yes,Yes,36.28125,34.46875,43.21875,30.90625,36.8125,34.1875,85,86
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_B_to_A,final_AB,False,22,B,A,No,Yes,-1,final,final,1,1.8125,12.3125,2.625,-9.6875,9.6875,Yes,Yes,Yes,36.28125,34.46875,43.21875,30.90625,36.84375,34.21875,85,86
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_B_to_A,final_AB,False,23,B,A,No,Yes,-1,final,final,1,1.8125,12.3125,2.4375,-9.875,9.875,Yes,Yes,Yes,36.28125,34.46875,43.21875,30.90625,36.75,34.3125,85,86
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_B_to_A,final_AB,False,24,B,A,No,Yes,-1,final,final,1,1.8125,12.3125,2.4375,-9.875,9.875,Yes,Yes,Yes,36.28125,34.46875,43.21875,30.90625,36.75,34.3125,85,86
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_B_to_A,final_AB,False,25,B,A,No,Yes,-1,final,final,1,1.8125,12.3125,2.0625,-10.25,10.25,Yes,Yes,Yes,36.28125,34.46875,43.21875,30.90625,36.34375,34.28125,85,86
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_B_to_A,final_AB,False,26,B,A,No,Yes,-1,final,final,1,1.8125,12.3125,1.8125,-10.5,10.5,Yes,Yes,Yes,36.28125,34.46875,43.21875,30.90625,36.21875,34.40625,85,86
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,final_AB_B_to_A,final_AB,False,27,B,A,No,Yes,-1,final,final,1,1.8125,12.3125,-0.375,-12.6875,12.6875,Yes,Yes,No,36.28125,34.46875,43.21875,30.90625,31.875,32.25,85,86
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,recipient_last_AB_A_to_B,recipient_last_AB,False,0,A,B,Yes,No,1,recipient_last,recipient_last,1,12.3125,1.8125,6.84375,5.03125,5.03125,Yes,Yes,Yes,43.21875,30.90625,36.28125,34.46875,40.15625,33.3125,86,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,recipient_last_AB_A_to_B,recipient_last_AB,False,1,A,B,Yes,No,1,recipient_last,recipient_last,1,12.3125,1.8125,8.875,7.0625,7.0625,Yes,Yes,Yes,43.21875,30.90625,36.28125,34.46875,41.25,32.375,86,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,recipient_last_AB_A_to_B,recipient_last_AB,False,2,A,B,Yes,No,1,recipient_last,recipient_last,1,12.3125,1.8125,9.09375,7.28125,7.28125,Yes,Yes,Yes,43.21875,30.90625,36.28125,34.46875,41.375,32.28125,86,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,recipient_last_AB_A_to_B,recipient_last_AB,False,3,A,B,Yes,No,1,recipient_last,recipient_last,1,12.3125,1.8125,9.25,7.4375,7.4375,Yes,Yes,Yes,43.21875,30.90625,36.28125,34.46875,41.46875,32.21875,86,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,recipient_last_AB_A_to_B,recipient_last_AB,False,4,A,B,Yes,No,1,recipient_last,recipient_last,1,12.3125,1.8125,9.25,7.4375,7.4375,Yes,Yes,Yes,43.21875,30.90625,36.28125,34.46875,41.4375,32.1875,86,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,recipient_last_AB_A_to_B,recipient_last_AB,False,5,A,B,Yes,No,1,recipient_last,recipient_last,1,12.3125,1.8125,9.5,7.6875,7.6875,Yes,Yes,Yes,43.21875,30.90625,36.28125,34.46875,41.5,32.0,86,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,recipient_last_AB_A_to_B,recipient_last_AB,False,6,A,B,Yes,No,1,recipient_last,recipient_last,1,12.3125,1.8125,9.53125,7.71875,7.71875,Yes,Yes,Yes,43.21875,30.90625,36.28125,34.46875,41.4375,31.90625,86,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,recipient_last_AB_A_to_B,recipient_last_AB,False,7,A,B,Yes,No,1,recipient_last,recipient_last,1,12.3125,1.8125,9.3125,7.5,7.5,Yes,Yes,Yes,43.21875,30.90625,36.28125,34.46875,41.53125,32.21875,86,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,recipient_last_AB_A_to_B,recipient_last_AB,False,8,A,B,Yes,No,1,recipient_last,recipient_last,1,12.3125,1.8125,9.34375,7.53125,7.53125,Yes,Yes,Yes,43.21875,30.90625,36.28125,34.46875,41.59375,32.25,86,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,recipient_last_AB_A_to_B,recipient_last_AB,False,9,A,B,Yes,No,1,recipient_last,recipient_last,1,12.3125,1.8125,8.46875,6.65625,6.65625,Yes,Yes,Yes,43.21875,30.90625,36.28125,34.46875,40.9375,32.46875,86,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,recipient_last_AB_A_to_B,recipient_last_AB,False,10,A,B,Yes,No,1,recipient_last,recipient_last,1,12.3125,1.8125,8.59375,6.78125,6.78125,Yes,Yes,Yes,43.21875,30.90625,36.28125,34.46875,40.96875,32.375,86,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,recipient_last_AB_A_to_B,recipient_last_AB,False,11,A,B,Yes,No,1,recipient_last,recipient_last,1,12.3125,1.8125,8.9375,7.125,7.125,Yes,Yes,Yes,43.21875,30.90625,36.28125,34.46875,41.09375,32.15625,86,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,recipient_last_AB_A_to_B,recipient_last_AB,False,12,A,B,Yes,No,1,recipient_last,recipient_last,1,12.3125,1.8125,8.5,6.6875,6.6875,Yes,Yes,Yes,43.21875,30.90625,36.28125,34.46875,40.75,32.25,86,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,recipient_last_AB_A_to_B,recipient_last_AB,False,13,A,B,Yes,No,1,recipient_last,recipient_last,1,12.3125,1.8125,6.84375,5.03125,5.03125,Yes,Yes,Yes,43.21875,30.90625,36.28125,34.46875,39.53125,32.6875,86,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,recipient_last_AB_A_to_B,recipient_last_AB,False,14,A,B,Yes,No,1,recipient_last,recipient_last,1,12.3125,1.8125,6.46875,4.65625,4.65625,Yes,Yes,Yes,43.21875,30.90625,36.28125,34.46875,39.25,32.78125,86,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,recipient_last_AB_A_to_B,recipient_last_AB,False,15,A,B,Yes,No,1,recipient_last,recipient_last,1,12.3125,1.8125,5.28125,3.46875,3.46875,Yes,Yes,Yes,43.21875,30.90625,36.28125,34.46875,38.59375,33.3125,86,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,recipient_last_AB_A_to_B,recipient_last_AB,False,16,A,B,Yes,No,1,recipient_last,recipient_last,1,12.3125,1.8125,4.09375,2.28125,2.28125,Yes,Yes,Yes,43.21875,30.90625,36.28125,34.46875,37.75,33.65625,86,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,102852,recipient_last_AB_A_to_B,recipient_last_AB,False,17,A,B,Yes,No,1,recipient_last,recipient_last,1,12.3125,1.8125,3.28125,1.46875,1.46875,Yes,Yes,Yes,43.21875,30.90625,36.28125,34.46875,37.21875,33.9375,86,85
