model,model_short,scenario_id,experiment,patch_family,is_control,layer,source_version,target_version,source_expected,target_expected,expected_direction,source_sites,target_sites,n_patched_tokens,source_margin,target_original_margin,patched_margin,patch_effect,aligned_effect,source_decision,target_original_decision,patched_decision,source_yes_logit,source_no_logit,target_original_yes_logit,target_original_no_logit,patched_yes_logit,patched_no_logit,source_prompt_len,target_prompt_len
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,both_span_AD_A_to_D,both_span_AD,False,25,A,D,Yes,No,1,recipient_span+purpose_span,recipient_span+purpose_span,5,16.203125,0.34375,0.3125,-0.03125,-0.03125,Yes,Yes,Yes,45.03125,28.828125,34.375,34.03125,34.34375,34.03125,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,both_span_AD_A_to_D,both_span_AD,False,26,A,D,Yes,No,1,recipient_span+purpose_span,recipient_span+purpose_span,5,16.203125,0.34375,0.34375,0.0,0.0,Yes,Yes,Yes,45.03125,28.828125,34.375,34.03125,34.375,34.03125,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,both_span_AD_A_to_D,both_span_AD,False,27,A,D,Yes,No,1,recipient_span+purpose_span,recipient_span+purpose_span,5,16.203125,0.34375,0.34375,0.0,0.0,Yes,Yes,Yes,45.03125,28.828125,34.375,34.03125,34.375,34.03125,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,both_span_AD_D_to_A,both_span_AD,False,0,D,A,No,Yes,-1,recipient_span+purpose_span,recipient_span+purpose_span,5,0.34375,16.203125,0.3125,-15.890625,15.890625,Yes,Yes,Yes,34.375,34.03125,45.03125,28.828125,34.34375,34.03125,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,both_span_AD_D_to_A,both_span_AD,False,1,D,A,No,Yes,-1,recipient_span+purpose_span,recipient_span+purpose_span,5,0.34375,16.203125,0.3125,-15.890625,15.890625,Yes,Yes,Yes,34.375,34.03125,45.03125,28.828125,34.3125,34.0,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,both_span_AD_D_to_A,both_span_AD,False,2,D,A,No,Yes,-1,recipient_span+purpose_span,recipient_span+purpose_span,5,0.34375,16.203125,0.28125,-15.921875,15.921875,Yes,Yes,Yes,34.375,34.03125,45.03125,28.828125,34.25,33.96875,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,both_span_AD_D_to_A,both_span_AD,False,3,D,A,No,Yes,-1,recipient_span+purpose_span,recipient_span+purpose_span,5,0.34375,16.203125,0.40625,-15.796875,15.796875,Yes,Yes,Yes,34.375,34.03125,45.03125,28.828125,34.28125,33.875,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,both_span_AD_D_to_A,both_span_AD,False,4,D,A,No,Yes,-1,recipient_span+purpose_span,recipient_span+purpose_span,5,0.34375,16.203125,0.3125,-15.890625,15.890625,Yes,Yes,Yes,34.375,34.03125,45.03125,28.828125,34.1875,33.875,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,both_span_AD_D_to_A,both_span_AD,False,5,D,A,No,Yes,-1,recipient_span+purpose_span,recipient_span+purpose_span,5,0.34375,16.203125,0.46875,-15.734375,15.734375,Yes,Yes,Yes,34.375,34.03125,45.03125,28.828125,34.25,33.78125,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,both_span_AD_D_to_A,both_span_AD,False,6,D,A,No,Yes,-1,recipient_span+purpose_span,recipient_span+purpose_span,5,0.34375,16.203125,0.6875,-15.515625,15.515625,Yes,Yes,Yes,34.375,34.03125,45.03125,28.828125,34.34375,33.65625,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,both_span_AD_D_to_A,both_span_AD,False,7,D,A,No,Yes,-1,recipient_span+purpose_span,recipient_span+purpose_span,5,0.34375,16.203125,1.25,-14.953125,14.953125,Yes,Yes,Yes,34.375,34.03125,45.03125,28.828125,34.78125,33.53125,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,both_span_AD_D_to_A,both_span_AD,False,8,D,A,No,Yes,-1,recipient_span+purpose_span,recipient_span+purpose_span,5,0.34375,16.203125,1.15625,-15.046875,15.046875,Yes,Yes,Yes,34.375,34.03125,45.03125,28.828125,34.78125,33.625,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,both_span_AD_D_to_A,both_span_AD,False,9,D,A,No,Yes,-1,recipient_span+purpose_span,recipient_span+purpose_span,5,0.34375,16.203125,2.0625,-14.140625,14.140625,Yes,Yes,Yes,34.375,34.03125,45.03125,28.828125,36.1875,34.125,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,both_span_AD_D_to_A,both_span_AD,False,10,D,A,No,Yes,-1,recipient_span+purpose_span,recipient_span+purpose_span,5,0.34375,16.203125,2.65625,-13.546875,13.546875,Yes,Yes,Yes,34.375,34.03125,45.03125,28.828125,37.0,34.34375,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,both_span_AD_D_to_A,both_span_AD,False,11,D,A,No,Yes,-1,recipient_span+purpose_span,recipient_span+purpose_span,5,0.34375,16.203125,4.0,-12.203125,12.203125,Yes,Yes,Yes,34.375,34.03125,45.03125,28.828125,38.40625,34.40625,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,both_span_AD_D_to_A,both_span_AD,False,12,D,A,No,Yes,-1,recipient_span+purpose_span,recipient_span+purpose_span,5,0.34375,16.203125,7.28125,-8.921875,8.921875,Yes,Yes,Yes,34.375,34.03125,45.03125,28.828125,41.15625,33.875,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,both_span_AD_D_to_A,both_span_AD,False,13,D,A,No,Yes,-1,recipient_span+purpose_span,recipient_span+purpose_span,5,0.34375,16.203125,10.5625,-5.640625,5.640625,Yes,Yes,Yes,34.375,34.03125,45.03125,28.828125,43.125,32.5625,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,both_span_AD_D_to_A,both_span_AD,False,14,D,A,No,Yes,-1,recipient_span+purpose_span,recipient_span+purpose_span,5,0.34375,16.203125,12.09375,-4.109375,4.109375,Yes,Yes,Yes,34.375,34.03125,45.03125,28.828125,43.75,31.65625,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,both_span_AD_D_to_A,both_span_AD,False,15,D,A,No,Yes,-1,recipient_span+purpose_span,recipient_span+purpose_span,5,0.34375,16.203125,13.890625,-2.3125,2.3125,Yes,Yes,Yes,34.375,34.03125,45.03125,28.828125,44.5,30.609375,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,both_span_AD_D_to_A,both_span_AD,False,16,D,A,No,Yes,-1,recipient_span+purpose_span,recipient_span+purpose_span,5,0.34375,16.203125,14.890625,-1.3125,1.3125,Yes,Yes,Yes,34.375,34.03125,45.03125,28.828125,44.75,29.859375,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,both_span_AD_D_to_A,both_span_AD,False,17,D,A,No,Yes,-1,recipient_span+purpose_span,recipient_span+purpose_span,5,0.34375,16.203125,15.40625,-0.796875,0.796875,Yes,Yes,Yes,34.375,34.03125,45.03125,28.828125,44.875,29.46875,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,both_span_AD_D_to_A,both_span_AD,False,18,D,A,No,Yes,-1,recipient_span+purpose_span,recipient_span+purpose_span,5,0.34375,16.203125,16.0625,-0.140625,0.140625,Yes,Yes,Yes,34.375,34.03125,45.03125,28.828125,45.09375,29.03125,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,both_span_AD_D_to_A,both_span_AD,False,19,D,A,No,Yes,-1,recipient_span+purpose_span,recipient_span+purpose_span,5,0.34375,16.203125,16.15625,-0.046875,0.046875,Yes,Yes,Yes,34.375,34.03125,45.03125,28.828125,45.03125,28.875,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,both_span_AD_D_to_A,both_span_AD,False,20,D,A,No,Yes,-1,recipient_span+purpose_span,recipient_span+purpose_span,5,0.34375,16.203125,16.1875,-0.015625,0.015625,Yes,Yes,Yes,34.375,34.03125,45.03125,28.828125,45.03125,28.84375,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,both_span_AD_D_to_A,both_span_AD,False,21,D,A,No,Yes,-1,recipient_span+purpose_span,recipient_span+purpose_span,5,0.34375,16.203125,16.21875,0.015625,-0.015625,Yes,Yes,Yes,34.375,34.03125,45.03125,28.828125,45.03125,28.8125,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,both_span_AD_D_to_A,both_span_AD,False,22,D,A,No,Yes,-1,recipient_span+purpose_span,recipient_span+purpose_span,5,0.34375,16.203125,16.1875,-0.015625,0.015625,Yes,Yes,Yes,34.375,34.03125,45.03125,28.828125,45.03125,28.84375,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,both_span_AD_D_to_A,both_span_AD,False,23,D,A,No,Yes,-1,recipient_span+purpose_span,recipient_span+purpose_span,5,0.34375,16.203125,16.203125,0.0,-0.0,Yes,Yes,Yes,34.375,34.03125,45.03125,28.828125,45.03125,28.828125,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,both_span_AD_D_to_A,both_span_AD,False,24,D,A,No,Yes,-1,recipient_span+purpose_span,recipient_span+purpose_span,5,0.34375,16.203125,16.203125,0.0,-0.0,Yes,Yes,Yes,34.375,34.03125,45.03125,28.828125,45.03125,28.828125,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,both_span_AD_D_to_A,both_span_AD,False,25,D,A,No,Yes,-1,recipient_span+purpose_span,recipient_span+purpose_span,5,0.34375,16.203125,16.1875,-0.015625,0.015625,Yes,Yes,Yes,34.375,34.03125,45.03125,28.828125,45.03125,28.84375,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,both_span_AD_D_to_A,both_span_AD,False,26,D,A,No,Yes,-1,recipient_span+purpose_span,recipient_span+purpose_span,5,0.34375,16.203125,16.203125,0.0,-0.0,Yes,Yes,Yes,34.375,34.03125,45.03125,28.828125,45.03125,28.828125,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,both_span_AD_D_to_A,both_span_AD,False,27,D,A,No,Yes,-1,recipient_span+purpose_span,recipient_span+purpose_span,5,0.34375,16.203125,16.203125,0.0,-0.0,Yes,Yes,Yes,34.375,34.03125,45.03125,28.828125,45.03125,28.828125,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_A_to_C,purpose_span_AC,False,0,A,C,Yes,No,1,purpose_span,purpose_span,2,17.671875,1.28125,17.578125,16.296875,16.296875,Yes,Yes,Yes,45.0625,27.390625,37.4375,36.15625,45.0625,27.484375,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_A_to_C,purpose_span_AC,False,1,A,C,Yes,No,1,purpose_span,purpose_span,2,17.671875,1.28125,17.59375,16.3125,16.3125,Yes,Yes,Yes,45.0625,27.390625,37.4375,36.15625,45.03125,27.4375,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_A_to_C,purpose_span_AC,False,2,A,C,Yes,No,1,purpose_span,purpose_span,2,17.671875,1.28125,17.5625,16.28125,16.28125,Yes,Yes,Yes,45.0625,27.390625,37.4375,36.15625,45.03125,27.46875,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_A_to_C,purpose_span_AC,False,3,A,C,Yes,No,1,purpose_span,purpose_span,2,17.671875,1.28125,17.46875,16.1875,16.1875,Yes,Yes,Yes,45.0625,27.390625,37.4375,36.15625,45.03125,27.5625,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_A_to_C,purpose_span_AC,False,4,A,C,Yes,No,1,purpose_span,purpose_span,2,17.671875,1.28125,17.515625,16.234375,16.234375,Yes,Yes,Yes,45.0625,27.390625,37.4375,36.15625,45.03125,27.515625,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_A_to_C,purpose_span_AC,False,5,A,C,Yes,No,1,purpose_span,purpose_span,2,17.671875,1.28125,17.515625,16.234375,16.234375,Yes,Yes,Yes,45.0625,27.390625,37.4375,36.15625,45.03125,27.515625,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_A_to_C,purpose_span_AC,False,6,A,C,Yes,No,1,purpose_span,purpose_span,2,17.671875,1.28125,17.453125,16.171875,16.171875,Yes,Yes,Yes,45.0625,27.390625,37.4375,36.15625,45.03125,27.578125,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_A_to_C,purpose_span_AC,False,7,A,C,Yes,No,1,purpose_span,purpose_span,2,17.671875,1.28125,17.09375,15.8125,15.8125,Yes,Yes,Yes,45.0625,27.390625,37.4375,36.15625,44.9375,27.84375,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_A_to_C,purpose_span_AC,False,8,A,C,Yes,No,1,purpose_span,purpose_span,2,17.671875,1.28125,16.78125,15.5,15.5,Yes,Yes,Yes,45.0625,27.390625,37.4375,36.15625,44.84375,28.0625,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_A_to_C,purpose_span_AC,False,9,A,C,Yes,No,1,purpose_span,purpose_span,2,17.671875,1.28125,16.21875,14.9375,14.9375,Yes,Yes,Yes,45.0625,27.390625,37.4375,36.15625,44.84375,28.625,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_A_to_C,purpose_span_AC,False,10,A,C,Yes,No,1,purpose_span,purpose_span,2,17.671875,1.28125,16.21875,14.9375,14.9375,Yes,Yes,Yes,45.0625,27.390625,37.4375,36.15625,44.9375,28.71875,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_A_to_C,purpose_span_AC,False,11,A,C,Yes,No,1,purpose_span,purpose_span,2,17.671875,1.28125,16.015625,14.734375,14.734375,Yes,Yes,Yes,45.0625,27.390625,37.4375,36.15625,44.875,28.859375,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_A_to_C,purpose_span_AC,False,12,A,C,Yes,No,1,purpose_span,purpose_span,2,17.671875,1.28125,15.09375,13.8125,13.8125,Yes,Yes,Yes,45.0625,27.390625,37.4375,36.15625,44.59375,29.5,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_A_to_C,purpose_span_AC,False,13,A,C,Yes,No,1,purpose_span,purpose_span,2,17.671875,1.28125,12.984375,11.703125,11.703125,Yes,Yes,Yes,45.0625,27.390625,37.4375,36.15625,43.78125,30.796875,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_A_to_C,purpose_span_AC,False,14,A,C,Yes,No,1,purpose_span,purpose_span,2,17.671875,1.28125,12.375,11.09375,11.09375,Yes,Yes,Yes,45.0625,27.390625,37.4375,36.15625,43.6875,31.3125,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_A_to_C,purpose_span_AC,False,15,A,C,Yes,No,1,purpose_span,purpose_span,2,17.671875,1.28125,8.28125,7.0,7.0,Yes,Yes,Yes,45.0625,27.390625,37.4375,36.15625,42.15625,33.875,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_A_to_C,purpose_span_AC,False,16,A,C,Yes,No,1,purpose_span,purpose_span,2,17.671875,1.28125,4.78125,3.5,3.5,Yes,Yes,Yes,45.0625,27.390625,37.4375,36.15625,40.34375,35.5625,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_A_to_C,purpose_span_AC,False,17,A,C,Yes,No,1,purpose_span,purpose_span,2,17.671875,1.28125,3.3125,2.03125,2.03125,Yes,Yes,Yes,45.0625,27.390625,37.4375,36.15625,39.375,36.0625,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_A_to_C,purpose_span_AC,False,18,A,C,Yes,No,1,purpose_span,purpose_span,2,17.671875,1.28125,1.46875,0.1875,0.1875,Yes,Yes,Yes,45.0625,27.390625,37.4375,36.15625,37.6875,36.21875,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_A_to_C,purpose_span_AC,False,19,A,C,Yes,No,1,purpose_span,purpose_span,2,17.671875,1.28125,1.28125,0.0,0.0,Yes,Yes,Yes,45.0625,27.390625,37.4375,36.15625,37.5,36.21875,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_A_to_C,purpose_span_AC,False,20,A,C,Yes,No,1,purpose_span,purpose_span,2,17.671875,1.28125,1.28125,0.0,0.0,Yes,Yes,Yes,45.0625,27.390625,37.4375,36.15625,37.46875,36.1875,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_A_to_C,purpose_span_AC,False,21,A,C,Yes,No,1,purpose_span,purpose_span,2,17.671875,1.28125,1.3125,0.03125,0.03125,Yes,Yes,Yes,45.0625,27.390625,37.4375,36.15625,37.46875,36.15625,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_A_to_C,purpose_span_AC,False,22,A,C,Yes,No,1,purpose_span,purpose_span,2,17.671875,1.28125,1.28125,0.0,0.0,Yes,Yes,Yes,45.0625,27.390625,37.4375,36.15625,37.4375,36.15625,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_A_to_C,purpose_span_AC,False,23,A,C,Yes,No,1,purpose_span,purpose_span,2,17.671875,1.28125,1.28125,0.0,0.0,Yes,Yes,Yes,45.0625,27.390625,37.4375,36.15625,37.4375,36.15625,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_A_to_C,purpose_span_AC,False,24,A,C,Yes,No,1,purpose_span,purpose_span,2,17.671875,1.28125,1.28125,0.0,0.0,Yes,Yes,Yes,45.0625,27.390625,37.4375,36.15625,37.4375,36.15625,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_A_to_C,purpose_span_AC,False,25,A,C,Yes,No,1,purpose_span,purpose_span,2,17.671875,1.28125,1.3125,0.03125,0.03125,Yes,Yes,Yes,45.0625,27.390625,37.4375,36.15625,37.4375,36.125,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_A_to_C,purpose_span_AC,False,26,A,C,Yes,No,1,purpose_span,purpose_span,2,17.671875,1.28125,1.3125,0.03125,0.03125,Yes,Yes,Yes,45.0625,27.390625,37.4375,36.15625,37.4375,36.125,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_A_to_C,purpose_span_AC,False,27,A,C,Yes,No,1,purpose_span,purpose_span,2,17.671875,1.28125,1.28125,0.0,0.0,Yes,Yes,Yes,45.0625,27.390625,37.4375,36.15625,37.4375,36.15625,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_C_to_A,purpose_span_AC,False,0,C,A,No,Yes,-1,purpose_span,purpose_span,2,1.28125,17.671875,1.28125,-16.390625,16.390625,Yes,Yes,Yes,37.4375,36.15625,45.0625,27.390625,37.40625,36.125,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_C_to_A,purpose_span_AC,False,1,C,A,No,Yes,-1,purpose_span,purpose_span,2,1.28125,17.671875,1.125,-16.546875,16.546875,Yes,Yes,Yes,37.4375,36.15625,45.0625,27.390625,37.25,36.125,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_C_to_A,purpose_span_AC,False,2,C,A,No,Yes,-1,purpose_span,purpose_span,2,1.28125,17.671875,1.03125,-16.640625,16.640625,Yes,Yes,Yes,37.4375,36.15625,45.0625,27.390625,37.1875,36.15625,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_C_to_A,purpose_span_AC,False,3,C,A,No,Yes,-1,purpose_span,purpose_span,2,1.28125,17.671875,1.21875,-16.453125,16.453125,Yes,Yes,Yes,37.4375,36.15625,45.0625,27.390625,37.40625,36.1875,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_C_to_A,purpose_span_AC,False,4,C,A,No,Yes,-1,purpose_span,purpose_span,2,1.28125,17.671875,1.3125,-16.359375,16.359375,Yes,Yes,Yes,37.4375,36.15625,45.0625,27.390625,37.46875,36.15625,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_C_to_A,purpose_span_AC,False,5,C,A,No,Yes,-1,purpose_span,purpose_span,2,1.28125,17.671875,1.375,-16.296875,16.296875,Yes,Yes,Yes,37.4375,36.15625,45.0625,27.390625,37.53125,36.15625,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_C_to_A,purpose_span_AC,False,6,C,A,No,Yes,-1,purpose_span,purpose_span,2,1.28125,17.671875,1.8125,-15.859375,15.859375,Yes,Yes,Yes,37.4375,36.15625,45.0625,27.390625,37.96875,36.15625,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_C_to_A,purpose_span_AC,False,7,C,A,No,Yes,-1,purpose_span,purpose_span,2,1.28125,17.671875,2.65625,-15.015625,15.015625,Yes,Yes,Yes,37.4375,36.15625,45.0625,27.390625,38.875,36.21875,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_C_to_A,purpose_span_AC,False,8,C,A,No,Yes,-1,purpose_span,purpose_span,2,1.28125,17.671875,3.0625,-14.609375,14.609375,Yes,Yes,Yes,37.4375,36.15625,45.0625,27.390625,39.28125,36.21875,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_C_to_A,purpose_span_AC,False,9,C,A,No,Yes,-1,purpose_span,purpose_span,2,1.28125,17.671875,4.875,-12.796875,12.796875,Yes,Yes,Yes,37.4375,36.15625,45.0625,27.390625,41.125,36.25,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_C_to_A,purpose_span_AC,False,10,C,A,No,Yes,-1,purpose_span,purpose_span,2,1.28125,17.671875,5.3125,-12.359375,12.359375,Yes,Yes,Yes,37.4375,36.15625,45.0625,27.390625,41.4375,36.125,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_C_to_A,purpose_span_AC,False,11,C,A,No,Yes,-1,purpose_span,purpose_span,2,1.28125,17.671875,5.21875,-12.453125,12.453125,Yes,Yes,Yes,37.4375,36.15625,45.0625,27.390625,41.4375,36.21875,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_C_to_A,purpose_span_AC,False,12,C,A,No,Yes,-1,purpose_span,purpose_span,2,1.28125,17.671875,6.15625,-11.515625,11.515625,Yes,Yes,Yes,37.4375,36.15625,45.0625,27.390625,41.96875,35.8125,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_C_to_A,purpose_span_AC,False,13,C,A,No,Yes,-1,purpose_span,purpose_span,2,1.28125,17.671875,8.75,-8.921875,8.921875,Yes,Yes,Yes,37.4375,36.15625,45.0625,27.390625,43.28125,34.53125,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_C_to_A,purpose_span_AC,False,14,C,A,No,Yes,-1,purpose_span,purpose_span,2,1.28125,17.671875,10.5625,-7.109375,7.109375,Yes,Yes,Yes,37.4375,36.15625,45.0625,27.390625,43.75,33.1875,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_C_to_A,purpose_span_AC,False,15,C,A,No,Yes,-1,purpose_span,purpose_span,2,1.28125,17.671875,14.046875,-3.625,3.625,Yes,Yes,Yes,37.4375,36.15625,45.0625,27.390625,44.46875,30.421875,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_C_to_A,purpose_span_AC,False,16,C,A,No,Yes,-1,purpose_span,purpose_span,2,1.28125,17.671875,14.71875,-2.953125,2.953125,Yes,Yes,Yes,37.4375,36.15625,45.0625,27.390625,44.5625,29.84375,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_C_to_A,purpose_span_AC,False,17,C,A,No,Yes,-1,purpose_span,purpose_span,2,1.28125,17.671875,15.6875,-1.984375,1.984375,Yes,Yes,Yes,37.4375,36.15625,45.0625,27.390625,44.65625,28.96875,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_C_to_A,purpose_span_AC,False,18,C,A,No,Yes,-1,purpose_span,purpose_span,2,1.28125,17.671875,17.640625,-0.03125,0.03125,Yes,Yes,Yes,37.4375,36.15625,45.0625,27.390625,45.0,27.359375,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_C_to_A,purpose_span_AC,False,19,C,A,No,Yes,-1,purpose_span,purpose_span,2,1.28125,17.671875,17.640625,-0.03125,0.03125,Yes,Yes,Yes,37.4375,36.15625,45.0625,27.390625,45.0,27.359375,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_C_to_A,purpose_span_AC,False,20,C,A,No,Yes,-1,purpose_span,purpose_span,2,1.28125,17.671875,17.65625,-0.015625,0.015625,Yes,Yes,Yes,37.4375,36.15625,45.0625,27.390625,45.0,27.34375,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_C_to_A,purpose_span_AC,False,21,C,A,No,Yes,-1,purpose_span,purpose_span,2,1.28125,17.671875,17.671875,0.0,-0.0,Yes,Yes,Yes,37.4375,36.15625,45.0625,27.390625,45.0,27.328125,78,78
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103195,purpose_span_AC_C_to_A,purpose_span_AC,False,22,C,A,No,Yes,-1,purpose_span,purpose_span,2,1.28125,17.671875,17.65625,-0.015625,0.015625,Yes,Yes,Yes,37.4375,36.15625,45.0625,27.390625,45.03125,27.375,78,78
