model,model_short,scenario_id,experiment,patch_family,is_control,layer,source_version,target_version,source_expected,target_expected,expected_direction,source_sites,target_sites,n_patched_tokens,source_margin,target_original_margin,patched_margin,patch_effect,aligned_effect,source_decision,target_original_decision,patched_decision,source_yes_logit,source_no_logit,target_original_yes_logit,target_original_no_logit,patched_yes_logit,patched_no_logit,source_prompt_len,target_prompt_len
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,final_AD_A_to_D,final_AD,False,10,A,D,Yes,No,1,final,final,1,10.53125,0.90625,0.90625,0.0,0.0,Yes,Yes,Yes,41.1875,30.65625,34.3125,33.40625,34.1875,33.28125,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,final_AD_A_to_D,final_AD,False,11,A,D,Yes,No,1,final,final,1,10.53125,0.90625,0.90625,0.0,0.0,Yes,Yes,Yes,41.1875,30.65625,34.3125,33.40625,34.1875,33.28125,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,final_AD_A_to_D,final_AD,False,12,A,D,Yes,No,1,final,final,1,10.53125,0.90625,0.9375,0.03125,0.03125,Yes,Yes,Yes,41.1875,30.65625,34.3125,33.40625,34.21875,33.28125,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,final_AD_A_to_D,final_AD,False,13,A,D,Yes,No,1,final,final,1,10.53125,0.90625,0.96875,0.0625,0.0625,Yes,Yes,Yes,41.1875,30.65625,34.3125,33.40625,34.1875,33.21875,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,final_AD_A_to_D,final_AD,False,14,A,D,Yes,No,1,final,final,1,10.53125,0.90625,1.03125,0.125,0.125,Yes,Yes,Yes,41.1875,30.65625,34.3125,33.40625,34.25,33.21875,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,final_AD_A_to_D,final_AD,False,15,A,D,Yes,No,1,final,final,1,10.53125,0.90625,1.21875,0.3125,0.3125,Yes,Yes,Yes,41.1875,30.65625,34.3125,33.40625,34.375,33.15625,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,final_AD_A_to_D,final_AD,False,16,A,D,Yes,No,1,final,final,1,10.53125,0.90625,1.34375,0.4375,0.4375,Yes,Yes,Yes,41.1875,30.65625,34.3125,33.40625,34.53125,33.1875,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,final_AD_A_to_D,final_AD,False,17,A,D,Yes,No,1,final,final,1,10.53125,0.90625,1.4375,0.53125,0.53125,Yes,Yes,Yes,41.1875,30.65625,34.3125,33.40625,34.6875,33.25,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,final_AD_A_to_D,final_AD,False,18,A,D,Yes,No,1,final,final,1,10.53125,0.90625,5.09375,4.1875,4.1875,Yes,Yes,Yes,41.1875,30.65625,34.3125,33.40625,37.84375,32.75,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,final_AD_A_to_D,final_AD,False,19,A,D,Yes,No,1,final,final,1,10.53125,0.90625,6.53125,5.625,5.625,Yes,Yes,Yes,41.1875,30.65625,34.3125,33.40625,38.84375,32.3125,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,final_AD_A_to_D,final_AD,False,20,A,D,Yes,No,1,final,final,1,10.53125,0.90625,8.9375,8.03125,8.03125,Yes,Yes,Yes,41.1875,30.65625,34.3125,33.40625,40.40625,31.46875,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,final_AD_A_to_D,final_AD,False,21,A,D,Yes,No,1,final,final,1,10.53125,0.90625,9.1875,8.28125,8.28125,Yes,Yes,Yes,41.1875,30.65625,34.3125,33.40625,40.59375,31.40625,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,final_AD_A_to_D,final_AD,False,22,A,D,Yes,No,1,final,final,1,10.53125,0.90625,9.15625,8.25,8.25,Yes,Yes,Yes,41.1875,30.65625,34.3125,33.40625,40.625,31.46875,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,final_AD_A_to_D,final_AD,False,23,A,D,Yes,No,1,final,final,1,10.53125,0.90625,9.421875,8.515625,8.515625,Yes,Yes,Yes,41.1875,30.65625,34.3125,33.40625,40.71875,31.296875,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,final_AD_A_to_D,final_AD,False,24,A,D,Yes,No,1,final,final,1,10.53125,0.90625,9.5,8.59375,8.59375,Yes,Yes,Yes,41.1875,30.65625,34.3125,33.40625,40.78125,31.28125,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,final_AD_A_to_D,final_AD,False,25,A,D,Yes,No,1,final,final,1,10.53125,0.90625,10.078125,9.171875,9.171875,Yes,Yes,Yes,41.1875,30.65625,34.3125,33.40625,41.09375,31.015625,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,final_AD_A_to_D,final_AD,False,26,A,D,Yes,No,1,final,final,1,10.53125,0.90625,10.453125,9.546875,9.546875,Yes,Yes,Yes,41.1875,30.65625,34.3125,33.40625,41.1875,30.734375,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,final_AD_A_to_D,final_AD,False,27,A,D,Yes,No,1,final,final,1,10.53125,0.90625,7.171875,6.265625,6.265625,Yes,Yes,Yes,41.1875,30.65625,34.3125,33.40625,35.53125,28.359375,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,final_AD_D_to_A,final_AD,False,0,D,A,No,Yes,-1,final,final,1,0.90625,10.53125,10.515625,-0.015625,0.015625,Yes,Yes,Yes,34.3125,33.40625,41.1875,30.65625,41.15625,30.640625,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,final_AD_D_to_A,final_AD,False,1,D,A,No,Yes,-1,final,final,1,0.90625,10.53125,10.546875,0.015625,-0.015625,Yes,Yes,Yes,34.3125,33.40625,41.1875,30.65625,41.1875,30.640625,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,final_AD_D_to_A,final_AD,False,2,D,A,No,Yes,-1,final,final,1,0.90625,10.53125,10.5,-0.03125,0.03125,Yes,Yes,Yes,34.3125,33.40625,41.1875,30.65625,41.15625,30.65625,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,final_AD_D_to_A,final_AD,False,3,D,A,No,Yes,-1,final,final,1,0.90625,10.53125,10.515625,-0.015625,0.015625,Yes,Yes,Yes,34.3125,33.40625,41.1875,30.65625,41.15625,30.640625,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,final_AD_D_to_A,final_AD,False,4,D,A,No,Yes,-1,final,final,1,0.90625,10.53125,10.546875,0.015625,-0.015625,Yes,Yes,Yes,34.3125,33.40625,41.1875,30.65625,41.21875,30.671875,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,final_AD_D_to_A,final_AD,False,5,D,A,No,Yes,-1,final,final,1,0.90625,10.53125,10.5625,0.03125,-0.03125,Yes,Yes,Yes,34.3125,33.40625,41.1875,30.65625,41.21875,30.65625,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,final_AD_D_to_A,final_AD,False,6,D,A,No,Yes,-1,final,final,1,0.90625,10.53125,10.546875,0.015625,-0.015625,Yes,Yes,Yes,34.3125,33.40625,41.1875,30.65625,41.21875,30.671875,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,final_AD_D_to_A,final_AD,False,7,D,A,No,Yes,-1,final,final,1,0.90625,10.53125,10.5625,0.03125,-0.03125,Yes,Yes,Yes,34.3125,33.40625,41.1875,30.65625,41.25,30.6875,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,final_AD_D_to_A,final_AD,False,8,D,A,No,Yes,-1,final,final,1,0.90625,10.53125,10.59375,0.0625,-0.0625,Yes,Yes,Yes,34.3125,33.40625,41.1875,30.65625,41.28125,30.6875,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,final_AD_D_to_A,final_AD,False,9,D,A,No,Yes,-1,final,final,1,0.90625,10.53125,10.578125,0.046875,-0.046875,Yes,Yes,Yes,34.3125,33.40625,41.1875,30.65625,41.28125,30.703125,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,final_AD_D_to_A,final_AD,False,10,D,A,No,Yes,-1,final,final,1,0.90625,10.53125,10.5625,0.03125,-0.03125,Yes,Yes,Yes,34.3125,33.40625,41.1875,30.65625,41.28125,30.71875,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,final_AD_D_to_A,final_AD,False,11,D,A,No,Yes,-1,final,final,1,0.90625,10.53125,10.53125,0.0,-0.0,Yes,Yes,Yes,34.3125,33.40625,41.1875,30.65625,41.28125,30.75,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,final_AD_D_to_A,final_AD,False,12,D,A,No,Yes,-1,final,final,1,0.90625,10.53125,10.546875,0.015625,-0.015625,Yes,Yes,Yes,34.3125,33.40625,41.1875,30.65625,41.28125,30.734375,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,final_AD_D_to_A,final_AD,False,13,D,A,No,Yes,-1,final,final,1,0.90625,10.53125,10.53125,0.0,-0.0,Yes,Yes,Yes,34.3125,33.40625,41.1875,30.65625,41.3125,30.78125,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,final_AD_D_to_A,final_AD,False,14,D,A,No,Yes,-1,final,final,1,0.90625,10.53125,10.453125,-0.078125,0.078125,Yes,Yes,Yes,34.3125,33.40625,41.1875,30.65625,41.21875,30.765625,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,final_AD_D_to_A,final_AD,False,15,D,A,No,Yes,-1,final,final,1,0.90625,10.53125,10.1875,-0.34375,0.34375,Yes,Yes,Yes,34.3125,33.40625,41.1875,30.65625,41.125,30.9375,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,final_AD_D_to_A,final_AD,False,16,D,A,No,Yes,-1,final,final,1,0.90625,10.53125,9.984375,-0.546875,0.546875,Yes,Yes,Yes,34.3125,33.40625,41.1875,30.65625,40.9375,30.953125,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,final_AD_D_to_A,final_AD,False,17,D,A,No,Yes,-1,final,final,1,0.90625,10.53125,9.765625,-0.765625,0.765625,Yes,Yes,Yes,34.3125,33.40625,41.1875,30.65625,40.71875,30.953125,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,final_AD_D_to_A,final_AD,False,18,D,A,No,Yes,-1,final,final,1,0.90625,10.53125,6.125,-4.40625,4.40625,Yes,Yes,Yes,34.3125,33.40625,41.1875,30.65625,38.4375,32.3125,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,final_AD_D_to_A,final_AD,False,19,D,A,No,Yes,-1,final,final,1,0.90625,10.53125,4.21875,-6.3125,6.3125,Yes,Yes,Yes,34.3125,33.40625,41.1875,30.65625,37.5,33.28125,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,final_AD_D_to_A,final_AD,False,20,D,A,No,Yes,-1,final,final,1,0.90625,10.53125,1.875,-8.65625,8.65625,Yes,Yes,Yes,34.3125,33.40625,41.1875,30.65625,35.4375,33.5625,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,final_AD_D_to_A,final_AD,False,21,D,A,No,Yes,-1,final,final,1,0.90625,10.53125,1.78125,-8.75,8.75,Yes,Yes,Yes,34.3125,33.40625,41.1875,30.65625,35.0625,33.28125,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,final_AD_D_to_A,final_AD,False,22,D,A,No,Yes,-1,final,final,1,0.90625,10.53125,1.75,-8.78125,8.78125,Yes,Yes,Yes,34.3125,33.40625,41.1875,30.65625,35.0,33.25,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,final_AD_D_to_A,final_AD,False,23,D,A,No,Yes,-1,final,final,1,0.90625,10.53125,1.5625,-8.96875,8.96875,Yes,Yes,Yes,34.3125,33.40625,41.1875,30.65625,34.90625,33.34375,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,final_AD_D_to_A,final_AD,False,24,D,A,No,Yes,-1,final,final,1,0.90625,10.53125,1.5,-9.03125,9.03125,Yes,Yes,Yes,34.3125,33.40625,41.1875,30.65625,34.8125,33.3125,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,final_AD_D_to_A,final_AD,False,25,D,A,No,Yes,-1,final,final,1,0.90625,10.53125,1.15625,-9.375,9.375,Yes,Yes,Yes,34.3125,33.40625,41.1875,30.65625,34.46875,33.3125,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,final_AD_D_to_A,final_AD,False,26,D,A,No,Yes,-1,final,final,1,0.90625,10.53125,0.90625,-9.625,9.625,Yes,Yes,Yes,34.3125,33.40625,41.1875,30.65625,34.3125,33.40625,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,final_AD_D_to_A,final_AD,False,27,D,A,No,Yes,-1,final,final,1,0.90625,10.53125,-0.828125,-11.359375,11.359375,Yes,Yes,No,34.3125,33.40625,41.1875,30.65625,30.78125,31.609375,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,both_last_AD_A_to_D,both_last_AD,False,0,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,10.53125,0.90625,4.875,3.96875,3.96875,Yes,Yes,Yes,41.1875,30.65625,34.3125,33.40625,37.09375,32.21875,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,both_last_AD_A_to_D,both_last_AD,False,1,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,10.53125,0.90625,4.8125,3.90625,3.90625,Yes,Yes,Yes,41.1875,30.65625,34.3125,33.40625,37.03125,32.21875,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,both_last_AD_A_to_D,both_last_AD,False,2,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,10.53125,0.90625,4.71875,3.8125,3.8125,Yes,Yes,Yes,41.1875,30.65625,34.3125,33.40625,37.0,32.28125,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,both_last_AD_A_to_D,both_last_AD,False,3,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,10.53125,0.90625,4.71875,3.8125,3.8125,Yes,Yes,Yes,41.1875,30.65625,34.3125,33.40625,36.9375,32.21875,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,both_last_AD_A_to_D,both_last_AD,False,4,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,10.53125,0.90625,4.75,3.84375,3.84375,Yes,Yes,Yes,41.1875,30.65625,34.3125,33.40625,37.0,32.25,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,both_last_AD_A_to_D,both_last_AD,False,5,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,10.53125,0.90625,4.6875,3.78125,3.78125,Yes,Yes,Yes,41.1875,30.65625,34.3125,33.40625,36.96875,32.28125,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,both_last_AD_A_to_D,both_last_AD,False,6,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,10.53125,0.90625,5.0625,4.15625,4.15625,Yes,Yes,Yes,41.1875,30.65625,34.3125,33.40625,37.28125,32.21875,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,both_last_AD_A_to_D,both_last_AD,False,7,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,10.53125,0.90625,5.6875,4.78125,4.78125,Yes,Yes,Yes,41.1875,30.65625,34.3125,33.40625,37.84375,32.15625,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,both_last_AD_A_to_D,both_last_AD,False,8,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,10.53125,0.90625,6.578125,5.671875,5.671875,Yes,Yes,Yes,41.1875,30.65625,34.3125,33.40625,38.40625,31.828125,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,both_last_AD_A_to_D,both_last_AD,False,9,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,10.53125,0.90625,6.765625,5.859375,5.859375,Yes,Yes,Yes,41.1875,30.65625,34.3125,33.40625,38.375,31.609375,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,both_last_AD_A_to_D,both_last_AD,False,10,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,10.53125,0.90625,6.875,5.96875,5.96875,Yes,Yes,Yes,41.1875,30.65625,34.3125,33.40625,38.4375,31.5625,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,both_last_AD_A_to_D,both_last_AD,False,11,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,10.53125,0.90625,6.921875,6.015625,6.015625,Yes,Yes,Yes,41.1875,30.65625,34.3125,33.40625,38.3125,31.390625,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,both_last_AD_A_to_D,both_last_AD,False,12,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,10.53125,0.90625,6.640625,5.734375,5.734375,Yes,Yes,Yes,41.1875,30.65625,34.3125,33.40625,37.8125,31.171875,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,both_last_AD_A_to_D,both_last_AD,False,13,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,10.53125,0.90625,5.359375,4.453125,4.453125,Yes,Yes,Yes,41.1875,30.65625,34.3125,33.40625,36.84375,31.484375,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,both_last_AD_A_to_D,both_last_AD,False,14,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,10.53125,0.90625,4.015625,3.109375,3.109375,Yes,Yes,Yes,41.1875,30.65625,34.3125,33.40625,35.9375,31.921875,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,both_last_AD_A_to_D,both_last_AD,False,15,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,10.53125,0.90625,2.8125,1.90625,1.90625,Yes,Yes,Yes,41.1875,30.65625,34.3125,33.40625,35.375,32.5625,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,both_last_AD_A_to_D,both_last_AD,False,16,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,10.53125,0.90625,2.125,1.21875,1.21875,Yes,Yes,Yes,41.1875,30.65625,34.3125,33.40625,35.0,32.875,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,both_last_AD_A_to_D,both_last_AD,False,17,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,10.53125,0.90625,1.46875,0.5625,0.5625,Yes,Yes,Yes,41.1875,30.65625,34.3125,33.40625,34.75,33.28125,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,both_last_AD_A_to_D,both_last_AD,False,18,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,10.53125,0.90625,0.96875,0.0625,0.0625,Yes,Yes,Yes,41.1875,30.65625,34.3125,33.40625,34.40625,33.4375,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,both_last_AD_A_to_D,both_last_AD,False,19,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,10.53125,0.90625,0.9375,0.03125,0.03125,Yes,Yes,Yes,41.1875,30.65625,34.3125,33.40625,34.34375,33.40625,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,both_last_AD_A_to_D,both_last_AD,False,20,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,10.53125,0.90625,0.90625,0.0,0.0,Yes,Yes,Yes,41.1875,30.65625,34.3125,33.40625,34.34375,33.4375,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,both_last_AD_A_to_D,both_last_AD,False,21,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,10.53125,0.90625,0.90625,0.0,0.0,Yes,Yes,Yes,41.1875,30.65625,34.3125,33.40625,34.34375,33.4375,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,both_last_AD_A_to_D,both_last_AD,False,22,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,10.53125,0.90625,0.90625,0.0,0.0,Yes,Yes,Yes,41.1875,30.65625,34.3125,33.40625,34.3125,33.40625,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,both_last_AD_A_to_D,both_last_AD,False,23,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,10.53125,0.90625,0.90625,0.0,0.0,Yes,Yes,Yes,41.1875,30.65625,34.3125,33.40625,34.3125,33.40625,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,both_last_AD_A_to_D,both_last_AD,False,24,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,10.53125,0.90625,0.90625,0.0,0.0,Yes,Yes,Yes,41.1875,30.65625,34.3125,33.40625,34.3125,33.40625,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,both_last_AD_A_to_D,both_last_AD,False,25,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,10.53125,0.90625,0.875,-0.03125,-0.03125,Yes,Yes,Yes,41.1875,30.65625,34.3125,33.40625,34.3125,33.4375,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,both_last_AD_A_to_D,both_last_AD,False,26,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,10.53125,0.90625,0.90625,0.0,0.0,Yes,Yes,Yes,41.1875,30.65625,34.3125,33.40625,34.3125,33.40625,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,both_last_AD_A_to_D,both_last_AD,False,27,A,D,Yes,No,1,recipient_last+purpose_last,recipient_last+purpose_last,2,10.53125,0.90625,0.90625,0.0,0.0,Yes,Yes,Yes,41.1875,30.65625,34.3125,33.40625,34.3125,33.40625,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,both_last_AD_D_to_A,both_last_AD,False,0,D,A,No,Yes,-1,recipient_last+purpose_last,recipient_last+purpose_last,2,0.90625,10.53125,8.375,-2.15625,2.15625,Yes,Yes,Yes,34.3125,33.40625,41.1875,30.65625,39.46875,31.09375,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,both_last_AD_D_to_A,both_last_AD,False,1,D,A,No,Yes,-1,recipient_last+purpose_last,recipient_last+purpose_last,2,0.90625,10.53125,8.53125,-2.0,2.0,Yes,Yes,Yes,34.3125,33.40625,41.1875,30.65625,39.59375,31.0625,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,both_last_AD_D_to_A,both_last_AD,False,2,D,A,No,Yes,-1,recipient_last+purpose_last,recipient_last+purpose_last,2,0.90625,10.53125,8.59375,-1.9375,1.9375,Yes,Yes,Yes,34.3125,33.40625,41.1875,30.65625,39.625,31.03125,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,both_last_AD_D_to_A,both_last_AD,False,3,D,A,No,Yes,-1,recipient_last+purpose_last,recipient_last+purpose_last,2,0.90625,10.53125,7.375,-3.15625,3.15625,Yes,Yes,Yes,34.3125,33.40625,41.1875,30.65625,38.59375,31.21875,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,both_last_AD_D_to_A,both_last_AD,False,4,D,A,No,Yes,-1,recipient_last+purpose_last,recipient_last+purpose_last,2,0.90625,10.53125,6.515625,-4.015625,4.015625,Yes,Yes,Yes,34.3125,33.40625,41.1875,30.65625,37.96875,31.453125,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,both_last_AD_D_to_A,both_last_AD,False,5,D,A,No,Yes,-1,recipient_last+purpose_last,recipient_last+purpose_last,2,0.90625,10.53125,6.359375,-4.171875,4.171875,Yes,Yes,Yes,34.3125,33.40625,41.1875,30.65625,37.875,31.515625,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,both_last_AD_D_to_A,both_last_AD,False,6,D,A,No,Yes,-1,recipient_last+purpose_last,recipient_last+purpose_last,2,0.90625,10.53125,7.015625,-3.515625,3.515625,Yes,Yes,Yes,34.3125,33.40625,41.1875,30.65625,38.46875,31.453125,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,both_last_AD_D_to_A,both_last_AD,False,7,D,A,No,Yes,-1,recipient_last+purpose_last,recipient_last+purpose_last,2,0.90625,10.53125,5.984375,-4.546875,4.546875,Yes,Yes,Yes,34.3125,33.40625,41.1875,30.65625,37.84375,31.859375,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,both_last_AD_D_to_A,both_last_AD,False,8,D,A,No,Yes,-1,recipient_last+purpose_last,recipient_last+purpose_last,2,0.90625,10.53125,5.9375,-4.59375,4.59375,Yes,Yes,Yes,34.3125,33.40625,41.1875,30.65625,37.90625,31.96875,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,both_last_AD_D_to_A,both_last_AD,False,9,D,A,No,Yes,-1,recipient_last+purpose_last,recipient_last+purpose_last,2,0.90625,10.53125,6.4375,-4.09375,4.09375,Yes,Yes,Yes,34.3125,33.40625,41.1875,30.65625,38.4375,32.0,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,both_last_AD_D_to_A,both_last_AD,False,10,D,A,No,Yes,-1,recipient_last+purpose_last,recipient_last+purpose_last,2,0.90625,10.53125,6.375,-4.15625,4.15625,Yes,Yes,Yes,34.3125,33.40625,41.1875,30.65625,38.59375,32.21875,85,85
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,101666,both_last_AD_D_to_A,both_last_AD,False,11,D,A,No,Yes,-1,recipient_last+purpose_last,recipient_last+purpose_last,2,0.90625,10.53125,5.96875,-4.5625,4.5625,Yes,Yes,Yes,34.3125,33.40625,41.1875,30.65625,38.40625,32.4375,85,85
