model,model_short,scenario_id,experiment,patch_family,is_control,layer,source_version,target_version,source_expected,target_expected,expected_direction,source_sites,target_sites,n_patched_tokens,source_margin,target_original_margin,patched_margin,patch_effect,aligned_effect,source_decision,target_original_decision,patched_decision,source_yes_logit,source_no_logit,target_original_yes_logit,target_original_no_logit,patched_yes_logit,patched_no_logit,source_prompt_len,target_prompt_len
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,final_AC_C_to_A,final_AC,False,16,C,A,No,Yes,-1,final,final,1,1.25,13.4375,13.171875,-0.265625,0.265625,Yes,Yes,Yes,36.59375,35.34375,43.25,29.8125,43.125,29.953125,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,final_AC_C_to_A,final_AC,False,17,C,A,No,Yes,-1,final,final,1,1.25,13.4375,12.828125,-0.609375,0.609375,Yes,Yes,Yes,36.59375,35.34375,43.25,29.8125,42.9375,30.109375,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,final_AC_C_to_A,final_AC,False,18,C,A,No,Yes,-1,final,final,1,1.25,13.4375,7.5,-5.9375,5.9375,Yes,Yes,Yes,36.59375,35.34375,43.25,29.8125,40.90625,33.40625,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,final_AC_C_to_A,final_AC,False,19,C,A,No,Yes,-1,final,final,1,1.25,13.4375,5.09375,-8.34375,8.34375,Yes,Yes,Yes,36.59375,35.34375,43.25,29.8125,39.75,34.65625,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,final_AC_C_to_A,final_AC,False,20,C,A,No,Yes,-1,final,final,1,1.25,13.4375,2.125,-11.3125,11.3125,Yes,Yes,Yes,36.59375,35.34375,43.25,29.8125,37.5,35.375,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,final_AC_C_to_A,final_AC,False,21,C,A,No,Yes,-1,final,final,1,1.25,13.4375,2.0625,-11.375,11.375,Yes,Yes,Yes,36.59375,35.34375,43.25,29.8125,37.28125,35.21875,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,final_AC_C_to_A,final_AC,False,22,C,A,No,Yes,-1,final,final,1,1.25,13.4375,2.03125,-11.40625,11.40625,Yes,Yes,Yes,36.59375,35.34375,43.25,29.8125,37.28125,35.25,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,final_AC_C_to_A,final_AC,False,23,C,A,No,Yes,-1,final,final,1,1.25,13.4375,1.875,-11.5625,11.5625,Yes,Yes,Yes,36.59375,35.34375,43.25,29.8125,37.15625,35.28125,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,final_AC_C_to_A,final_AC,False,24,C,A,No,Yes,-1,final,final,1,1.25,13.4375,1.8125,-11.625,11.625,Yes,Yes,Yes,36.59375,35.34375,43.25,29.8125,37.09375,35.28125,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,final_AC_C_to_A,final_AC,False,25,C,A,No,Yes,-1,final,final,1,1.25,13.4375,1.4375,-12.0,12.0,Yes,Yes,Yes,36.59375,35.34375,43.25,29.8125,36.71875,35.28125,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,final_AC_C_to_A,final_AC,False,26,C,A,No,Yes,-1,final,final,1,1.25,13.4375,1.21875,-12.21875,12.21875,Yes,Yes,Yes,36.59375,35.34375,43.25,29.8125,36.5625,35.34375,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,final_AC_C_to_A,final_AC,False,27,C,A,No,Yes,-1,final,final,1,1.25,13.4375,-0.65625,-14.09375,14.09375,Yes,Yes,No,36.59375,35.34375,43.25,29.8125,32.25,32.90625,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_A_to_C,purpose_last_AC,False,0,A,C,Yes,No,1,purpose_last,purpose_last,1,13.4375,1.25,7.625,6.375,6.375,Yes,Yes,Yes,43.25,29.8125,36.59375,35.34375,40.75,33.125,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_A_to_C,purpose_last_AC,False,1,A,C,Yes,No,1,purpose_last,purpose_last,1,13.4375,1.25,7.6875,6.4375,6.4375,Yes,Yes,Yes,43.25,29.8125,36.59375,35.34375,40.8125,33.125,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_A_to_C,purpose_last_AC,False,2,A,C,Yes,No,1,purpose_last,purpose_last,1,13.4375,1.25,7.84375,6.59375,6.59375,Yes,Yes,Yes,43.25,29.8125,36.59375,35.34375,40.875,33.03125,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_A_to_C,purpose_last_AC,False,3,A,C,Yes,No,1,purpose_last,purpose_last,1,13.4375,1.25,11.0,9.75,9.75,Yes,Yes,Yes,43.25,29.8125,36.59375,35.34375,42.5,31.5,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_A_to_C,purpose_last_AC,False,4,A,C,Yes,No,1,purpose_last,purpose_last,1,13.4375,1.25,11.3125,10.0625,10.0625,Yes,Yes,Yes,43.25,29.8125,36.59375,35.34375,42.65625,31.34375,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_A_to_C,purpose_last_AC,False,5,A,C,Yes,No,1,purpose_last,purpose_last,1,13.4375,1.25,11.1875,9.9375,9.9375,Yes,Yes,Yes,43.25,29.8125,36.59375,35.34375,42.59375,31.40625,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_A_to_C,purpose_last_AC,False,6,A,C,Yes,No,1,purpose_last,purpose_last,1,13.4375,1.25,10.75,9.5,9.5,Yes,Yes,Yes,43.25,29.8125,36.59375,35.34375,42.40625,31.65625,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_A_to_C,purpose_last_AC,False,7,A,C,Yes,No,1,purpose_last,purpose_last,1,13.4375,1.25,11.0625,9.8125,9.8125,Yes,Yes,Yes,43.25,29.8125,36.59375,35.34375,42.4375,31.375,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_A_to_C,purpose_last_AC,False,8,A,C,Yes,No,1,purpose_last,purpose_last,1,13.4375,1.25,10.765625,9.515625,9.515625,Yes,Yes,Yes,43.25,29.8125,36.59375,35.34375,42.3125,31.546875,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_A_to_C,purpose_last_AC,False,9,A,C,Yes,No,1,purpose_last,purpose_last,1,13.4375,1.25,10.890625,9.640625,9.640625,Yes,Yes,Yes,43.25,29.8125,36.59375,35.34375,42.1875,31.296875,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_A_to_C,purpose_last_AC,False,10,A,C,Yes,No,1,purpose_last,purpose_last,1,13.4375,1.25,11.1875,9.9375,9.9375,Yes,Yes,Yes,43.25,29.8125,36.59375,35.34375,42.3125,31.125,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_A_to_C,purpose_last_AC,False,11,A,C,Yes,No,1,purpose_last,purpose_last,1,13.4375,1.25,11.234375,9.984375,9.984375,Yes,Yes,Yes,43.25,29.8125,36.59375,35.34375,42.25,31.015625,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_A_to_C,purpose_last_AC,False,12,A,C,Yes,No,1,purpose_last,purpose_last,1,13.4375,1.25,10.625,9.375,9.375,Yes,Yes,Yes,43.25,29.8125,36.59375,35.34375,41.9375,31.3125,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_A_to_C,purpose_last_AC,False,13,A,C,Yes,No,1,purpose_last,purpose_last,1,13.4375,1.25,8.90625,7.65625,7.65625,Yes,Yes,Yes,43.25,29.8125,36.59375,35.34375,41.03125,32.125,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_A_to_C,purpose_last_AC,False,14,A,C,Yes,No,1,purpose_last,purpose_last,1,13.4375,1.25,8.5625,7.3125,7.3125,Yes,Yes,Yes,43.25,29.8125,36.59375,35.34375,40.75,32.1875,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_A_to_C,purpose_last_AC,False,15,A,C,Yes,No,1,purpose_last,purpose_last,1,13.4375,1.25,6.1875,4.9375,4.9375,Yes,Yes,Yes,43.25,29.8125,36.59375,35.34375,39.4375,33.25,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_A_to_C,purpose_last_AC,False,16,A,C,Yes,No,1,purpose_last,purpose_last,1,13.4375,1.25,4.25,3.0,3.0,Yes,Yes,Yes,43.25,29.8125,36.59375,35.34375,38.53125,34.28125,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_A_to_C,purpose_last_AC,False,17,A,C,Yes,No,1,purpose_last,purpose_last,1,13.4375,1.25,2.84375,1.59375,1.59375,Yes,Yes,Yes,43.25,29.8125,36.59375,35.34375,37.78125,34.9375,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_A_to_C,purpose_last_AC,False,18,A,C,Yes,No,1,purpose_last,purpose_last,1,13.4375,1.25,1.4375,0.1875,0.1875,Yes,Yes,Yes,43.25,29.8125,36.59375,35.34375,36.8125,35.375,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_A_to_C,purpose_last_AC,False,19,A,C,Yes,No,1,purpose_last,purpose_last,1,13.4375,1.25,1.28125,0.03125,0.03125,Yes,Yes,Yes,43.25,29.8125,36.59375,35.34375,36.6875,35.40625,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_A_to_C,purpose_last_AC,False,20,A,C,Yes,No,1,purpose_last,purpose_last,1,13.4375,1.25,1.28125,0.03125,0.03125,Yes,Yes,Yes,43.25,29.8125,36.59375,35.34375,36.65625,35.375,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_A_to_C,purpose_last_AC,False,21,A,C,Yes,No,1,purpose_last,purpose_last,1,13.4375,1.25,1.25,0.0,0.0,Yes,Yes,Yes,43.25,29.8125,36.59375,35.34375,36.625,35.375,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_A_to_C,purpose_last_AC,False,22,A,C,Yes,No,1,purpose_last,purpose_last,1,13.4375,1.25,1.28125,0.03125,0.03125,Yes,Yes,Yes,43.25,29.8125,36.59375,35.34375,36.625,35.34375,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_A_to_C,purpose_last_AC,False,23,A,C,Yes,No,1,purpose_last,purpose_last,1,13.4375,1.25,1.25,0.0,0.0,Yes,Yes,Yes,43.25,29.8125,36.59375,35.34375,36.59375,35.34375,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_A_to_C,purpose_last_AC,False,24,A,C,Yes,No,1,purpose_last,purpose_last,1,13.4375,1.25,1.25,0.0,0.0,Yes,Yes,Yes,43.25,29.8125,36.59375,35.34375,36.59375,35.34375,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_A_to_C,purpose_last_AC,False,25,A,C,Yes,No,1,purpose_last,purpose_last,1,13.4375,1.25,1.25,0.0,0.0,Yes,Yes,Yes,43.25,29.8125,36.59375,35.34375,36.59375,35.34375,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_A_to_C,purpose_last_AC,False,26,A,C,Yes,No,1,purpose_last,purpose_last,1,13.4375,1.25,1.28125,0.03125,0.03125,Yes,Yes,Yes,43.25,29.8125,36.59375,35.34375,36.59375,35.3125,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_A_to_C,purpose_last_AC,False,27,A,C,Yes,No,1,purpose_last,purpose_last,1,13.4375,1.25,1.25,0.0,0.0,Yes,Yes,Yes,43.25,29.8125,36.59375,35.34375,36.59375,35.34375,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_C_to_A,purpose_last_AC,False,0,C,A,No,Yes,-1,purpose_last,purpose_last,1,1.25,13.4375,9.390625,-4.046875,4.046875,Yes,Yes,Yes,36.59375,35.34375,43.25,29.8125,41.1875,31.796875,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_C_to_A,purpose_last_AC,False,1,C,A,No,Yes,-1,purpose_last,purpose_last,1,1.25,13.4375,9.453125,-3.984375,3.984375,Yes,Yes,Yes,36.59375,35.34375,43.25,29.8125,41.1875,31.734375,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_C_to_A,purpose_last_AC,False,2,C,A,No,Yes,-1,purpose_last,purpose_last,1,1.25,13.4375,9.390625,-4.046875,4.046875,Yes,Yes,Yes,36.59375,35.34375,43.25,29.8125,41.1875,31.796875,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_C_to_A,purpose_last_AC,False,3,C,A,No,Yes,-1,purpose_last,purpose_last,1,1.25,13.4375,7.4375,-6.0,6.0,Yes,Yes,Yes,36.59375,35.34375,43.25,29.8125,40.25,32.8125,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_C_to_A,purpose_last_AC,False,4,C,A,No,Yes,-1,purpose_last,purpose_last,1,1.25,13.4375,6.09375,-7.34375,7.34375,Yes,Yes,Yes,36.59375,35.34375,43.25,29.8125,39.53125,33.4375,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_C_to_A,purpose_last_AC,False,5,C,A,No,Yes,-1,purpose_last,purpose_last,1,1.25,13.4375,5.78125,-7.65625,7.65625,Yes,Yes,Yes,36.59375,35.34375,43.25,29.8125,39.375,33.59375,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_C_to_A,purpose_last_AC,False,6,C,A,No,Yes,-1,purpose_last,purpose_last,1,1.25,13.4375,6.40625,-7.03125,7.03125,Yes,Yes,Yes,36.59375,35.34375,43.25,29.8125,39.6875,33.28125,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_C_to_A,purpose_last_AC,False,7,C,A,No,Yes,-1,purpose_last,purpose_last,1,1.25,13.4375,6.0,-7.4375,7.4375,Yes,Yes,Yes,36.59375,35.34375,43.25,29.8125,39.5625,33.5625,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_C_to_A,purpose_last_AC,False,8,C,A,No,Yes,-1,purpose_last,purpose_last,1,1.25,13.4375,5.625,-7.8125,7.8125,Yes,Yes,Yes,36.59375,35.34375,43.25,29.8125,39.375,33.75,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_C_to_A,purpose_last_AC,False,9,C,A,No,Yes,-1,purpose_last,purpose_last,1,1.25,13.4375,5.84375,-7.59375,7.59375,Yes,Yes,Yes,36.59375,35.34375,43.25,29.8125,39.9375,34.09375,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_C_to_A,purpose_last_AC,False,10,C,A,No,Yes,-1,purpose_last,purpose_last,1,1.25,13.4375,5.25,-8.1875,8.1875,Yes,Yes,Yes,36.59375,35.34375,43.25,29.8125,39.65625,34.40625,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_C_to_A,purpose_last_AC,False,11,C,A,No,Yes,-1,purpose_last,purpose_last,1,1.25,13.4375,5.375,-8.0625,8.0625,Yes,Yes,Yes,36.59375,35.34375,43.25,29.8125,39.78125,34.40625,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_C_to_A,purpose_last_AC,False,12,C,A,No,Yes,-1,purpose_last,purpose_last,1,1.25,13.4375,6.1875,-7.25,7.25,Yes,Yes,Yes,36.59375,35.34375,43.25,29.8125,40.1875,34.0,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_C_to_A,purpose_last_AC,False,13,C,A,No,Yes,-1,purpose_last,purpose_last,1,1.25,13.4375,8.625,-4.8125,4.8125,Yes,Yes,Yes,36.59375,35.34375,43.25,29.8125,41.375,32.75,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_C_to_A,purpose_last_AC,False,14,C,A,No,Yes,-1,purpose_last,purpose_last,1,1.25,13.4375,9.5,-3.9375,3.9375,Yes,Yes,Yes,36.59375,35.34375,43.25,29.8125,41.78125,32.28125,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_C_to_A,purpose_last_AC,False,15,C,A,No,Yes,-1,purpose_last,purpose_last,1,1.25,13.4375,11.265625,-2.171875,2.171875,Yes,Yes,Yes,36.59375,35.34375,43.25,29.8125,42.53125,31.265625,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_C_to_A,purpose_last_AC,False,16,C,A,No,Yes,-1,purpose_last,purpose_last,1,1.25,13.4375,11.671875,-1.765625,1.765625,Yes,Yes,Yes,36.59375,35.34375,43.25,29.8125,42.59375,30.921875,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_C_to_A,purpose_last_AC,False,17,C,A,No,Yes,-1,purpose_last,purpose_last,1,1.25,13.4375,11.828125,-1.609375,1.609375,Yes,Yes,Yes,36.59375,35.34375,43.25,29.8125,42.5625,30.734375,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_C_to_A,purpose_last_AC,False,18,C,A,No,Yes,-1,purpose_last,purpose_last,1,1.25,13.4375,13.328125,-0.109375,0.109375,Yes,Yes,Yes,36.59375,35.34375,43.25,29.8125,43.15625,29.828125,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_C_to_A,purpose_last_AC,False,19,C,A,No,Yes,-1,purpose_last,purpose_last,1,1.25,13.4375,13.390625,-0.046875,0.046875,Yes,Yes,Yes,36.59375,35.34375,43.25,29.8125,43.15625,29.765625,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_C_to_A,purpose_last_AC,False,20,C,A,No,Yes,-1,purpose_last,purpose_last,1,1.25,13.4375,13.40625,-0.03125,0.03125,Yes,Yes,Yes,36.59375,35.34375,43.25,29.8125,43.1875,29.78125,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_C_to_A,purpose_last_AC,False,21,C,A,No,Yes,-1,purpose_last,purpose_last,1,1.25,13.4375,13.4375,0.0,-0.0,Yes,Yes,Yes,36.59375,35.34375,43.25,29.8125,43.21875,29.78125,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_C_to_A,purpose_last_AC,False,22,C,A,No,Yes,-1,purpose_last,purpose_last,1,1.25,13.4375,13.390625,-0.046875,0.046875,Yes,Yes,Yes,36.59375,35.34375,43.25,29.8125,43.21875,29.828125,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_C_to_A,purpose_last_AC,False,23,C,A,No,Yes,-1,purpose_last,purpose_last,1,1.25,13.4375,13.4375,0.0,-0.0,Yes,Yes,Yes,36.59375,35.34375,43.25,29.8125,43.25,29.8125,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_C_to_A,purpose_last_AC,False,24,C,A,No,Yes,-1,purpose_last,purpose_last,1,1.25,13.4375,13.40625,-0.03125,0.03125,Yes,Yes,Yes,36.59375,35.34375,43.25,29.8125,43.21875,29.8125,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_C_to_A,purpose_last_AC,False,25,C,A,No,Yes,-1,purpose_last,purpose_last,1,1.25,13.4375,13.40625,-0.03125,0.03125,Yes,Yes,Yes,36.59375,35.34375,43.25,29.8125,43.21875,29.8125,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_C_to_A,purpose_last_AC,False,26,C,A,No,Yes,-1,purpose_last,purpose_last,1,1.25,13.4375,13.4375,0.0,-0.0,Yes,Yes,Yes,36.59375,35.34375,43.25,29.8125,43.25,29.8125,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103108,purpose_last_AC_C_to_A,purpose_last_AC,False,27,C,A,No,Yes,-1,purpose_last,purpose_last,1,1.25,13.4375,13.4375,0.0,-0.0,Yes,Yes,Yes,36.59375,35.34375,43.25,29.8125,43.25,29.8125,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,final_AC_A_to_C,final_AC,False,0,A,C,Yes,No,1,final,final,1,16.203125,0.09375,0.09375,0.0,0.0,Yes,Yes,Yes,45.03125,28.828125,35.34375,35.25,35.34375,35.25,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,final_AC_A_to_C,final_AC,False,1,A,C,Yes,No,1,final,final,1,16.203125,0.09375,0.09375,0.0,0.0,Yes,Yes,Yes,45.03125,28.828125,35.34375,35.25,35.34375,35.25,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,final_AC_A_to_C,final_AC,False,2,A,C,Yes,No,1,final,final,1,16.203125,0.09375,0.0625,-0.03125,-0.03125,Yes,Yes,Yes,45.03125,28.828125,35.34375,35.25,35.3125,35.25,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,final_AC_A_to_C,final_AC,False,3,A,C,Yes,No,1,final,final,1,16.203125,0.09375,0.09375,0.0,0.0,Yes,Yes,Yes,45.03125,28.828125,35.34375,35.25,35.34375,35.25,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,final_AC_A_to_C,final_AC,False,4,A,C,Yes,No,1,final,final,1,16.203125,0.09375,0.09375,0.0,0.0,Yes,Yes,Yes,45.03125,28.828125,35.34375,35.25,35.34375,35.25,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,final_AC_A_to_C,final_AC,False,5,A,C,Yes,No,1,final,final,1,16.203125,0.09375,0.09375,0.0,0.0,Yes,Yes,Yes,45.03125,28.828125,35.34375,35.25,35.34375,35.25,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,final_AC_A_to_C,final_AC,False,6,A,C,Yes,No,1,final,final,1,16.203125,0.09375,0.0625,-0.03125,-0.03125,Yes,Yes,Yes,45.03125,28.828125,35.34375,35.25,35.3125,35.25,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,final_AC_A_to_C,final_AC,False,7,A,C,Yes,No,1,final,final,1,16.203125,0.09375,0.09375,0.0,0.0,Yes,Yes,Yes,45.03125,28.828125,35.34375,35.25,35.3125,35.21875,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,final_AC_A_to_C,final_AC,False,8,A,C,Yes,No,1,final,final,1,16.203125,0.09375,0.09375,0.0,0.0,Yes,Yes,Yes,45.03125,28.828125,35.34375,35.25,35.3125,35.21875,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,final_AC_A_to_C,final_AC,False,9,A,C,Yes,No,1,final,final,1,16.203125,0.09375,0.125,0.03125,0.03125,Yes,Yes,Yes,45.03125,28.828125,35.34375,35.25,35.3125,35.1875,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,final_AC_A_to_C,final_AC,False,10,A,C,Yes,No,1,final,final,1,16.203125,0.09375,0.09375,0.0,0.0,Yes,Yes,Yes,45.03125,28.828125,35.34375,35.25,35.28125,35.1875,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,final_AC_A_to_C,final_AC,False,11,A,C,Yes,No,1,final,final,1,16.203125,0.09375,0.125,0.03125,0.03125,Yes,Yes,Yes,45.03125,28.828125,35.34375,35.25,35.28125,35.15625,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,final_AC_A_to_C,final_AC,False,12,A,C,Yes,No,1,final,final,1,16.203125,0.09375,0.125,0.03125,0.03125,Yes,Yes,Yes,45.03125,28.828125,35.34375,35.25,35.3125,35.1875,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,final_AC_A_to_C,final_AC,False,13,A,C,Yes,No,1,final,final,1,16.203125,0.09375,0.1875,0.09375,0.09375,Yes,Yes,Yes,45.03125,28.828125,35.34375,35.25,35.34375,35.15625,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,final_AC_A_to_C,final_AC,False,14,A,C,Yes,No,1,final,final,1,16.203125,0.09375,0.1875,0.09375,0.09375,Yes,Yes,Yes,45.03125,28.828125,35.34375,35.25,35.34375,35.15625,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,final_AC_A_to_C,final_AC,False,15,A,C,Yes,No,1,final,final,1,16.203125,0.09375,0.25,0.15625,0.15625,Yes,Yes,Yes,45.03125,28.828125,35.34375,35.25,35.375,35.125,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,final_AC_A_to_C,final_AC,False,16,A,C,Yes,No,1,final,final,1,16.203125,0.09375,0.375,0.28125,0.28125,Yes,Yes,Yes,45.03125,28.828125,35.34375,35.25,35.5,35.125,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,final_AC_A_to_C,final_AC,False,17,A,C,Yes,No,1,final,final,1,16.203125,0.09375,0.625,0.53125,0.53125,Yes,Yes,Yes,45.03125,28.828125,35.34375,35.25,35.9375,35.3125,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,final_AC_A_to_C,final_AC,False,18,A,C,Yes,No,1,final,final,1,16.203125,0.09375,7.21875,7.125,7.125,Yes,Yes,Yes,45.03125,28.828125,35.34375,35.25,41.6875,34.46875,84,84
Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,103167,final_AC_A_to_C,final_AC,False,19,A,C,Yes,No,1,final,final,1,16.203125,0.09375,9.375,9.28125,9.28125,Yes,Yes,Yes,45.03125,28.828125,35.34375,35.25,42.71875,33.34375,84,84
